batch,interactions,strategy,recall_at_10,precision_at_10,ndcg_at_10,hr_at_10,recall_at_20,precision_at_20,ndcg_at_20,hr_at_20,mrr,update_emissions_mg,updated
447,447000,incremental,0.03551063532174977,0.020731707317073172,0.029575697741304155,0.16463414634146342,0.05756902266829605,0.015853658536585366,0.03631622172415294,0.23780487804878048,0.06173644275778422,0.0,False
448,448000,incremental,0.03022651738040754,0.014673913043478261,0.024815561132279736,0.14130434782608695,0.04579990359191433,0.013315217391304349,0.03181356588917691,0.21739130434782608,0.053484580981341984,0.0,False
449,449000,incremental,0.03197886936593091,0.021985815602836883,0.026822583754973095,0.16312056737588654,0.04959933596065881,0.01773049645390071,0.032701282460361566,0.24113475177304963,0.047326228373260844,0.0,False
450,450000,incremental,0.024129826229876777,0.015306122448979595,0.020886327037692855,0.12244897959183673,0.039608336148662805,0.012244897959183675,0.026583246593052876,0.1989795918367347,0.046566576904172464,0.0,False
451,451000,incremental,0.02304608971275638,0.014814814814814814,0.02179687786463534,0.12698412698412698,0.04153578637705621,0.013756613756613757,0.027728939847685586,0.20105820105820105,0.05354102477425492,0.0,False
452,452000,incremental,0.029571297351183495,0.021290322580645164,0.034077104711808054,0.1935483870967742,0.049809900462177495,0.018064516129032256,0.042067221801984085,0.25806451612903225,0.08910764202784575,0.0,False
453,453000,incremental,0.026155618405471287,0.013580246913580249,0.02037808018155478,0.11728395061728394,0.04308644882962532,0.013580246913580249,0.027699033292181627,0.2037037037037037,0.03864270664379597,0.0,False
454,454000,incremental,0.029657278576077237,0.02129032258064516,0.02632635330891185,0.16129032258064516,0.04639656426252472,0.018387096774193548,0.032020130910282135,0.23870967741935484,0.05550614523574674,0.0,False
455,455000,incremental,0.032999253718304866,0.01871345029239766,0.030510138203173765,0.17543859649122806,0.05249601751331427,0.014912280701754385,0.03772840342921282,0.24561403508771928,0.06942182188909689,0.0,False
456,456000,incremental,0.035132354297114025,0.021739130434782608,0.036130540688463005,0.17391304347826086,0.053381183276747804,0.016847826086956525,0.042734840327244734,0.2391304347826087,0.08526401333538061,0.0,False
457,457000,incremental,0.03249309868875086,0.01818181818181818,0.02678464025670931,0.1393939393939394,0.05505108491274499,0.016363636363636365,0.034678593435739175,0.21212121212121213,0.045266844699014694,0.0,False
458,458000,incremental,0.02862946554449017,0.014942528735632184,0.025470681890135075,0.13218390804597702,0.04946414650848147,0.014080459770114944,0.03404207057157578,0.21264367816091953,0.05817508077903615,0.0,False
459,459000,incremental,0.04049920491767234,0.02155688622754491,0.038616728694958496,0.19161676646706588,0.059772233251526405,0.017065868263473054,0.04489087195244189,0.2754491017964072,0.0898384881917816,0.0,False
460,460000,incremental,0.03270817848452344,0.018404907975460124,0.035289611743206585,0.147239263803681,0.04630942045999855,0.012883435582822084,0.03894151446587544,0.20245398773006135,0.07939583109101997,609.2687021115261,True
461,461000,incremental,0.017286800768747917,0.013286713286713289,0.020781321578785705,0.11188811188811189,0.032956210852483965,0.012237762237762238,0.026536184607856166,0.18181818181818182,0.05379302412930549,0.0,False
462,462000,incremental,0.02656255530226662,0.021686746987951807,0.027615360361809504,0.16265060240963855,0.044333965429003704,0.01596385542168675,0.03227289292081412,0.20481927710843373,0.059396081090754525,0.0,False
463,463000,incremental,0.024799434188510997,0.016129032258064516,0.02461125961355748,0.13548387096774195,0.036877142018020344,0.012258064516129033,0.027740365676552584,0.2064516129032258,0.06006605637335688,0.0,False
464,464000,incremental,0.04523689468279696,0.025179856115107913,0.03782259748790561,0.20863309352517986,0.0673198503278503,0.020863309352517984,0.046564810231176056,0.28776978417266186,0.0783424435592175,0.0,False
465,465000,incremental,0.033652865643232735,0.01976047904191617,0.030147905409315032,0.17365269461077845,0.04910677012343246,0.015868263473053895,0.03617731401772755,0.23353293413173654,0.06390599805349254,0.0,False
466,466000,incremental,0.024155930698918603,0.014285714285714289,0.023517720137542532,0.11428571428571428,0.041934681977424705,0.01285714285714286,0.030129446972021013,0.19428571428571428,0.054667097141887055,0.0,False
467,467000,incremental,0.026504430275981997,0.015625,0.02565167224313628,0.13020833333333334,0.0457796055317607,0.013541666666666667,0.032481067630670324,0.20833333333333334,0.056817918462292484,0.0,False
468,468000,incremental,0.023546408790065074,0.018954248366013074,0.027428179371454937,0.13071895424836602,0.041406828092237544,0.015359477124183004,0.03231307519266677,0.20915032679738563,0.06198510294910465,0.0,False
469,469000,incremental,0.03257427435688305,0.016666666666666666,0.02692283859378817,0.14,0.04423758005279744,0.012333333333333333,0.03095142893248275,0.16666666666666666,0.047291005291005286,0.0,False
470,470000,incremental,0.025805186061743812,0.01635220125786164,0.024441969787640617,0.11949685534591195,0.04220774240332455,0.015094339622641511,0.0308658914852439,0.16981132075471697,0.05085087252123877,0.0,False
471,471000,incremental,0.023666113089190016,0.013846153846153847,0.02009901532085451,0.12307692307692308,0.038222435003371455,0.011794871794871794,0.025317923522547848,0.1794871794871795,0.04528707182315185,0.0,False
472,472000,incremental,0.03596082597798845,0.016847826086956525,0.029497572976270328,0.14130434782608695,0.05304331411024774,0.01358695652173913,0.03649645776232013,0.20652173913043478,0.05823183459053024,0.0,False
473,473000,incremental,0.022137760828237017,0.0126984126984127,0.020244681168828722,0.10582010582010581,0.04112282730007598,0.01216931216931217,0.027559916549696414,0.1693121693121693,0.04581832992197138,0.0,False
474,474000,incremental,0.023291645794124165,0.017105263157894738,0.02202334455562589,0.125,0.041784836006497204,0.014473684210526317,0.02837637271980008,0.21710526315789475,0.04527871144728934,0.0,False
475,475000,incremental,0.0272496333711287,0.016363636363636365,0.02691054314399218,0.15151515151515152,0.044827605919364626,0.014545454545454547,0.033951278642830235,0.23636363636363636,0.06423552222032379,0.0,False
476,476000,incremental,0.03805949697941948,0.02208588957055215,0.04357930818126916,0.17791411042944785,0.05533618189414121,0.01717791411042945,0.04835318930110352,0.24539877300613497,0.10194579268920662,0.0,False
477,477000,incremental,0.03203546556980197,0.019393939393939394,0.03016062194346213,0.13333333333333333,0.05735925484095966,0.017272727272727273,0.03908214809286523,0.2545454545454545,0.06894418587635588,0.0,False
478,478000,incremental,0.030903272590786866,0.019337016574585635,0.029171886621354733,0.16574585635359115,0.05566237006758323,0.016022099447513816,0.037705047030001194,0.23756906077348067,0.06485841990712593,0.0,False
479,479000,incremental,0.03205357987104019,0.01730769230769231,0.029774489768621494,0.1346153846153846,0.05109550025224628,0.015384615384615387,0.037445511110100874,0.23717948717948717,0.06413586047353016,0.0,False
480,480000,incremental,0.026310077177724236,0.014117647058823528,0.02309245204785225,0.12941176470588237,0.04481879982973741,0.013823529411764707,0.03133545117894335,0.20588235294117646,0.048558910559684546,591.1022014778542,True
481,481000,incremental,0.016360062530574874,0.009574468085106383,0.015382275391958876,0.09574468085106383,0.03164889082785123,0.009042553191489363,0.021570470050695543,0.15425531914893617,0.037633017795721174,0.0,False
482,482000,incremental,0.04071213989067849,0.021354166666666664,0.0391780711393639,0.17708333333333334,0.05080726033736144,0.014843750000000001,0.04297129521122204,0.20833333333333334,0.08146559481880206,0.0,False
483,483000,incremental,0.015092510688485921,0.012941176470588237,0.01416350300393759,0.09411764705882353,0.03441106050660321,0.012352941176470589,0.02087397842436575,0.18235294117647058,0.029330130653660066,0.0,False
484,484000,incremental,0.030522911465765468,0.015053763440860214,0.02585112768769922,0.14516129032258066,0.051567694432007066,0.013440860215053764,0.03333528991805712,0.22043010752688172,0.05503088529404318,0.0,False
485,485000,incremental,0.036594727213074635,0.02137931034482759,0.039497715487751384,0.18620689655172415,0.055134250525011745,0.016896551724137933,0.04585062623825191,0.2482758620689655,0.08834359731818896,0.0,False
486,486000,incremental,0.023078839857709057,0.016374269005847954,0.023430835966400207,0.14035087719298245,0.04329479126900564,0.01432748538011696,0.030124921880829592,0.21637426900584794,0.05709338999152155,0.0,False
487,487000,incremental,0.02212795610165441,0.013291139240506329,0.017653164806101226,0.12025316455696203,0.04437056340974463,0.013924050632911394,0.026408865366807713,0.20253164556962025,0.03536256224170164,0.0,False
488,488000,incremental,0.02200804323784064,0.011518324607329844,0.021207415432068638,0.09947643979057591,0.04156104805860099,0.011518324607329844,0.029556918656461248,0.19895287958115182,0.05524236716713984,0.0,False
489,489000,incremental,0.02918108762160803,0.01802325581395349,0.024318439947293675,0.1511627906976744,0.0476459802870821,0.014244186046511629,0.030863660156337888,0.22093023255813954,0.04962019711934212,0.0,False
490,490000,incremental,0.023016061890407436,0.01099476439790576,0.02293515618670743,0.10471204188481675,0.040423988460637675,0.010209424083769635,0.02985388764874456,0.15706806282722513,0.054001146430190244,0.0,False
491,491000,incremental,0.017673290561986046,0.010674157303370787,0.015559692093159367,0.08426966292134831,0.030732654007095787,0.009831460674157303,0.020436712512684658,0.1404494382022472,0.031082857196451655,0.0,False
