batch,interactions,recall_existing,precision_existing,ndcg_existing,recall_new_user,precision_new_user,ndcg_new_user,recall_overall,precision_overall,ndcg_overall,pct_new_user,n_new_users,n_new_user_interactions,n_unique_users,window_unique_users,n_users_trained,n_first_time_new_user_interactions,n_untrained_users_active,pct_untrained_users,window_unique_untrained_users
94,94000,0.0368516896187174,0.0196581196581196,0.0363478325055534,0.0059523809523809,0.0017857142857142,0.0026435884907666,0.0268496012642964,0.0138728323699421,0.0254377882001889,0.3236994219653179,56,154,173,2302,59868,154,56,0.3236994219653179,750
95,95000,0.0168769529721025,0.0134020618556701,0.0169943575410327,0.0,0.0,0.0,0.0116103860871911,0.0092198581560283,0.0116911537693629,0.3120567375886525,44,118,141,2442,59868,118,44,0.3120567375886525,794
96,96000,0.0352646221381603,0.0216216216216216,0.0377929594856999,0.0,0.0,0.0,0.023868128398389,0.0146341463414634,0.0255793811153213,0.3231707317073171,53,139,164,2605,59868,139,53,0.3231707317073171,847
97,97000,0.024501931739318,0.0213675213675213,0.0283765010493438,0.0,0.0,0.0,0.0179170375843762,0.015625,0.0207503163923326,0.26875,43,114,160,2764,59868,114,43,0.26875,890
98,98000,0.0262592053540329,0.0198275862068965,0.0236426079251387,0.0208333333333333,0.0046875,0.0103947418655928,0.0243300064133397,0.0144444444444444,0.0189322555484113,0.3555555555555555,64,166,180,2943,59868,166,64,0.35555555555555557,954
99,99000,0.0457056176357838,0.0221311475409836,0.0380887136193759,0.0,0.0,0.0,0.0288916339459359,0.0139896373056994,0.024076803427792,0.3626943005181347,70,189,193,3135,59868,188,71,0.36787564766839376,1024
100,100000,0.0509336492023183,0.0279279279279279,0.0467305990765014,0.0078125,0.0015625,0.00319347496232,0.0351636289226133,0.0182857142857142,0.0308084508290294,0.3657142857142857,64,167,175,3309,59868,167,64,0.3657142857142857,1088
101,101000,0.0268673027932287,0.0157407407407407,0.0204487572589156,0.0053763440860215,0.0016129032258064,0.0029280934280218,0.019029423735306,0.0105882352941176,0.0140588680970602,0.3647058823529411,62,173,170,170,59868,173,62,0.36470588235294116,62
102,102000,0.0258468779897351,0.02,0.0231218289909697,0.0,0.0,0.0,0.0166498293798907,0.012883435582822,0.0148944297181093,0.3558282208588957,58,156,163,332,59868,156,58,0.3558282208588957,120
103,103000,0.0320523172487401,0.0217821782178217,0.0277261625108817,0.0208333333333333,0.0041666666666666,0.0120891502260794,0.0284381479337097,0.0161073825503355,0.0226887357345695,0.3221476510067114,48,126,149,481,59868,126,48,0.3221476510067114,168
104,104000,0.0405576814058957,0.0241071428571428,0.0342400162382223,0.0158730158730158,0.0047619047619047,0.0067453952662731,0.0316712018140589,0.0171428571428571,0.0243419526883206,0.3542857142857142,62,168,175,655,59868,166,63,0.36,230
105,105000,0.015864534252523,0.0174757281553398,0.0208687140438023,0.019774011299435,0.0050847457627118,0.0116899299278431,0.0172883561399786,0.0129629629629629,0.0175258235324344,0.3641975308641975,59,156,162,816,59868,156,59,0.36419753086419754,289
106,106000,0.0256667093360641,0.014516129032258,0.0262909245565647,0.0,0.0,0.0,0.0170196361372831,0.0096256684491978,0.0174335542514119,0.3315508021390374,62,169,187,1002,59868,167,63,0.33689839572192515,351
107,107000,0.0216637223071046,0.013235294117647,0.0236122857700328,0.0216049382716049,0.0055555555555555,0.0211827493841241,0.0216470152654363,0.0110526315789473,0.0229217859550903,0.2842105263157894,54,148,190,1191,59868,148,54,0.28421052631578947,405
108,108000,0.0220000267954919,0.0180327868852459,0.0265306397579113,0.0,0.0,0.0,0.0153371615374286,0.0125714285714285,0.0184956460026582,0.3028571428571429,53,146,175,1365,59868,146,53,0.3028571428571429,458
109,109000,0.0293101226975825,0.023076923076923,0.0261824050801749,0.0,0.0,0.0,0.0203216850703239,0.016,0.0181531341889213,0.3066666666666666,46,120,150,1514,59868,120,46,0.30666666666666664,504
110,110000,0.0366917523622866,0.0229357798165137,0.0364718336823432,0.0057471264367816,0.0017241379310344,0.0051048605338942,0.0259445170109136,0.0155688622754491,0.025577914864319,0.3473053892215569,58,154,167,1680,59868,154,58,0.3473053892215569,562
111,111000,0.0234163292247939,0.0193877551020408,0.0261078680193473,0.0068027210884353,0.0020408163265306,0.0095771168576072,0.0178784598460077,0.0136054421768707,0.0205976176321006,0.3333333333333333,49,131,147,1827,59868,131,49,0.3333333333333333,611
112,112000,0.0357299254208959,0.0201834862385321,0.0334700690633666,0.0,0.0,0.0,0.0243410116929853,0.01375,0.0228014845494185,0.31875,51,131,160,1986,59868,131,51,0.31875,662
113,113000,0.0282607356785589,0.0186915887850467,0.0258729315513494,0.0102564102564102,0.003076923076923,0.0117747790305941,0.0214567754899562,0.0127906976744186,0.0205451413545523,0.3720930232558139,64,173,172,2157,59868,172,65,0.37790697674418605,726
114,114000,0.0416199392327853,0.0247619047619047,0.0329075604892526,0.0242424242424242,0.0072727272727272,0.0124635044889629,0.0356464184548487,0.01875,0.025879916239153,0.3375,54,143,160,2316,59868,142,55,0.34375,780
115,115000,0.032088514527121,0.0213592233009708,0.0331332252970236,0.0116959064327485,0.0035087719298245,0.0081270590514397,0.0248236478935008,0.015,0.0242247785720344,0.35625,57,156,160,2475,59868,156,57,0.35625,837
116,116000,0.0227830303488933,0.0184466019417475,0.0216795839848362,0.0092592592592592,0.0018518518518518,0.0034180684588808,0.0181315422034141,0.0127388535031847,0.0153985531669917,0.3439490445859872,54,148,157,2631,59868,148,54,0.34394904458598724,891
117,117000,0.0320772168516529,0.019047619047619,0.032497239531732,0.0119047619047619,0.0023809523809523,0.0052001770670991,0.0263136582953983,0.0142857142857142,0.0246980788275512,0.2857142857142857,42,106,147,2777,59868,106,42,0.2857142857142857,933
