batch,interactions,strategy,recall_at_10,precision_at_10,ndcg_at_10,hr_at_10,recall_at_20,precision_at_20,ndcg_at_20,hr_at_20,mrr,update_emissions_mg,updated
45,45000,incremental,0.060437228387560354,0.07500000000000001,0.0868304297745477,0.4807692307692308,0.09546327260174348,0.06057692307692307,0.0947997169882452,0.6153846153846154,0.20091637246614621,0.0,False
46,46000,incremental,0.05491643792315685,0.08936170212765958,0.10039381129554481,0.5106382978723404,0.10540209656771835,0.07659574468085105,0.11062196272289436,0.6595744680851063,0.21977283726015687,0.0,False
47,47000,incremental,0.07090935765182758,0.07209302325581396,0.09913270396021025,0.46511627906976744,0.11745263675737391,0.06976744186046512,0.11708908651365955,0.6511627906976745,0.22803822894092174,0.0,False
48,48000,incremental,0.055672058208152186,0.08823529411764706,0.1051205573241222,0.4117647058823529,0.10191153996496326,0.07647058823529411,0.11305807208720699,0.5294117647058824,0.23225249695837932,0.0,False
49,49000,incremental,0.0849234255719736,0.09555555555555555,0.1155799972821713,0.5555555555555556,0.1483538579674097,0.08555555555555555,0.14084537532750407,0.7777777777777778,0.2606279808369591,0.0,False
50,50000,incremental,0.07308083904108541,0.1127659574468085,0.1281862187456602,0.574468085106383,0.11606102802322442,0.08936170212765958,0.12738421787689674,0.6595744680851063,0.2777712131715491,0.0,False
51,51000,incremental,0.05894186633954283,0.10444444444444445,0.11453322935805411,0.5777777777777777,0.10138326776435501,0.08555555555555555,0.11633669175155649,0.7111111111111111,0.24362657676383165,0.0,False
52,52000,incremental,0.08515267237770062,0.1340909090909091,0.1526888027492273,0.5,0.13800336072587976,0.11590909090909092,0.1625631619725075,0.5909090909090909,0.2594628002716238,0.0,False
53,53000,incremental,0.06021253742106389,0.11666666666666665,0.12986262254997255,0.47619047619047616,0.09508642665754002,0.09166666666666667,0.11974145704527604,0.5952380952380952,0.2646546550571318,0.0,False
54,54000,incremental,0.07802605247971614,0.08888888888888886,0.10588500282158533,0.5740740740740741,0.13576615114727184,0.08425925925925924,0.12564548641473794,0.8148148148148148,0.2095296315884551,0.0,False
55,55000,incremental,0.05106832892530085,0.08787878787878789,0.11842080811646448,0.42424242424242425,0.09648790495400507,0.09999999999999999,0.13801320792742378,0.6666666666666666,0.2555943060129663,0.0,False
56,56000,incremental,0.05463871734252635,0.12631578947368424,0.1487139309842184,0.6052631578947368,0.10122622355250688,0.11578947368421051,0.1473831824780283,0.8157894736842105,0.36020620461409936,0.0,False
57,57000,incremental,0.08819350113274815,0.15555555555555556,0.17835132801326045,0.6222222222222222,0.13934432315014098,0.12444444444444445,0.17429227052869145,0.7111111111111111,0.34482227648894315,0.0,False
58,58000,incremental,0.06164226356583213,0.11081081081081083,0.11935639840130736,0.5405405405405406,0.11508642103112181,0.1,0.13000662372322205,0.7027027027027027,0.2450380325380325,0.0,False
59,59000,incremental,0.06226922644629141,0.12333333333333332,0.15258189357239035,0.5333333333333333,0.10034319931919213,0.10666666666666666,0.1461581010463927,0.6666666666666666,0.32135378510378504,0.0,False
60,60000,incremental,0.09106611996345065,0.1375,0.150194611791619,0.75,0.1257051828222802,0.11093750000000001,0.15189404081367935,0.8125,0.2943948412698413,264.5893685783665,True
61,61000,incremental,0.08099900522041004,0.11304347826086956,0.13436762211257777,0.5652173913043478,0.14325836827239571,0.10978260869565216,0.15490144806988934,0.782608695652174,0.27946278643209593,0.0,False
62,62000,incremental,0.04206256223129606,0.07692307692307694,0.09035936169692223,0.48717948717948717,0.10376796577556692,0.08333333333333333,0.10883700602962143,0.6923076923076923,0.22020701033858928,0.0,False
63,63000,incremental,0.04665179373013292,0.17600000000000002,0.188421011014115,0.56,0.08236899122460191,0.15200000000000002,0.177350068629703,0.68,0.3323187531422825,0.0,False
64,64000,incremental,0.05704648252965722,0.08974358974358976,0.08778981897668264,0.5641025641025641,0.1140958201516569,0.09615384615384615,0.10994814710659694,0.7692307692307693,0.1824570016877709,0.0,False
65,65000,incremental,0.07811895410305536,0.12000000000000001,0.13750266702937533,0.6,0.13224493242562962,0.11285714285714285,0.15014989901105424,0.8,0.28555876663019525,0.0,False
66,66000,incremental,0.08984349802389116,0.12954545454545452,0.1554718959008893,0.6363636363636364,0.14387907633908206,0.10909090909090907,0.1639583413236122,0.7045454545454546,0.28939475928112296,0.0,False
67,67000,incremental,0.09967755571552221,0.13191489361702127,0.15706063205521875,0.5319148936170213,0.1384083591271767,0.09999999999999999,0.1515656181578064,0.7021276595744681,0.2695475601731777,0.0,False
68,68000,incremental,0.0446325324248251,0.06857142857142857,0.08433306598993749,0.45714285714285713,0.07987642966039599,0.06571428571428573,0.08908133228894091,0.6571428571428571,0.20561002195013695,0.0,False
69,69000,incremental,0.0700452562084963,0.0975,0.11545664021822369,0.5,0.1167264572613302,0.0875,0.1271925188206478,0.7,0.24515687893977364,0.0,False
70,70000,incremental,0.06461075548691572,0.09714285714285716,0.10871272648115475,0.5142857142857142,0.12059941698184554,0.10285714285714286,0.1349400137562359,0.8,0.2231090821802896,0.0,False
71,71000,incremental,0.07872310876693857,0.11515151515151514,0.1245837521168237,0.6666666666666666,0.11069298875611237,0.09696969696969697,0.1320351301521784,0.696969696969697,0.24564694564694564,0.0,False
72,72000,incremental,0.058364881162106454,0.10357142857142858,0.1121703823979591,0.7142857142857143,0.09021386653005843,0.1,0.12252473509617004,0.7857142857142857,0.27687783446712017,0.0,False
73,73000,incremental,0.0747091934348963,0.08666666666666668,0.10326624269567007,0.5333333333333333,0.13193765511103242,0.08555555555555557,0.12203339697505064,0.7111111111111111,0.2154169595836262,0.0,False
74,74000,incremental,0.0558769768512311,0.14516129032258068,0.15116580482086742,0.5161290322580645,0.09878248781332259,0.1129032258064516,0.14148280145468334,0.6774193548387096,0.24640058112044527,0.0,False
75,75000,incremental,0.08090864372532665,0.13636363636363635,0.1465765449638939,0.5454545454545454,0.1606779622844148,0.1378787878787879,0.17262703905937737,0.7272727272727273,0.2570936465989942,0.0,False
76,76000,incremental,0.07995786838262783,0.12142857142857141,0.1416086060353317,0.6190476190476191,0.10962591084254936,0.09880952380952382,0.13800191461205127,0.6666666666666666,0.316156462585034,0.0,False
77,77000,incremental,0.057559360833197994,0.15666666666666668,0.1668677380703533,0.6333333333333333,0.09404189837954732,0.12333333333333334,0.15382635843155298,0.7,0.3027525252525252,0.0,False
78,78000,incremental,0.05148678016427428,0.11612903225806452,0.1178649731911749,0.6129032258064516,0.09793748775577787,0.11290322580645158,0.13001614528548766,0.8064516129032258,0.24828075150655793,0.0,False
79,79000,incremental,0.05723736910688536,0.09655172413793105,0.11623552127440316,0.5172413793103449,0.11457609990805845,0.08620689655172414,0.12754218628825362,0.6551724137931034,0.2655574310746724,0.0,False
80,80000,incremental,0.045996813491712786,0.1357142857142857,0.1439455721611113,0.5357142857142857,0.061258337802964455,0.10357142857142855,0.12680286042374933,0.5357142857142857,0.2976615646258503,259.88992240282545,True
81,81000,incremental,0.0637966858824874,0.13421052631578947,0.14085415228510373,0.6052631578947368,0.12625726578498073,0.13157894736842105,0.15518180041156612,0.8157894736842105,0.26175466577128625,0.0,False
82,82000,incremental,0.04524707677144483,0.09666666666666666,0.112733011575124,0.6,0.07216512160751193,0.08666666666666666,0.11241498745659072,0.6666666666666666,0.29423076923076924,0.0,False
83,83000,incremental,0.07710480025236296,0.1,0.11503943463097006,0.5,0.11019644422286692,0.07777777777777778,0.11749097993715371,0.6388888888888888,0.2269061684502861,0.0,False
84,84000,incremental,0.08117340270530585,0.19999999999999998,0.2028363335844649,0.6060606060606061,0.12089999560615802,0.15606060606060607,0.18678247005619592,0.7878787878787878,0.32133368710908816,0.0,False
85,85000,incremental,0.04773740144030055,0.14333333333333337,0.16299533964702861,0.4666666666666667,0.09366407767877723,0.12666666666666665,0.16006718334970793,0.6666666666666666,0.3346176046176046,0.0,False
86,86000,incremental,0.049756183758565636,0.11515151515151516,0.13223481249476784,0.5151515151515151,0.07787768640235038,0.09393939393939395,0.1206802525392591,0.6363636363636364,0.3008260258260258,0.0,False
87,87000,incremental,0.05103553146500596,0.0945945945945946,0.08905410194648707,0.4864864864864865,0.08846243675770746,0.08783783783783786,0.10134364669768926,0.5945945945945946,0.14694687047628224,0.0,False
88,88000,incremental,0.04878602764806799,0.09047619047619047,0.09120076491714084,0.38095238095238093,0.09691272732594318,0.0892857142857143,0.10864302622290815,0.6428571428571429,0.1549323434440639,0.0,False
89,89000,incremental,0.04318532683369351,0.12,0.13147622064387382,0.4,0.08312400093437572,0.11199999999999999,0.13167629597496244,0.6,0.2638381577143187,0.0,False
90,90000,incremental,0.06465978177443218,0.13076923076923078,0.13731196635317933,0.5384615384615384,0.10037266879713022,0.10769230769230768,0.13993072094023043,0.6538461538461539,0.26304275789569903,0.0,False
91,91000,incremental,0.07646652555502641,0.11666666666666667,0.13194651223558362,0.5952380952380952,0.11534971513563841,0.09404761904761905,0.13506404018967805,0.6904761904761905,0.2625074000074,0.0,False
92,92000,incremental,0.06251597477300802,0.10888888888888888,0.11684085851061776,0.4666666666666667,0.09075029107850931,0.08555555555555555,0.11417829988725611,0.6,0.21899217836782334,0.0,False
