batch,interactions,strategy,recall_at_10,precision_at_10,ndcg_at_10,hr_at_10,recall_at_20,precision_at_20,ndcg_at_20,hr_at_20,mrr,batch_emissions_mg,update_emissions_mg,updated
12,12000,incremental,0.0241368213555678,0.014093959731543627,0.022916315838021218,0.12080536912751678,0.048356995344032476,0.015100671140939598,0.03352789104415271,0.21476510067114093,0.04886940916742276,122.80351047163143,0.0,False
13,13000,incremental,0.014979177414410577,0.009326424870466322,0.013822998502193939,0.07772020725388601,0.03911124731692427,0.01139896373056995,0.023319407996804365,0.16580310880829016,0.031973367880063525,125.61483804052199,0.0,False
14,14000,incremental,0.02739500946514521,0.01435897435897436,0.01998142234707402,0.13333333333333333,0.0394421859353986,0.011282051282051283,0.025014210605797907,0.1641025641025641,0.038220869544398954,124.54998263047597,0.0,False
15,15000,incremental,0.02317479766387801,0.0125,0.02168517062502985,0.10119047619047619,0.03740895410292613,0.01130952380952381,0.02751022683684513,0.18452380952380953,0.046588628652704286,124.6512482910257,0.0,False
16,16000,incremental,0.021131239602577182,0.0089171974522293,0.01761312632831418,0.08280254777070063,0.04105885975312727,0.010191082802547772,0.02610361444371352,0.17834394904458598,0.039174798637982164,123.60437394949531,0.0,False
17,17000,incremental,0.028880715244351606,0.016233766233766232,0.024002902477199026,0.14935064935064934,0.03778833423600421,0.012337662337662338,0.027981550293441883,0.18181818181818182,0.051655796351174496,123.89923813398065,0.0,False
18,18000,incremental,0.022979413155344557,0.015168539325842698,0.02403539565666914,0.12921348314606743,0.0411323933803236,0.012359550561797755,0.029449717401930295,0.1797752808988764,0.05929222551739684,123.3316403004888,0.0,False
19,19000,incremental,0.030157280024607394,0.019021739130434784,0.027597155005596896,0.15217391304347827,0.044432841419734005,0.013043478260869565,0.031145630207871134,0.20652173913043478,0.060742274268447034,123.09314997067163,0.0,False
20,20000,incremental,0.038069489154624554,0.017777777777777778,0.03250607831029051,0.15555555555555556,0.061332248107038675,0.013888888888888888,0.04043032405091362,0.2222222222222222,0.06217045185827435,123.3227057494987,519.8208693436625,True
21,21000,incremental,0.017654535914339832,0.011666666666666667,0.01537411533658727,0.10555555555555556,0.02937339006073021,0.01,0.02025819508661088,0.15555555555555556,0.035523149689816354,133.11373325304316,0.0,False
22,22000,incremental,0.030218813645779937,0.015730337078651686,0.022257455215388543,0.1348314606741573,0.059592327148506916,0.015730337078651683,0.03403748999161717,0.2303370786516854,0.04563948123667398,135.24839295638805,0.0,False
23,23000,incremental,0.03390071890413887,0.017333333333333333,0.026293631231098194,0.14,0.04183764980185409,0.011000000000000001,0.02866717796386686,0.17333333333333334,0.04533143708143708,135.62428064183788,0.0,False
24,24000,incremental,0.03221356944229317,0.019205298013245033,0.03234326893319763,0.17218543046357615,0.04645343298332338,0.01556291390728477,0.03782747905701851,0.23178807947019867,0.07260148413245414,136.82024243417013,0.0,False
25,25000,incremental,0.03325692395024379,0.018589743589743593,0.03214619324845129,0.16666666666666666,0.05072195816629015,0.015384615384615387,0.03872160473182103,0.23076923076923078,0.07142970333759807,128.812260339479,0.0,False
26,26000,incremental,0.018767837101170432,0.008333333333333335,0.013488347759844534,0.07777777777777778,0.03258423675090342,0.008611111111111111,0.019955576005708527,0.15,0.025827117236430962,127.85034338508738,0.0,False
27,27000,incremental,0.025688882619337074,0.019230769230769232,0.026339774095291504,0.15384615384615385,0.04068217347682179,0.016923076923076926,0.0321264043704318,0.24615384615384617,0.06305968917959869,137.1205644348332,0.0,False
28,28000,incremental,0.01970746644659688,0.010606060606060607,0.01864287442907294,0.09090909090909091,0.028110557075261323,0.008333333333333333,0.0220466017933274,0.13131313131313133,0.04406710145111965,136.53120548800905,0.0,False
29,29000,incremental,0.012289727890750909,0.006951871657754011,0.010822267058947727,0.06951871657754011,0.029319192060073114,0.009090909090909092,0.0180216269906246,0.1443850267379679,0.025165925557475367,135.20418440930976,0.0,False
30,30000,incremental,0.027677938004024957,0.01576086956521739,0.022757709149443944,0.14673913043478262,0.0468451536386319,0.0125,0.029993158692786823,0.20108695652173914,0.04528109269957096,135.67684281942314,0.0,False
31,31000,incremental,0.025300685833774067,0.0175,0.023227830748536772,0.1375,0.042983494752796225,0.015312500000000001,0.029814903866468505,0.21875,0.05332223815486199,140.12474253624444,0.0,False
32,32000,incremental,0.025504935265351927,0.018333333333333333,0.025396812324523527,0.12777777777777777,0.03930969917428251,0.013333333333333332,0.029719785073167967,0.18333333333333332,0.05232569899236566,130.603020127339,0.0,False
33,33000,incremental,0.030728142838126856,0.01567567567567568,0.028838663704659373,0.13513513513513514,0.06559356707159962,0.016216216216216217,0.041781884428249656,0.24324324324324326,0.063626572573941,127.68378177693049,0.0,False
34,34000,incremental,0.02958059346512847,0.017171717171717175,0.023722452164816287,0.14646464646464646,0.049666063550598556,0.013131313131313134,0.030556319109527483,0.22727272727272727,0.04893710518475975,125.59793525027726,0.0,False
35,35000,incremental,0.032816378187537375,0.014970059880239521,0.02939632600539698,0.1377245508982036,0.04983928806598105,0.011976047904191617,0.035593296628901254,0.20359281437125748,0.0587998876392677,126.15864830336272,0.0,False
36,36000,incremental,0.029208534359267208,0.018354430379746836,0.027372651424382673,0.14556962025316456,0.05647492127755285,0.016139240506329117,0.03724326947748304,0.23417721518987342,0.05976836981583817,124.79473055486325,0.0,False
37,37000,incremental,0.014383278465556947,0.011392405063291141,0.01830979128989252,0.10759493670886076,0.025026854299006196,0.009493670886075951,0.021369810218922727,0.17088607594936708,0.05342367981980789,126.42691940801653,0.0,False
38,38000,incremental,0.022936048956810198,0.011176470588235295,0.020308563411086906,0.10588235294117647,0.04094725343860292,0.01,0.026878010799300616,0.16470588235294117,0.04813732019614373,125.46047025554282,0.0,False
39,39000,incremental,0.023513581934634563,0.01393939393939394,0.021758810470023555,0.11515151515151516,0.039903673324725955,0.01181818181818182,0.027521056884706175,0.18787878787878787,0.0447802281893191,124.69840579279554,0.0,False
40,40000,incremental,0.01554411328840291,0.011764705882352941,0.015456666762919472,0.1,0.04342929423586759,0.013529411764705884,0.025939552701682033,0.20588235294117646,0.038045392682753816,127.45272680537295,537.8805443042138,True
41,41000,incremental,0.028689202953908834,0.017272727272727273,0.02495893714124422,0.14545454545454545,0.03984438219732337,0.014545454545454545,0.030121658843523375,0.2,0.04373143602808675,134.2110631330799,0.0,False
42,42000,incremental,0.02316461649803339,0.013259668508287295,0.021735031066478668,0.11049723756906077,0.03337405101686018,0.009944751381215469,0.025427680442797612,0.143646408839779,0.047802828648620004,135.72943621652493,0.0,False
43,43000,incremental,0.02303992418414872,0.013924050632911394,0.020271102137315273,0.12658227848101267,0.04216540137924616,0.012025316455696204,0.027619189431871603,0.21518987341772153,0.04976136085396579,135.49453000153127,0.0,False
44,44000,incremental,0.020301697149448013,0.010588235294117648,0.021217760739813792,0.09411764705882353,0.03282652276596913,0.010882352941176471,0.026434368201335132,0.15294117647058825,0.05084097515325889,133.8960153721312,0.0,False
45,45000,incremental,0.03028944354115258,0.019205298013245036,0.025107529095680394,0.16556291390728478,0.03688562528153428,0.013245033112582781,0.02668920111426437,0.2052980132450331,0.04759718758063129,136.58987857784882,0.0,False
46,46000,incremental,0.020105112752171576,0.011229946524064172,0.019486020251902703,0.10695187165775401,0.03863282686812099,0.010427807486631017,0.026766764583779974,0.1711229946524064,0.048479276219917926,135.71599629380245,0.0,False
47,47000,incremental,0.022999668657931963,0.016071428571428573,0.020228451497447616,0.13690476190476192,0.042376361642818224,0.013392857142857142,0.027942119688161387,0.20833333333333334,0.04432773740809455,126.86280750702754,0.0,False
48,48000,incremental,0.02658299749412282,0.015294117647058824,0.027259087652310984,0.12352941176470589,0.04398964173749791,0.014411764705882355,0.03461030558609399,0.20588235294117646,0.062411177219955226,126.47404705937345,0.0,False
49,49000,incremental,0.01969845513963161,0.009375,0.016783742056233474,0.0875,0.03629817907704934,0.0109375,0.02463683259188179,0.1875,0.0432824547474799,126.83078573438345,0.0,False
50,50000,incremental,0.029436822780476032,0.018128654970760234,0.03253234977443437,0.14619883040935672,0.04945817784773074,0.015204678362573103,0.03976065470478018,0.22807017543859648,0.07926048362064873,126.55562712705904,0.0,False
51,51000,incremental,0.0527244424014759,0.026573426573426578,0.053577823982289295,0.22377622377622378,0.07591669848846883,0.02132867132867133,0.06274148883898566,0.3146853146853147,0.11458795957459059,125.40970162524135,0.0,False
52,52000,incremental,0.031554371671885004,0.018954248366013074,0.026299737584315617,0.16339869281045752,0.050728706290530334,0.01601307189542484,0.03383035902716972,0.24183006535947713,0.057591832927230246,124.99720984138901,0.0,False
53,53000,incremental,0.01768497466773329,0.011282051282051283,0.01860623364876363,0.1076923076923077,0.032816232298990916,0.009487179487179488,0.0241786949858454,0.15384615384615385,0.046731093917328735,125.38860845284077,0.0,False
54,54000,incremental,0.017850346838577644,0.012244897959183673,0.01548814879163304,0.10204081632653061,0.040828272850802684,0.014625850340136057,0.025094512698622375,0.22448979591836735,0.03812649824054386,126.36386060587562,0.0,False
55,55000,incremental,0.028450605011368053,0.016571428571428574,0.023476397737579327,0.15428571428571428,0.043681768399933145,0.013428571428571429,0.02847757957148208,0.2057142857142857,0.052435971125046756,126.90126383342951,0.0,False
56,56000,incremental,0.02776147499868349,0.015976331360946748,0.027253948732850516,0.1301775147928994,0.038967291973731236,0.010946745562130178,0.030637672969137938,0.17159763313609466,0.06310716973786934,125.95221687659169,0.0,False
57,57000,incremental,0.025463495377793837,0.014857142857142857,0.0211739184633881,0.12,0.04451207526172481,0.012857142857142857,0.027615497858730315,0.18285714285714286,0.04598254860771446,126.35279562137926,0.0,False
58,58000,incremental,0.020480901846298704,0.015000000000000003,0.01634612730862828,0.125,0.03876003560240614,0.013125000000000001,0.023071940357486637,0.2,0.032833219680646154,126.11884012094822,0.0,False
59,59000,incremental,0.02404325268402938,0.010679611650485438,0.020065431347675543,0.10194174757281553,0.05146080546565984,0.012135922330097087,0.031049509724900635,0.20388349514563106,0.048610883878512895,125.04785522690631,0.0,False
60,60000,incremental,0.022013752876860478,0.013855421686746989,0.02392978265857197,0.1144578313253012,0.034080575174260254,0.01174698795180723,0.029482259598993386,0.1686746987951807,0.057813782147494705,124.69070228953576,544.3958838360942,True
61,61000,incremental,0.020909633686608708,0.016993464052287584,0.02027166788802609,0.1437908496732026,0.04139318336405156,0.016993464052287584,0.028584540280074115,0.23529411764705882,0.04509996976836654,136.35229936671476,0.0,False
62,62000,incremental,0.014312169312169313,0.008333333333333333,0.013429729884747076,0.07777777777777778,0.03070436507936508,0.008333333333333333,0.019270746980033407,0.15555555555555556,0.036958472479628315,134.69623006120457,0.0,False
63,63000,incremental,0.025089122725324858,0.017449664429530203,0.030112719230964115,0.11409395973154363,0.048147190606510196,0.017785234899328862,0.0392118544415495,0.2080536912751678,0.07046568516455483,134.30547763002357,0.0,False
64,64000,incremental,0.023893825187898707,0.013978494623655916,0.024582886677519292,0.12365591397849462,0.03952895916980688,0.010752688172043012,0.029772351796846074,0.1774193548387097,0.06019306425216242,134.86793881175262,0.0,False
65,65000,incremental,0.01743167300412144,0.010382513661202188,0.0168254731963975,0.09836065573770492,0.04053172110416954,0.011202185792349727,0.026345239643642077,0.19672131147540983,0.044914615072078404,134.74306356275196,0.0,False
66,66000,incremental,0.01571314222176291,0.009770114942528737,0.014415995559896151,0.09770114942528736,0.029890089157330532,0.009482758620689657,0.01986722204336959,0.16666666666666666,0.038708273891630354,134.97999905986643,0.0,False
67,67000,incremental,0.03184084434084434,0.017948717948717954,0.028741726763892875,0.15384615384615385,0.04639479703582267,0.013782051282051282,0.03309206009074943,0.19230769230769232,0.05694129822419296,125.88378667252424,0.0,False
68,68000,incremental,0.02651553529213103,0.013297872340425532,0.020827594228301043,0.11702127659574468,0.04361237757514353,0.011170212765957446,0.02780961194615409,0.18085106382978725,0.039322711862605476,125.84110906860117,0.0,False
69,69000,incremental,0.033963056032312575,0.019767441860465116,0.029978434814043938,0.1744186046511628,0.050079794813445905,0.015406976744186049,0.03583047694958133,0.23837209302325582,0.06639340149514568,125.37356197334266,0.0,False
70,70000,incremental,0.015330614677019905,0.00980392156862745,0.011373216663053782,0.0915032679738562,0.03329993656791042,0.011111111111111112,0.01901480327199656,0.16339869281045752,0.024310541438569123,126.26613069922043,0.0,False
71,71000,incremental,0.020830143772216942,0.012195121951219513,0.022366077850481763,0.11585365853658537,0.03501423204167106,0.010365853658536586,0.027573767499115696,0.17682926829268292,0.05999506617686977,136.43816688110704,0.0,False
72,72000,incremental,0.01584749136379571,0.014285714285714285,0.01752228005448809,0.12142857142857143,0.036203518252080666,0.013214285714285715,0.0243748770054182,0.18571428571428572,0.042617368625771986,135.10432388172225,0.0,False
73,73000,incremental,0.024193125899008253,0.010810810810810811,0.018917302870754743,0.10810810810810811,0.03477234421506867,0.008918918918918918,0.023102774741218652,0.15135135135135136,0.03877837351521562,136.48370198975599,0.0,False
74,74000,incremental,0.03157682071599593,0.01976047904191617,0.0263905512391513,0.1497005988023952,0.04788630368421176,0.014670658682634731,0.032253036347820924,0.2155688622754491,0.04976935562969377,127.01659820905584,0.0,False
75,75000,incremental,0.020196926704507616,0.013888888888888888,0.023237001655129975,0.125,0.039250579581689905,0.013541666666666667,0.030013207035342146,0.2222222222222222,0.06494666202080418,126.36809933410167,0.0,False
76,76000,incremental,0.029727315168491638,0.015294117647058824,0.023004591898174852,0.13529411764705881,0.04802263103753999,0.013529411764705882,0.030204830153927824,0.20588235294117646,0.04371639161340491,125.71631312733103,0.0,False
77,77000,incremental,0.026686266293007868,0.015168539325842698,0.025513038068207636,0.12359550561797752,0.037798003292881015,0.011516853932584269,0.02966517050505514,0.15168539325842698,0.05448552695743708,125.92250311411514,0.0,False
78,78000,incremental,0.020809082892416224,0.011111111111111112,0.01721100476675639,0.09444444444444444,0.03223434744268077,0.009722222222222222,0.022437716232759523,0.1388888888888889,0.03801133767142539,124.6221952804754,0.0,False
79,79000,incremental,0.01842774411757549,0.011650485436893206,0.015185651434862307,0.11650485436893204,0.03316527527579162,0.01067961165048544,0.02141284504133887,0.20388349514563106,0.036710546159282216,125.73813912681274,0.0,False
80,80000,incremental,0.013612563487830773,0.008743169398907104,0.013470950021332261,0.060109289617486336,0.02189876167911956,0.007103825136612022,0.01616138725345107,0.09836065573770492,0.030007883413456164,128.3653851642877,502.94760472276676,True
81,81000,incremental,0.02293598972368264,0.02030075187969925,0.021242194789206508,0.15037593984962405,0.03991670469306122,0.01842105263157895,0.027245127904661784,0.24060150375939848,0.040149167099573294,138.74021686961086,0.0,False
82,82000,incremental,0.028248592773737407,0.019871794871794874,0.026259898834856025,0.17307692307692307,0.04635252377165745,0.016025641025641024,0.032388317463170106,0.25,0.05796990580644426,137.64959012524218,0.0,False
83,83000,incremental,0.028800416414336713,0.013836477987421384,0.025324204607878754,0.1320754716981132,0.048609546620540345,0.012578616352201259,0.03293098778033773,0.20125786163522014,0.05493886469556777,145.78231137010386,0.0,False
84,84000,incremental,0.010948902518669961,0.011046511627906977,0.013963883192516376,0.0872093023255814,0.024495696741718774,0.010465116279069769,0.018396307895460456,0.16279069767441862,0.04293040460871118,141.14544606029165,0.0,False
85,85000,incremental,0.0355723025701539,0.018181818181818184,0.028389920595327342,0.15508021390374332,0.048384135767382645,0.012566844919786097,0.03243624583916314,0.18716577540106952,0.053636517182443576,135.6510858234617,0.0,False
86,86000,incremental,0.02745279217426231,0.017391304347826087,0.027008555311656066,0.13664596273291926,0.04263460529018291,0.013664596273291927,0.03162246349130734,0.20496894409937888,0.05858516306086638,136.8563303508121,0.0,False
87,87000,incremental,0.02701669995787643,0.01647058823529412,0.023573010712751235,0.12941176470588237,0.05191070301364419,0.014705882352941176,0.032533556208835857,0.21764705882352942,0.048716905805095564,136.00784846213784,0.0,False
88,88000,incremental,0.02808684168333291,0.0152046783625731,0.018741548227173648,0.1286549707602339,0.03854670345898416,0.010818713450292398,0.02287045949274412,0.17543859649122806,0.034499486008773936,131.12554110997556,0.0,False
89,89000,incremental,0.01778378106475649,0.012195121951219513,0.015397644426453798,0.12195121951219512,0.03260173357790532,0.010365853658536586,0.020753537251703993,0.20121951219512196,0.0388587069880961,130.05391514207474,0.0,False
90,90000,incremental,0.022310344133425933,0.013855421686746989,0.02492926642312631,0.12650602409638553,0.04297142889168888,0.014759036144578314,0.03317079524225506,0.23493975903614459,0.06737936840700838,129.63069782454332,0.0,False
91,91000,incremental,0.017570862044546255,0.011351351351351353,0.01574881099142138,0.10270270270270271,0.032279158958725525,0.010540540540540542,0.021221830542196007,0.16756756756756758,0.03776349720622166,131.40281894710725,0.0,False
92,92000,incremental,0.027084829236859065,0.014788732394366198,0.022551363100566713,0.1267605633802817,0.04283646920142364,0.011971830985915494,0.027615035956004837,0.19718309859154928,0.0437742352924623,129.4103712423892,0.0,False
93,93000,incremental,0.018453446024874594,0.010857142857142859,0.018981769993077706,0.09142857142857143,0.03791071615295217,0.01,0.02547843690957356,0.17142857142857143,0.04565191891994192,131.02417285536933,0.0,False
94,94000,incremental,0.03262994808510566,0.015606936416184972,0.028220100449518663,0.14450867052023122,0.053643883524406626,0.013583815028901738,0.03540251861553737,0.21965317919075145,0.06542618639515504,130.18437654678874,0.0,False
95,95000,incremental,0.015354458364298102,0.012056737588652484,0.012350553159801372,0.11347517730496454,0.039654570346380966,0.013120567375886525,0.02228876998343444,0.2127659574468085,0.03036187610655696,130.98254667223696,0.0,False
96,96000,incremental,0.022671333351360123,0.013414634146341465,0.023364650351176366,0.12804878048780488,0.043384595914268145,0.013719512195121951,0.03131312211581749,0.20121951219512196,0.06403181533557015,129.204910718635,0.0,False
97,97000,incremental,0.020868741914757096,0.016250000000000004,0.02119868539007618,0.13125,0.03946500787539818,0.015,0.027884367421176576,0.225,0.049655345648718326,133.71990911283106,0.0,False
98,98000,incremental,0.02442480359147026,0.014444444444444447,0.019999184176504578,0.12777777777777777,0.04381399464732798,0.014166666666666666,0.028259780406089747,0.2111111111111111,0.04707857444699551,135.77425297096357,0.0,False
99,99000,incremental,0.03267278371154165,0.015544041450777202,0.027960168481257423,0.12435233160621761,0.049975944369061394,0.012694300518134716,0.03496556892519788,0.19170984455958548,0.05504976911099081,131.44363171051742,0.0,False
100,100000,incremental,0.03463258246147572,0.01942857142857143,0.03144969633615173,0.16,0.05586818781472813,0.01457142857142857,0.03798693590250773,0.2057142857142857,0.06590915433772576,136.6581977666117,650.8501349676167,True
101,101000,incremental,0.023686286480404124,0.012352941176470589,0.017491560796331202,0.10588235294117647,0.04202601187616829,0.012352941176470589,0.02509049559650129,0.19411764705882353,0.0364455204238486,135.69564849442648,0.0,False
102,102000,incremental,0.024296630431599756,0.017791411042944787,0.021576835525826957,0.15337423312883436,0.040426816423748936,0.013803680981595092,0.026570355444872903,0.20245398773006135,0.043977707704701566,136.72475985890622,0.0,False
103,103000,incremental,0.029975012238489182,0.017449664429530203,0.02362782970393588,0.12080536912751678,0.04415482907687279,0.016107382550335572,0.030071131345286828,0.2214765100671141,0.0434309224665989,143.77578850256756,0.0,False
104,104000,incremental,0.030916099773242632,0.016,0.023494727658978105,0.13714285714285715,0.05230839002267573,0.014285714285714285,0.0321556279413975,0.18857142857142858,0.04421601647652068,139.6147524249901,0.0,False
105,105000,incremental,0.02119194226578701,0.01419753086419753,0.01907679979940085,0.11728395061728394,0.0355048896669697,0.012037037037037039,0.023493291164497186,0.16049382716049382,0.0408523942973834,139.7621374392803,0.0,False
106,106000,incremental,0.014543898367427779,0.009090909090909092,0.016443973443755755,0.08021390374331551,0.04248082743120077,0.011497326203208556,0.027112066521231954,0.18716577540106952,0.046941466286344685,138.51696138779403,0.0,False
107,107000,incremental,0.026326137312979416,0.014210526315789474,0.026636998418819672,0.12105263157894737,0.04348788638262322,0.012368421052631582,0.03339421886969302,0.16842105263157894,0.05741805170821791,134.9812809617254,0.0,False
108,108000,incremental,0.016249859950127055,0.013142857142857142,0.017677714662710592,0.11428571428571428,0.026546328670241093,0.010571428571428572,0.021230684148270226,0.15428571428571428,0.04113545418167267,138.76203191730968,0.0,False
109,109000,incremental,0.019051139095830567,0.013333333333333334,0.017258773831874585,0.11333333333333333,0.039539766142306976,0.016000000000000004,0.026786068010925656,0.21333333333333335,0.03839592473803,134.88590734739293,0.0,False
110,110000,incremental,0.021916462009804735,0.014371257485029942,0.024619081503430635,0.1317365269461078,0.04698474281514085,0.013772455089820359,0.03287301822995297,0.2275449101796407,0.07089631801492909,135.62814213437593,0.0,False
111,111000,incremental,0.017473535971696104,0.013605442176870748,0.02274059782047904,0.11564625850340136,0.03166912873871744,0.011904761904761908,0.02774299302012244,0.1836734693877551,0.05834384743843264,136.20368555275834,0.0,False
112,112000,incremental,0.02445464805662174,0.015000000000000003,0.025905784782382778,0.13125,0.047011195675669366,0.013749999999999998,0.03390484847081917,0.2125,0.06518664138149433,136.27114742103055,0.0,False
113,113000,incremental,0.02417672995409678,0.013953488372093025,0.02054860110821509,0.12209302325581395,0.03712597895750735,0.011337209302325582,0.02542531961820013,0.18023255813953487,0.04520800521907513,131.43856017692676,0.0,False
114,114000,incremental,0.03125226545872206,0.01875,0.02639355154440836,0.16875,0.05579068144991819,0.0178125,0.03598366908655902,0.25625,0.05299098087047971,136.29382183661525,0.0,False
115,115000,incremental,0.028164421703024644,0.016875,0.027597627328073648,0.14375,0.04329502571230512,0.0140625,0.03247654356052487,0.2,0.06772439913887282,135.61138066428558,0.0,False
116,116000,incremental,0.017824329953526688,0.011464968152866243,0.014462213155390395,0.10191082802547771,0.0428215605323865,0.012420382165605096,0.023761068145484534,0.20382165605095542,0.03483486612467504,133.71143971844384,0.0,False
117,117000,incremental,0.03033197557902177,0.017687074829931974,0.02723868681302962,0.14285714285714285,0.05024330952096795,0.014965986394557824,0.034814080938195116,0.23129251700680273,0.06257979478662488,134.41812279956292,0.0,False
118,118000,incremental,0.027551529607212293,0.013888888888888888,0.024380483892293064,0.11666666666666667,0.0412933019674057,0.011111111111111112,0.029779726421548705,0.18333333333333332,0.052923472559050465,135.9680247715461,0.0,False
119,119000,incremental,0.025557252391726883,0.022500000000000003,0.030180384496756474,0.1875,0.05002801999324602,0.019375,0.03817809288302119,0.275,0.07563805346700084,133.9570360136752,0.0,False
120,120000,incremental,0.019446097234706066,0.010778443113772455,0.01711231142213844,0.10179640718562874,0.03917685290266271,0.011676646706586828,0.025549500991550067,0.17964071856287425,0.04045564626755187,137.9727121310556,672.0356692785923,True
121,121000,incremental,0.027930658995503344,0.0135678391959799,0.024654795519337233,0.12562814070351758,0.044093613031646856,0.011306532663316583,0.03071220134727749,0.18592964824120603,0.05728066784665567,140.0811437038789,0.0,False
122,122000,incremental,0.038858431088629304,0.01834319526627219,0.032160759674027234,0.14792899408284024,0.056638616653492936,0.014792899408284023,0.03855891795152182,0.20118343195266272,0.055909802932903666,137.21288485158897,0.0,False
123,123000,incremental,0.02630668250137277,0.015044247787610621,0.029741349895811717,0.12389380530973451,0.040559104508801756,0.012831858407079648,0.03542386137657778,0.18584070796460178,0.07212851784689368,135.64840278712867,0.0,False
124,124000,incremental,0.036251268208473235,0.020454545454545454,0.033361202980226885,0.1590909090909091,0.05055467313687816,0.014204545454545454,0.037688973101206884,0.1875,0.07047733906022677,136.54320530744752,0.0,False
125,125000,incremental,0.02175626569086485,0.013924050632911395,0.022200882266403307,0.12025316455696203,0.040808488273509344,0.014240506329113924,0.030437242568839173,0.20253164556962025,0.055288554248806236,139.84690532314187,0.0,False
126,126000,incremental,0.018613415590985234,0.012972972972972972,0.021277428974446455,0.10810810810810811,0.036907214884784524,0.010810810810810811,0.02682972247405629,0.1783783783783784,0.05442868384044855,140.38747033116513,0.0,False
127,127000,incremental,0.016215728715728715,0.007954545454545455,0.013873498847324773,0.06818181818181818,0.02803786541077211,0.007386363636363636,0.018783805644668427,0.125,0.029370069054182834,136.52961758974305,0.0,False
128,128000,incremental,0.02646730420577149,0.013612565445026181,0.024445845255892173,0.12041884816753927,0.03638896195465437,0.00968586387434555,0.027261525845856987,0.16753926701570682,0.04864326795643963,139.78959801630788,0.0,False
129,129000,incremental,0.02482535565487309,0.014970059880239521,0.025237040195541516,0.1437125748502994,0.0416450902625612,0.01287425149700599,0.03219705637416024,0.2155688622754491,0.06577425034442887,138.01461430546294,0.0,False
130,130000,incremental,0.023870787945836407,0.014649681528662422,0.022182524056313532,0.12738853503184713,0.043747339664031,0.014012738853503185,0.030297332405112197,0.19745222929936307,0.04748365510724762,144.1279592975797,0.0,False
131,131000,incremental,0.029757372467539043,0.014925373134328358,0.0265680197984121,0.13432835820895522,0.04850457195736685,0.013059701492537313,0.033979012474331084,0.21641791044776118,0.053720570801285644,137.09026920785337,0.0,False
132,132000,incremental,0.03621286093144931,0.017341040462427744,0.031219361386468084,0.15606936416184972,0.054290416003224026,0.01416184971098266,0.03854068026271701,0.2254335260115607,0.0644552645020173,139.77191664182527,0.0,False
133,133000,incremental,0.03562179707690544,0.015897435897435898,0.02705349237923549,0.14871794871794872,0.04979558625069461,0.011538461538461539,0.032499815302745545,0.20512820512820512,0.05033504872871389,137.81471246048991,0.0,False
134,134000,incremental,0.027524806459821752,0.014,0.02187276518566111,0.12666666666666668,0.046367307570671486,0.011333333333333334,0.028013824917416327,0.19333333333333333,0.04859495990765341,139.52644811270758,0.0,False
135,135000,incremental,0.029490213593855046,0.016402116402116404,0.026089284797577755,0.13756613756613756,0.04477190427237112,0.0126984126984127,0.031655227479924955,0.20105820105820105,0.057958609499225745,136.8708387713552,0.0,False
136,136000,incremental,0.031230897880529452,0.020000000000000004,0.026818048025012278,0.1724137931034483,0.05460886262171724,0.016206896551724137,0.03505153150410482,0.2482758620689655,0.05539056657611157,138.5695192495269,0.0,False
137,137000,incremental,0.015484172596241562,0.010344827586206896,0.014643697154267115,0.09770114942528736,0.03230214240609778,0.01120689655172414,0.02115399084501093,0.1781609195402299,0.038436041586730176,141.08075167633058,0.0,False
138,138000,incremental,0.025003795858718134,0.012435233160621763,0.019366427932585195,0.11917098445595854,0.03964624178354748,0.010880829015544042,0.02559190399110608,0.18652849740932642,0.03802940292497392,134.95022617550714,0.0,False
139,139000,incremental,0.031045786213475583,0.015286624203821658,0.028626131949907267,0.1337579617834395,0.04114009091052919,0.011464968152866243,0.03172282919206199,0.18471337579617833,0.057917158542762456,135.1870955988467,0.0,False
140,140000,incremental,0.02374716749284577,0.013414634146341465,0.019822981793163347,0.10975609756097561,0.03666214039257477,0.010975609756097562,0.02475306551814255,0.17073170731707318,0.03830036421853796,134.2252123747792,656.615212890177,True
141,141000,incremental,0.03241278012111345,0.016111111111111114,0.02809380274477241,0.13333333333333333,0.04568835075484011,0.012222222222222223,0.033444483406721945,0.19444444444444445,0.06010716362432048,141.50129972463967,0.0,False
142,142000,incremental,0.014609094560753823,0.010112359550561799,0.015109195919668238,0.0898876404494382,0.0443862618379211,0.011797752808988765,0.026231112612320927,0.20224719101123595,0.04161145410732324,147.49832947459282,0.0,False
143,143000,incremental,0.014347547737856894,0.011494252873563218,0.015200506410008603,0.09195402298850575,0.02921788653060948,0.011781609195402299,0.02044083016079009,0.15517241379310345,0.03693658906640651,138.82280552907426,0.0,False
144,144000,incremental,0.01814257660629104,0.011904761904761904,0.01581349401083788,0.10714285714285714,0.03864487161461857,0.011904761904761904,0.023464554627669117,0.18452380952380953,0.03668413788244615,139.2457312710989,0.0,False
145,145000,incremental,0.030742288326093586,0.018181818181818184,0.025759871428259674,0.14285714285714285,0.05054395699994271,0.015584415584415586,0.03213492269653532,0.24025974025974026,0.05184673332868017,139.65978970693212,0.0,False
146,146000,incremental,0.02745943477326456,0.013829787234042554,0.0229916163979157,0.13829787234042554,0.04763515085529942,0.013031914893617023,0.031406364473391096,0.21808510638297873,0.05158362757849781,135.0261427986582,0.0,False
