batch,interactions,recall_existing,precision_existing,ndcg_existing,recall_new_user,precision_new_user,ndcg_new_user,recall_overall,precision_overall,ndcg_overall,pct_new_user,n_new_users,n_new_user_interactions,n_first_time_new_user_interactions,n_untrained_users_active,pct_untrained_users,n_unique_users,window_unique_users,window_unique_untrained_users,n_users_trained
363,363000,0.03942115768463074,0.005389221556886228,0.024983659870023895,0.004491017964071856,0.0007485029940119761,0.002359617672887681,0.01147704590818363,0.0016766467065868263,0.006884426112314924,0.5101796407185629,426,781,492,668,0.8,835,2406,1912,65679
364,364000,0.019047619047619046,0.002285714285714286,0.01848365350292216,0.006568778979907265,0.0007727975270479134,0.002316243146327644,0.009225466342254664,0.0010948905109489052,0.0057582100713933874,0.5267639902676399,433,761,493,647,0.7871046228710462,822,3179,2533,65679
365,365000,0.013364779874213835,0.0018867924528301887,0.006433882938253912,0.008700380641653072,0.0009787928221859708,0.0030867150695840736,0.009898989898989899,0.0012121212121212121,0.003946835782502868,0.4727272727272727,390,714,448,613,0.743030303030303,825,3947,3117,65679
366,366000,0.025,0.002777777777777778,0.013550548855149794,0.008283132530120483,0.0010542168674698795,0.003713484298772144,0.011848341232227487,0.0014218009478672987,0.005811436455345575,0.5082938388625592,429,767,489,664,0.7867298578199052,844,4712,3738,65679
367,367000,0.013266998341625206,0.0019900497512437814,0.007525163061019321,0.001669449081803005,0.0001669449081803005,0.0006458310638306204,0.004583333333333333,0.000625,0.0023742632281242813,0.46625,373,725,429,599,0.74875,800,5438,4301,65679
368,368000,0.01977401129943503,0.002824858757062147,0.009406375912329113,0.0015060240963855422,0.00015060240963855423,0.0005364566070903948,0.00535077288941736,0.000713436385255648,0.0024032529412488413,0.5338882282996433,449,773,510,664,0.7895362663495838,841,6195,4922,65679
369,369000,0.017587939698492462,0.0020100502512562816,0.007465355238409796,0.010795155344918378,0.001263823064770932,0.004632029617008507,0.012419871794871794,0.0014423076923076922,0.005309712067319632,0.4951923076923077,412,761,480,633,0.7608173076923077,832,6928,5500,65679
370,370000,0.03333333333333333,0.004,0.016392503528146335,0.00420375865479723,0.0005934718100890209,0.0016782698509238772,0.010208087946603847,0.0012956419316843344,0.004711239101234749,0.5241460541813898,445,773,497,674,0.7938751472320377,849,7676,6115,65679
371,371000,0.02094972067039106,0.002793296089385475,0.008724481540964401,0.001443001443001443,0.0001443001443001443,0.001443001443001443,0.005447247706422019,0.0006880733944954128,0.0029377089401750323,0.5206422018348624,454,769,489,693,0.7947247706422018,872,8463,6762,65679
372,372000,0.00985663082437276,0.0016129032258064518,0.003954590432218374,0.005233494363929146,0.0006441223832528181,0.00234943898762668,0.006299049979347377,0.0008674101610904586,0.0027193995436292262,0.48203221809169766,389,750,441,621,0.7695167286245354,807,9157,7311,65679
373,373000,0.011711711711711714,0.0016216216216216218,0.003829477938087278,0.0014792899408284023,0.00014792899408284024,0.00046666401891379993,0.0036778939217963613,0.0004645760743321719,0.0011892198552054297,0.5168408826945412,445,757,491,676,0.7851335656213705,861,9908,7923,65679
374,374000,0.009075907590759075,0.0014851485148514854,0.004334727278832598,0.005311077389984826,0.0006069802731411229,0.0023585894919797078,0.006194347657762292,0.0008130081300813009,0.002822212991334276,0.4959349593495935,427,761,493,659,0.7653890824622532,861,10669,8530,65679
375,375000,0.014272559852670348,0.0033149171270718237,0.007253238764677998,0.007023230686115614,0.0008103727714748784,0.005624970208841557,0.00866750208855472,0.0013784461152882206,0.0059942892672455615,0.46616541353383456,372,743,445,617,0.7731829573934837,798,11349,9077,65679
376,376000,0.039272030651340994,0.005172413793103448,0.01753497668841352,0.004702194357366771,0.0004702194357366772,0.004702194357366771,0.012110016420361247,0.0014778325123152708,0.0074520762854482165,0.4852216748768473,394,753,446,638,0.7857142857142857,812,12029,9639,65679
377,377000,0.0165016501650165,0.0019801980198019802,0.008835364370339036,0.0004139072847682119,0.00016556291390728477,0.0006463245860796386,0.0044458229942100904,0.0006203473945409429,0.002698664581638445,0.47270471464019853,381,730,444,604,0.749379652605459,806,12697,10177,65679
378,378000,0.011518324607329844,0.0015706806282722516,0.004564909877785751,0.00358495670995671,0.0008116883116883117,0.0013617919816238952,0.005462618752581578,0.0009913258983890955,0.0021199029087204434,0.5055762081784386,408,739,465,616,0.7633209417596035,807,13375,10722,65679
379,379000,0.021739130434782608,0.002173913043478261,0.010818318022311613,0.010117145899893503,0.0011182108626198084,0.004906362963349089,0.012757201646090533,0.0013580246913580249,0.006249325594026995,0.508641975308642,412,763,506,626,0.7728395061728395,810,14054,11283,65679
380,380000,0.0025252525252525255,0.000505050505050505,0.0011030678627180009,0.004739336492890996,0.0004739336492890996,0.0017488766947905475,0.00421179302045728,0.00048134777376654636,0.001595001666210085,0.5030084235860409,418,751,492,633,0.7617328519855595,831,14726,11829,65679
381,381000,0.015151515151515152,0.0021390374331550803,0.006800699099653026,0.003852080123266564,0.00046224961479198774,0.0019862323980244807,0.006379585326953749,0.0008373205741626793,0.003063152581283497,0.4784688995215311,400,764,455,649,0.7763157894736842,836,836,649,65679
382,382000,0.02564102564102564,0.002564102564102564,0.009760915987851925,0.0064,0.00064,0.0032856311582419332,0.01097560975609756,0.001097560975609756,0.004825485477478455,0.4902439024390244,402,748,464,625,0.7621951219512195,820,1626,1260,65679
383,383000,0.0,0.0,0.0,0.002976190476190476,0.00029761904761904765,0.0011057440392002436,0.002317497103128621,0.0002317497103128621,0.0008610196921698305,0.5144843568945539,444,770,501,672,0.7786790266512167,863,2442,1901,65679
384,384000,0.019162210338680926,0.00267379679144385,0.011441912269572078,0.006430868167202572,0.0006430868167202572,0.003730659604522207,0.009373712402142562,0.0011124845488257107,0.005513112321907036,0.5055624227441285,409,770,485,622,0.7688504326328801,809,3200,2492,65679
385,385000,0.008503401360544217,0.0020408163265306124,0.003831068805302468,0.0021231422505307855,0.00031847133757961787,0.0008162952692923688,0.0036407766990291263,0.0007281553398058254,0.001533401595819043,0.49029126213592233,404,737,451,628,0.7621359223300971,824,3976,3094,65679
386,386000,0.013333333333333334,0.0013333333333333335,0.013333333333333334,0.0033582089552238806,0.0005970149253731343,0.0014192067406063557,0.005182926829268293,0.0007317073170731708,0.0035986201417149495,0.4768292682926829,391,808,448,670,0.8170731707317073,820,4720,3716,65679
387,387000,0.03663911845730028,0.0048484848484848485,0.02544834288478054,0.005850234009360374,0.0009360374414976601,0.00346334477990147,0.012153169411233927,0.0017369727047146404,0.007963995756706739,0.5260545905707196,424,775,493,641,0.7952853598014888,806,5452,4320,65679
388,388000,0.005747126436781609,0.0011494252873563218,0.003985209216191212,0.004997501249375313,0.0007496251874062968,0.002076745745190586,0.005152596115735236,0.0008323424494649227,0.0024716002564320948,0.4946492271105826,416,788,475,667,0.7931034482758621,841,6222,4942,65679
389,389000,0.005747126436781609,0.0011494252873563218,0.005747126436781609,0.0045871559633027525,0.0004587155963302753,0.0019294487876802982,0.004830917874396135,0.0006038647342995169,0.002731714380607385,0.5,414,760,470,654,0.7898550724637681,828,6953,5541,65679
390,390000,0.017045454545454544,0.002272727272727273,0.006799852746031377,0.001214771622934888,0.0002915451895043732,0.0008285635565187964,0.004447022428460943,0.0006960556844547564,0.0020477594931246133,0.525522041763341,453,763,490,686,0.7958236658932715,862,7727,6179,65679
391,391000,0.013134057971014494,0.002173913043478261,0.006397881486384369,0.003894080996884735,0.0004672897196261683,0.003455463297224554,0.005952380952380953,0.000847457627118644,0.004110917227981704,0.5024213075060533,415,755,476,642,0.7772397094430993,826,8444,6756,65679
392,392000,0.012359550561797755,0.0016853932584269665,0.005216394823278656,0.0036401456058242332,0.00046801872074883003,0.001250699306448511,0.005535205535205535,0.0007326007326007327,0.002112596500582535,0.49572649572649574,406,764,472,641,0.7826617826617827,819,9139,7329,65679
393,393000,0.01329243353783231,0.0018404907975460125,0.004428435847231428,0.0005709624796084829,0.0003262642740619902,0.00032036036995936306,0.0032431271477663228,0.0006443298969072165,0.0011832679766543973,0.49097938144329895,381,768,459,613,0.7899484536082474,776,9814,7874,65679
394,394000,0.013227513227513227,0.0015873015873015875,0.01173760548581039,0.0023961661341853034,0.0003194888178913738,0.0009968858147026164,0.0049079754601227,0.0006134969325153375,0.0034876784746282227,0.4920245398773006,401,734,452,626,0.7680981595092025,815,10502,8423,65679
395,395000,0.03954802259887006,0.004519774011299435,0.02236748112569537,0.011471518987341773,0.0015822784810126582,0.005730348304007519,0.01761433868974042,0.002224969097651422,0.009370363766848988,0.49938195302843014,404,759,470,632,0.7812113720642769,809,11184,8983,65679
396,396000,0.03460837887067395,0.004918032786885246,0.014292973016526779,0.0019199999999999998,0.00032,0.0007142187761459285,0.009323432343234322,0.0013613861386138615,0.0037896049469252555,0.4876237623762376,394,755,469,625,0.7735148514851485,808,11863,9538,65679
397,397000,0.01098901098901099,0.001098901098901099,0.006213899744898118,0.009722222222222222,0.0014705882352941178,0.003532805127580429,0.010012594458438287,0.001385390428211587,0.004147363339610429,0.48614609571788414,386,765,482,612,0.7707808564231738,794,12519,10063,65679
398,398000,0.029375000000000002,0.0037500000000000007,0.012780956397888451,0.00228310502283105,0.00030441400304414006,0.0009498485844807274,0.007588739290085679,0.0009791921664626683,0.0032668342027735494,0.5312117503059975,434,791,513,657,0.8041615667074663,817,13206,10641,65679
399,399000,0.01644736842105263,0.0019736842105263163,0.008178026278569499,0.006351626016260162,0.0009146341463414634,0.0035245429467366906,0.00825082508250825,0.001113861386138614,0.004399950702229992,0.5037128712871287,407,797,460,656,0.8118811881188119,808,13882,11211,65679
400,400000,0.02247191011235955,0.0022471910112359553,0.008961757530765441,0.004173187271778821,0.0006259780907668232,0.0019103031265192204,0.008159934720522235,0.0009791921664626683,0.0034466053100636845,0.4810281517747858,393,769,453,639,0.7821297429620563,817,14558,11774,65679
401,401000,0.01098901098901099,0.001098901098901099,0.003321591775294597,0.003658536585365854,0.0008130081300813008,0.0017680489052116684,0.00533249686323714,0.000878293601003764,0.0021228102632481717,0.47051442910915936,375,764,437,615,0.7716436637390214,797,797,615,65679
402,402000,0.03195211786372007,0.004972375690607735,0.017226346263463314,0.011559139784946236,0.0017741935483870969,0.004899318291940263,0.01616729088639201,0.0024968789013732834,0.007684826485255709,0.46691635455680397,374,758,446,620,0.7740324594257179,801,1579,1221,65679
403,403000,0.007267441860465116,0.0011627906976744186,0.004476662401640891,0.006184012066365007,0.0010558069381598793,0.003308425312421042,0.006407185628742515,0.0010778443113772457,0.0035490681619369867,0.4994011976047904,417,771,474,663,0.7940119760479042,835,2368,1855,65679
404,404000,0.037037037037037035,0.0037037037037037043,0.015045505663221583,0.0012345679012345679,0.0002962962962962963,0.0009817853772444848,0.008164078056551175,0.000955794504181601,0.0037037957551755364,0.4778972520908005,400,797,464,675,0.8064516129032258,837,3163,2503,65679
405,405000,0.00934065934065934,0.0016483516483516486,0.004501354443885898,0.0058997050147492625,0.0005899705014749262,0.003919228883144548,0.006627906976744187,0.0008139534883720931,0.004042422897161903,0.5058139534883721,435,766,481,678,0.7883720930232558,860,3969,3150,65679
406,406000,0.005988023952095809,0.0005988023952095808,0.0018025748243352168,0.004261363636363636,0.0004261363636363637,0.0015614590645604914,0.004592422502870264,0.0004592422502870264,0.0016076890667216614,0.5281285878300803,460,792,514,704,0.8082663605051664,871,4775,3810,65679
407,407000,0.04739336492890995,0.004739336492890996,0.02157984683610425,0.005681818181818182,0.000974025974025974,0.002856009170770343,0.016324062877871828,0.0019347037484885128,0.007633191452977664,0.4752116082224909,393,726,460,616,0.7448609431680774,827,5520,4381,65679
408,408000,0.010164835164835165,0.0027472527472527475,0.009512515752716276,0.00684931506849315,0.00076103500761035,0.0027319965764093447,0.007568533969010726,0.0011918951132300357,0.00420286009260465,0.5065554231227652,425,749,471,657,0.7830750893921334,839,6277,4993,65679
409,409000,0.019662921348314606,0.0022471910112359553,0.012754968401895852,0.00473186119873817,0.0004731861198738171,0.0016053352694100932,0.008004926108374385,0.0008620689655172414,0.00404946667037372,0.48645320197044334,395,767,453,634,0.7807881773399015,812,7008,5581,65679
410,410000,0.024725274725274724,0.0027472527472527475,0.014632167990285215,0.007103825136612021,0.0009836065573770494,0.004109184260772585,0.011153198653198651,0.001388888888888889,0.006527344663261598,0.4797979797979798,380,757,464,610,0.7702020202020202,792,7700,6132,65679
411,411000,0.011627906976744186,0.001744186046511628,0.0076600557578717695,0.004580152671755725,0.0006106870229007634,0.002555257019203588,0.006045949214026602,0.0008464328899637244,0.00361695639411402,0.4800483675937122,397,775,470,655,0.7920193470374849,827,8428,6725,65679
412,412000,0.029513888888888885,0.0046875,0.017807279989007944,0.010942760942760943,0.0011784511784511786,0.0050313403050730844,0.01547921967769296,0.002035623409669211,0.008152180533209845,0.48091603053435117,378,735,444,594,0.7557251908396947,786,9099,7253,65679
413,413000,0.01009009009009009,0.002162162162162162,0.004339712883980446,0.006624605678233439,0.0007886435331230284,0.003870755110869435,0.007407407407407407,0.001098901098901099,0.0039766857433792486,0.4945054945054945,405,759,475,634,0.7741147741147741,819,9804,7829,65679
414,414000,0.015384615384615385,0.0015384615384615387,0.005810226882531607,0.006279434850863423,0.0009419152276295135,0.0033787784440402722,0.008413461538461538,0.0010817307692307693,0.003948649171811679,0.4735576923076923,394,746,450,637,0.765625,832,10508,8397,65679
415,415000,0.013806706114398423,0.002366863905325444,0.008333586630019794,0.00708397733127254,0.0009273570324574961,0.003486495440703497,0.008476307189542483,0.0012254901960784314,0.004490366042412387,0.4803921568627451,392,753,420,647,0.7928921568627451,816,11196,8966,65679
416,416000,0.0,0.0,0.0,0.006880733944954129,0.0007645259938837921,0.004458331819924567,0.005402160864345739,0.0006002400960384153,0.00350029893184954,0.5090036014405762,424,750,463,654,0.7851140456182473,833,11918,9562,65679
417,417000,0.01675977653631285,0.002793296089385475,0.011082354160517553,0.0040128410914927765,0.0004815409309791333,0.0031610824717070315,0.00685785536159601,0.0009975062344139652,0.004929047100506388,0.49625935162094764,398,754,471,623,0.7768079800498753,802,12589,10112,65679
418,418000,0.04277108433734939,0.006626506024096386,0.022616304793312385,0.008188976377952756,0.0011023622047244095,0.005143011878334902,0.015355805243445694,0.002247191011235955,0.008764193680939473,0.4968789013732834,398,770,471,635,0.7927590511860175,801,13264,10675,65679
419,419000,0.011904761904761904,0.0011904761904761906,0.004683831816556043,0.006006006006006006,0.0006006006006006007,0.0021050373793654654,0.007194244604316547,0.0007194244604316548,0.002624506762396661,0.5035971223021583,420,791,473,666,0.7985611510791367,834,13948,11244,65679
420,420000,0.030555555555555555,0.003333333333333334,0.01598372882461433,0.005200208008320333,0.0006240249609984399,0.002045951004858749,0.01075923670320747,0.001218026796589525,0.005101736641345966,0.5115712545676004,420,774,481,641,0.7807551766138855,821,14624,11806,65679
421,421000,0.02531645569620253,0.002531645569620253,0.012242638226226569,0.0029717682020802376,0.0002971768202080238,0.0009980268408525275,0.007220216606498195,0.0007220216606498196,0.0031359914604543308,0.51985559566787,432,809,519,673,0.8098676293622142,831,831,673,65679
422,422000,0.014035087719298244,0.002105263157894737,0.00943976879438798,0.006987577639751553,0.0007763975155279503,0.0024133963567820123,0.00859312549960032,0.0010791366906474822,0.004014128686692245,0.5107913669064749,426,761,482,644,0.7721822541966427,834,1645,1303,65679
423,423000,0.008960573476702509,0.0016129032258064518,0.008054780954120499,0.004511278195488722,0.00045112781954887224,0.0016069497162767919,0.005483744614179396,0.0007050528789659225,0.0030162289292485073,0.4794359576968273,408,768,460,665,0.781433607520564,851,2462,1946,65679
424,424000,0.02512562814070352,0.002512562814070352,0.012652173672391957,0.007000538502961766,0.0011308562197092083,0.005266018102701555,0.011409942950285247,0.0014669926650366751,0.007062894579924525,0.4963325183374083,406,747,480,619,0.7567237163814181,818,3231,2538,65679
425,425000,0.009700176366843033,0.0015873015873015875,0.0041756557044161915,0.00529500756429652,0.0006051437216338881,0.002781692007629623,0.006274509803921568,0.0008235294117647058,0.003091643935503342,0.4764705882352941,405,767,461,661,0.7776470588235294,850,4026,3159,65679
426,426000,0.02713178294573643,0.0034883720930232558,0.011608163332718873,0.011390532544378698,0.0013313609467455621,0.0038278263628492813,0.014583333333333334,0.001768867924528302,0.005405913578436038,0.49410377358490565,419,782,469,676,0.7971698113207547,848,4787,3788,65679
427,427000,0.02476190476190476,0.002857142857142857,0.010319769937373378,0.003194888178913738,0.0006389776357827476,0.0015748650216732489,0.007906783187682063,0.0011235955056179776,0.0034854247722943756,0.46441947565543074,372,760,452,626,0.7815230961298377,801,5505,4359,65679
428,428000,0.01321138211382114,0.0018292682926829272,0.006224768603997662,0.0037650602409638554,0.0006024096385542169,0.0021460233877423807,0.0056360708534621586,0.0008454106280193237,0.002953890797725311,0.4867149758454106,403,780,453,664,0.8019323671497585,828,6246,4973,65679
429,429000,0.016467065868263474,0.0023952095808383233,0.007899958004112063,0.0024311183144246355,0.0003241491085899514,0.0016207455429497568,0.005420918367346939,0.0007653061224489796,0.002958281870773871,0.46683673469387754,366,767,434,617,0.7869897959183674,784,6915,5522,65679
430,430000,0.013135593220338984,0.0022598870056497176,0.004870552959063342,0.00641025641025641,0.0008547008547008547,0.003149642833413239,0.00797244094488189,0.0011811023622047244,0.0035493817996075537,0.5091863517060368,388,707,462,585,0.7677165354330708,762,7577,6050,65679
431,431000,0.03611111111111111,0.003888888888888889,0.01385396243348921,0.006220839813374806,0.0007776049766718507,0.0024422278835050217,0.01275820170109356,0.0014580801944106925,0.004938111503185646,0.4848116646415553,399,754,455,643,0.7812879708383961,823,8294,6631,65679
432,432000,0.028253119429590016,0.0053475935828877,0.013241917201968035,0.011268781302170284,0.001335559265442404,0.0038892106397352844,0.015309584393553859,0.0022900763358778627,0.00611434566153875,0.45674300254452926,359,722,418,599,0.7620865139949109,786,8977,7166,65679
433,433000,0.012612612612612614,0.002162162162162162,0.006728838623175656,0.003205128205128205,0.0003205128205128205,0.0022225205244143296,0.005356407086938608,0.0007416563658838071,0.003253013538346153,0.4746600741656366,384,748,454,624,0.7713226205191595,809,9689,7736,65679
434,434000,0.009550561797752809,0.0016853932584269665,0.004825884717122646,0.005417956656346749,0.0006191950464396285,0.0022330222435802166,0.006310679611650486,0.0008495145631067962,0.0027931308847095274,0.4963592233009709,409,770,476,646,0.7839805825242718,824,10402,8318,65679
435,435000,0.00510204081632653,0.0015306122448979593,0.0046999099954614515,0.008628279626694841,0.001109350237717908,0.0035425611236744627,0.007792556764745397,0.0012091898428053204,0.003816854205742479,0.4788391777509069,396,721,440,631,0.7629987908101572,827,11102,8881,65679
436,436000,0.02562111801242236,0.003726708074534162,0.013265985907358249,0.003288490284005979,0.0005979073243647235,0.0019505857323980694,0.007620481927710843,0.0012048192771084338,0.004145500706095165,0.519277108433735,431,788,497,669,0.8060240963855422,830,11833,9494,65679
437,437000,0.021442495126705652,0.0029239766081871343,0.013111800060165964,0.006124661246612466,0.0009756097560975611,0.0022553636251597276,0.009457167090754877,0.0013994910941475828,0.004617260101477879,0.46055979643765904,362,743,417,615,0.7824427480916031,786,12485,10036,65679
438,438000,0.013819095477386936,0.0020100502512562816,0.0067539958282590296,0.004702194357366771,0.0004702194357366772,0.0020416956386602016,0.006869772998805257,0.0008363201911589009,0.0031620633061992297,0.46833930704898447,392,739,437,638,0.7622461170848268,837,13196,10613,65679
439,439000,0.015151515151515152,0.0018181818181818184,0.007444431572590192,0.002898550724637681,0.0002898550724637681,0.0010768985425254546,0.005263157894736842,0.0005847953216374269,0.0023057207062221583,0.4783625730994152,409,788,453,690,0.8070175438596491,855,13918,11223,65679
440,440000,0.007799671592775041,0.001970443349753695,0.005656044516902706,0.007429048414023373,0.0010016694490818032,0.0042200530212564424,0.007522859517871986,0.0012468827930174563,0.004583527177885111,0.4713216957605985,378,710,426,599,0.7468827930174564,802,14586,11754,65679
441,441000,0.015765765765765764,0.002027027027027027,0.008191477840306218,0.0,0.0,0.0,0.002831715210355987,0.0003640776699029127,0.0014712848548122817,0.5279126213592233,435,807,490,676,0.8203883495145631,824,824,676,65679
442,442000,0.014237855946398658,0.0020100502512562816,0.008486551956635795,0.003634475597092419,0.0006230529595015577,0.0018355382670394707,0.006143479984145857,0.0009512485136741974,0.003409321530094962,0.469678953626635,395,738,441,642,0.7633769322235434,841,1645,1302,65679
443,443000,0.01894789329344303,0.004188481675392671,0.010821747726611155,0.005038344925985375,0.0011235955056179774,0.0028481918767163383,0.008302133302133302,0.0018427518427518428,0.004719136799726056,0.47911547911547914,390,743,461,623,0.7653562653562653,814,2405,1890,65679
444,444000,0.031791907514450865,0.0034682080924855496,0.015920394639322336,0.007621951219512195,0.0009146341463414634,0.004080228239543883,0.012665862484921592,0.0014475271411338961,0.006551095292814899,0.5078407720144753,421,763,472,656,0.7913148371531966,829,3183,2513,65679
445,445000,0.012089810017271156,0.002072538860103627,0.005710289340728473,0.00855481727574751,0.00132890365448505,0.007540869095933725,0.00941299790356394,0.001509433962264151,0.007096464199387042,0.48050314465408805,382,741,467,602,0.7572327044025158,795,3915,3075,65679
446,446000,0.015255203877958368,0.004191616766467066,0.008368518240437006,0.0032102728731942215,0.0004815409309791333,0.001985871128040604,0.005756479807112718,0.0012658227848101266,0.0033351142518003494,0.4670886075949367,369,750,404,623,0.7886075949367088,790,4623,3647,65679
447,447000,0.017795138888888888,0.0031250000000000006,0.010337582333871076,0.003844041735310269,0.0004942339373970346,0.0016742472018677762,0.0071964956195244055,0.0011264080100125157,0.0037560498869048647,0.490613266583229,392,739,473,607,0.7596996245306633,799,5343,4217,65679
448,448000,0.012755102040816327,0.0015306122448979593,0.0060970502428063615,0.0037761348278877492,0.0011686143572621035,0.002682812995141993,0.005989817310572026,0.0012578616352201257,0.0035245620524277997,0.48427672955974843,385,739,459,599,0.7534591194968554,795,6076,4781,65679
449,449000,0.014184397163120567,0.0026595744680851063,0.010014257013267611,0.00819252432155658,0.001075268817204301,0.00410102468257449,0.009535160905840286,0.0014302741358760429,0.005426039793623723,0.4731823599523242,397,758,449,651,0.7759237187127532,839,6830,5381,65679
450,450000,0.018421052631578946,0.002105263157894737,0.008892318528638712,0.008842443729903537,0.00112540192926045,0.005175065681997794,0.011083743842364532,0.0013546798029556652,0.006044866224931013,0.45197044334975367,367,753,429,622,0.7660098522167488,812,7551,5945,65679
451,451000,0.023195876288659795,0.002577319587628866,0.013449357803339885,0.004006410256410256,0.00048076923076923085,0.002251018218013687,0.008557457212713936,0.00097799511002445,0.004906859146562932,0.4315403422982885,353,721,395,624,0.7628361858190709,818,8255,6498,65679
452,452000,0.017921146953405017,0.002150537634408602,0.007870789535717541,0.0022259321090706734,0.000333889816360601,0.0018367420360504408,0.005944798301486199,0.0007643312101910828,0.0032664653926594614,0.46496815286624205,365,741,436,599,0.7630573248407644,785,8932,7034,65679
453,453000,0.018137254901960786,0.0024509803921568627,0.00951037832453159,0.00482315112540193,0.000482315112540193,0.002258256218714696,0.00811138014527845,0.0009685230024213075,0.004049337223056883,0.4721549636803874,390,736,441,622,0.7530266343825666,826,9653,7595,65679
454,454000,0.018633540372670808,0.002484472049689441,0.009094801782017334,0.006681910569105691,0.0009146341463414636,0.002918742588053693,0.009037127702978376,0.0012239902080783353,0.004135811780499404,0.5067319461444308,414,782,461,656,0.802937576499388,817,10344,8173,65679
455,455000,0.02267441860465116,0.004069767441860465,0.013152667861265609,0.002347417840375587,0.0003129890453834116,0.000928646165692204,0.006658446362515414,0.0011097410604192356,0.0035211637139519153,0.45745992601726265,371,739,423,639,0.7879161528976573,811,11034,8739,65679
456,456000,0.013821138211382112,0.0019512195121951222,0.009798443623820862,0.0030555555555555553,0.0005000000000000001,0.001880037197726907,0.0057971014492753615,0.0008695652173913044,0.003896525790707355,0.4472049689440994,360,723,430,600,0.7453416149068323,805,11704,9271,65679
457,457000,0.018213058419243987,0.002577319587628866,0.00946366255691828,0.0007836990595611285,0.00015673981191222572,0.0003423314056711037,0.00484775641025641,0.0007211538461538461,0.0024691802558417194,0.4951923076923077,412,750,476,638,0.7668269230769231,832,12417,9843,65679
458,458000,0.012195121951219513,0.0012195121951219512,0.003686156726241565,0.006493506493506494,0.0007215007215007215,0.003599724680830493,0.007584597432905484,0.0008168028004667446,0.0036162647688671506,0.49474912485414235,424,790,473,693,0.808634772462077,857,13149,10468,65679
459,459000,0.03608247422680412,0.004639175257731959,0.018311897645058344,0.002956989247311828,0.00048387096774193554,0.0018562841490497308,0.01085176085176085,0.0014742014742014742,0.005778137979793799,0.47297297297297297,385,743,453,620,0.7616707616707616,814,13835,11021,65679
460,460000,0.021621621621621623,0.002702702702702703,0.011157473878831817,0.002152152152152152,0.0004504504504504505,0.0018519739916225094,0.006384645515080298,0.0009400705052878965,0.0038749087497114898,0.4688601645123384,399,760,431,666,0.782608695652174,851,14539,11614,65679
461,461000,0.028963414634146343,0.0036585365853658543,0.014871213582453262,0.002932551319648094,0.0002932551319648094,0.0010110564815855652,0.007978723404255319,0.0009456264775413712,0.0036978954467655916,0.4940898345153664,418,793,472,682,0.806146572104019,846,846,682,65679
462,462000,0.010362694300518135,0.0010362694300518134,0.0036389517306749763,0.005862646566164154,0.0006700167504187605,0.0031149009588283373,0.006962025316455696,0.000759493670886076,0.003242928552456693,0.4481012658227848,354,732,429,597,0.7556962025316456,790,1609,1262,65679
463,463000,0.012834224598930482,0.0021390374331550803,0.008735190451674172,0.009538950715421303,0.0012718600953895071,0.00651622808896515,0.010294117647058823,0.0014705882352941178,0.007024740297085968,0.49264705882352944,402,755,459,629,0.7708333333333334,816,2394,1872,65679
464,464000,0.01921921921921922,0.003243243243243243,0.006589726099107771,0.006921824104234527,0.000977198697068404,0.0043576543964286155,0.009769155889306077,0.0015018773466833543,0.004874466993419408,0.48936170212765956,391,730,434,614,0.7684605757196495,799,3136,2449,65679
465,465000,0.03358944720201265,0.005235602094240838,0.019042455552784783,0.0017985611510791368,0.00035971223021582735,0.0007942088315787451,0.009927154505467758,0.0016064257028112448,0.005460092531378415,0.44176706827309237,330,687,399,556,0.7443105756358769,747,3820,2968,65679
466,466000,0.01694915254237288,0.0022598870056497176,0.007887591944182511,0.0061068702290076335,0.0007633587786259542,0.0032985624758833966,0.008413461538461538,0.0010817307692307693,0.004274834369980684,0.5204326923076923,433,779,500,655,0.7872596153846154,832,4595,3591,65679
467,467000,0.023936170212765957,0.0026595744680851063,0.012034560780982495,0.00974025974025974,0.0009740259740259741,0.0034450341480929784,0.013059701492537313,0.0013681592039800996,0.005453530425435303,0.47388059701492535,381,743,445,616,0.7661691542288557,804,5323,4160,65679
468,468000,0.014981273408239699,0.0022471910112359553,0.008011295368923112,0.010333863275039745,0.0012718600953895071,0.00586159774049951,0.011358942585708385,0.0014869888475836433,0.006335756573039041,0.46096654275092935,372,740,430,629,0.7794299876084263,807,6050,4735,65679
469,469000,0.01912568306010929,0.002185792349726776,0.011743628387385558,0.004186046511627906,0.000930232558139535,0.002614890555951187,0.007487922705314009,0.0012077294685990338,0.004632473917246464,0.4553140096618358,377,778,432,645,0.7789855072463768,828,6800,5330,65679
470,470000,0.02435897435897436,0.0030769230769230774,0.01730895475453815,0.0024154589371980675,0.00032206119162640903,0.000974654177218528,0.007659313725490196,0.000980392156862745,0.004878071594592702,0.4522058823529412,369,734,431,621,0.7610294117647058,816,7527,5899,65679
471,471000,0.02108433734939759,0.0036144578313253017,0.013669776282177568,0.0008791208791208791,0.0003076923076923077,0.0004668491326518235,0.004989495798319327,0.000980392156862745,0.0031527387243445604,0.4791666666666667,391,785,450,650,0.7965686274509803,816,8238,6487,65679
472,472000,0.0016042780748663102,0.0016042780748663102,0.0020381516263209627,0.005923991218108865,0.0011128775834658188,0.005420994463432069,0.0049340569561157795,0.0012254901960784314,0.004645759646594107,0.4803921568627451,392,731,438,629,0.7708333333333334,816,8928,7051,65679
