batch,interactions,recall_existing,precision_existing,ndcg_existing,recall_new_user,precision_new_user,ndcg_new_user,recall_overall,precision_overall,ndcg_overall,pct_new_user,n_new_users,n_new_user_interactions,n_unique_users,window_unique_users,n_users_trained,n_first_time_new_user_interactions,n_untrained_users_active,pct_untrained_users,window_unique_untrained_users
227,227000,0.0184837092731829,0.0035087719298245,0.0115114964143717,0.0017241379310344,0.0003448275862068,0.0006669875986802,0.0114296081277213,0.002177068214804,0.0069470442277962,0.0449927431059506,31,448,689,4119,65679,66,290,0.420899854862119,1658
228,228000,0.0169082125603864,0.0019323671497584,0.0093244172092335,0.0031152647975077,0.0003115264797507,0.0011096797106168,0.0108843537414965,0.0012244897959183,0.0057367563424907,0.0408163265306122,30,459,735,4629,65679,77,321,0.43673469387755104,1876
229,229000,0.0280656303972366,0.0033678756476683,0.0153750669892647,0.0,0.0,0.0,0.0154983309489747,0.0018597997138769,0.0084903803402806,0.0472103004291845,33,473,699,5103,65679,48,313,0.44778254649499283,2082
230,230000,0.0191193344807802,0.0033734939759036,0.009884526098615,0.0,0.0,0.0,0.0115159997235468,0.0020319303338171,0.0059536695659292,0.0420899854862119,29,415,689,5538,65679,46,274,0.397677793904209,2260
231,231000,0.0108426966292134,0.0017977528089887,0.0058537043054882,0.0036363636363636,0.0007272727272727,0.0029728348740143,0.0080902777777777,0.0013888888888888,0.0047533722309669,0.0361111111111111,26,409,720,5979,65679,45,275,0.3819444444444444,2429
232,232000,0.0082390449057115,0.0017948717948717,0.0037821150292106,0.0060295790671217,0.0013651877133105,0.0032180026611482,0.0072912067055551,0.001610541727672,0.0035401166048442,0.0556368960468521,38,429,683,6398,65679,60,293,0.4289897510980966,2611
233,233000,0.0288647342995169,0.0036231884057971,0.0159905794186618,0.0,0.0,0.0,0.0168309859154929,0.002112676056338,0.0093240843370788,0.0492957746478873,35,430,710,6817,65679,58,296,0.4169014084507042,2780
234,234000,0.0293398533007334,0.0034229828850855,0.0150949048331017,0.0011148272017837,0.0003344481605351,0.0006071631857436,0.0174199623352165,0.0021186440677966,0.008976494165644,0.0522598870056497,37,434,708,7227,65679,60,299,0.422316384180791,2955
235,235000,0.0186228482003129,0.0028169014084507,0.0105712462966133,0.0024834437086092,0.0006622516556291,0.001183654358705,0.0119276556776556,0.0019230769230769,0.0066769430476459,0.0508241758241758,37,427,728,7644,65679,68,302,0.41483516483516486,3120
236,236000,0.0150130548302872,0.0023498694516971,0.007115925253283,0.0043478260869565,0.0007246376811594,0.0027236994792425,0.010546282245827,0.001669195751138,0.005276389117266,0.0364188163884673,24,457,659,8011,65679,71,276,0.4188163884673748,3276
237,237000,0.0204156479217603,0.0031784841075794,0.0088904967052486,0.0070145903479236,0.0013468013468013,0.0034933109889251,0.0147780925401322,0.0024079320113314,0.0066200092296848,0.0311614730878186,22,437,706,8365,65679,39,297,0.4206798866855524,3423
238,238000,0.0076312576312576,0.0012820512820512,0.0038542030800297,0.0079821200510855,0.0015325670498084,0.0043024954428598,0.0077719259746909,0.0013824884792626,0.0040339331978464,0.0460829493087557,30,449,651,8722,65679,128,261,0.4009216589861751,3566
239,239000,0.0239879414298018,0.0031007751937984,0.0162900146986684,0.0052308802308802,0.0009740259740259,0.0042887098271704,0.0156754596322941,0.0021582733812949,0.01097145081317,0.0417266187050359,29,477,695,9057,65679,84,308,0.44316546762589926,3723
240,240000,0.0196202531645569,0.0022784810126582,0.0119086754526842,0.0007763975155279,0.0003105590062111,0.0004318514891638,0.0111576011157601,0.00139470013947,0.0067545090422887,0.0613668061366806,44,483,717,9416,65679,85,322,0.4490934449093445,3895
241,241000,0.0200538876058506,0.0032332563510392,0.0112412190978418,0.0023291925465838,0.0009316770186335,0.002789677654474,0.012494481236203,0.002251655629139,0.0076367206279551,0.0490066225165562,37,442,755,755,65679,46,322,0.42649006622516555,322
242,242000,0.0177832919768403,0.0022332506203473,0.0082692079333733,0.0,0.0,0.0,0.0098987108655616,0.0012430939226519,0.0046028878413666,0.0441988950276243,32,465,724,1417,65679,79,321,0.44337016574585636,609
243,243000,0.0262613730355665,0.0037220843672456,0.013947103625099,0.007909604519774,0.0010169491525423,0.0061880878411212,0.0185052531041069,0.0025787965616045,0.0106678634298649,0.0444126074498567,31,447,698,2011,65679,54,295,0.42263610315186245,862
244,244000,0.0206132434393304,0.0038647342995169,0.0098871434144636,0.0011695906432748,0.0003508771929824,0.0016465920211324,0.0126855738443721,0.0024320457796852,0.0065272619450796,0.0429184549356223,30,424,699,2587,65679,54,285,0.40772532188841204,1089
245,245000,0.0119047619047619,0.002073732718894,0.0072119454693197,0.001068376068376,0.0003205128205128,0.000581864719671,0.0073726541554959,0.0013404825737265,0.0044390430646409,0.0402144772117962,30,450,746,3182,65679,49,312,0.41823056300268097,1335
246,246000,0.0272306397306397,0.005050505050505,0.0186007914957953,0.0005050505050505,0.0003030303030303,0.0003056590035341,0.0150826446280991,0.002892561983471,0.0102848221811311,0.0399449035812672,29,460,726,3716,65679,54,330,0.45454545454545453,1574
247,247000,0.0131400695998011,0.0022371364653243,0.0094132808645352,0.0006859886811867,0.0006802721088435,0.0006512918322171,0.0081987743365452,0.0016194331983805,0.0059368641634535,0.0445344129554655,33,432,741,4261,65679,52,294,0.3967611336032389,1792
248,248000,0.0112403100775193,0.0013953488372093,0.0042616219894014,0.0033557046979865,0.0003355704697986,0.0010101677706845,0.0080128205128205,0.0009615384615384,0.0029306695756958,0.0357142857142857,26,409,728,4757,65679,37,298,0.40934065934065933,1984
249,249000,0.0167851500789889,0.0021327014218009,0.0081920357432467,0.0033222591362126,0.0003322259136212,0.0009603482601923,0.0111802674043337,0.0013831258644536,0.0051813332088077,0.0359612724757952,26,405,723,5214,65679,34,301,0.41632088520055327,2167
250,250000,0.0106447077726451,0.002088772845953,0.0085532833209667,0.0033557046979865,0.0003355704697986,0.0010101677706845,0.0074550999661131,0.0013215859030837,0.0052524779847198,0.0440528634361233,30,442,681,5641,65679,57,298,0.43759177679882527,2339
251,251000,0.0226473175021987,0.0031662269129287,0.0120159415322267,0.0,0.0,0.0,0.0124036608863198,0.0017341040462427,0.0065809853189507,0.0404624277456647,28,466,692,6062,65679,61,313,0.4523121387283237,2511
252,252000,0.0257762557077625,0.0035616438356164,0.0134818968745543,0.0050314465408805,0.000943396226415,0.0022089584559198,0.0161176183504148,0.0023426061493411,0.0082332959710027,0.068814055636896,47,495,683,6482,65679,102,318,0.465592972181552,2700
253,253000,0.0216550657385924,0.0025522041763341,0.0084677806333367,0.0082603050957481,0.0015822784810126,0.0040789963892248,0.0159887412899461,0.0021419009370816,0.006611213269027,0.0441767068273092,33,446,747,6926,65679,66,316,0.42302543507362783,2890
254,254000,0.029657477025898,0.0035087719298245,0.0146845129509028,0.003012048192771,0.0003012048192771,0.0011652192988992,0.0175558595531235,0.0020519835841313,0.0085444233579272,0.0519835841313269,38,482,731,7338,65679,96,332,0.454172366621067,3079
255,255000,0.0178939034045922,0.0026128266033254,0.0096580307582614,0.0033898305084745,0.0003389830508474,0.0010693724636804,0.0119180633147113,0.0016759776536312,0.0061194075782315,0.0670391061452514,48,445,716,7727,65679,99,295,0.41201117318435754,3245
256,256000,0.0199412258606213,0.0027707808564231,0.0137504404175836,0.0024834437086092,0.0006622516556291,0.0025303536787856,0.0123986647591797,0.0018597997138769,0.0089028492943833,0.044349070100143,31,445,699,8083,65679,59,302,0.43204577968526464,3401
257,257000,0.0242157230346206,0.0036745406824146,0.0129033700072171,0.0079393939393939,0.0021818181818181,0.0042794691389531,0.0173925667828106,0.0030487804878048,0.0092881676615272,0.0411585365853658,27,465,656,8421,65679,85,275,0.4192073170731707,3532
258,258000,0.0094006219960418,0.0017811704834605,0.0063150438847571,0.0074941451990632,0.001311475409836,0.0042662544060126,0.0085675626506572,0.0015759312320916,0.0054197991984862,0.0458452722063037,32,483,698,8790,65679,78,305,0.4369627507163324,3695
259,259000,0.0191153238546603,0.00260663507109,0.0123896210899993,0.0,0.0,0.0,0.0107699154428126,0.0014686248331108,0.0069805341788781,0.0400534045393858,30,439,749,9190,65679,47,327,0.43658210947930576,3862
260,260000,0.0189873417721519,0.0027848101265822,0.0102890660710785,0.0045592705167173,0.0006079027355623,0.0036607367707856,0.0124309392265193,0.0017955801104972,0.0072770214028515,0.048342541436464,35,495,724,9546,65679,73,329,0.4544198895027624,4035
261,261000,0.0124250214224507,0.0020565552699228,0.0088145511745251,0.0,0.0,0.0,0.0067883895131086,0.0011235955056179,0.0048158151782166,0.047752808988764,34,487,712,712,65679,70,323,0.45365168539325845,323
262,262000,0.0206584362139917,0.0029629629629629,0.009465793111928,0.0005128205128205,0.0003076923076923,0.0005874488190121,0.0116894977168949,0.0017808219178082,0.0055131055842599,0.0465753424657534,34,464,730,1377,65679,66,325,0.4452054794520548,621
263,263000,0.0184254606365159,0.0022613065326633,0.0101760530159978,0.0069204152249134,0.001038062283737,0.0048292274173086,0.0135856380397865,0.0017467248908296,0.007926806148427,0.0480349344978165,33,469,687,1954,65679,86,289,0.42066957787481807,860
264,264000,0.0332732082732082,0.0042929292929292,0.0209124873859889,0.0016307893020221,0.0006849315068493,0.0008287282687078,0.0198435769656699,0.0027616279069767,0.0123885663652823,0.0348837209302325,24,440,688,2523,65679,51,292,0.42441860465116277,1103
265,265000,0.0239720034995625,0.0047244094488188,0.0159059048317788,0.0034947482236638,0.0012048192771084,0.0029322913663928,0.0144370122630992,0.0030855539971949,0.0098648954762274,0.0504908835904628,36,489,713,3082,65679,73,332,0.46563814866760167,1362
266,266000,0.0265232974910394,0.0032258064516129,0.0115943256470041,0.0039564787339268,0.000593471810089,0.00145329250843,0.0157968970380818,0.0019746121297602,0.0067741166657637,0.0620592383638928,44,482,709,3615,65679,100,337,0.47531734837799716,1614
267,267000,0.014321608040201,0.0020100502512562,0.0063951313761716,0.0058479532163742,0.0005847953216374,0.0020535604795914,0.0104054054054054,0.0013513513513513,0.0043886215834278,0.0459459459459459,34,495,740,4162,65679,55,342,0.46216216216216216,1869
268,268000,0.0218450826805918,0.0031331592689295,0.0098256106578338,0.0051948051948051,0.0012987012987012,0.0031015087600126,0.0144235407621804,0.0023154848046309,0.0068284711722637,0.0419681620839363,29,480,691,4628,65679,57,308,0.44573082489146165,2058
269,269000,0.0279269602577873,0.0040100250626566,0.0152045079902221,0.005813953488372,0.0009966777408637,0.0030691911092497,0.0184183673469387,0.0027142857142857,0.009986321731404,0.0385714285714285,27,445,700,5082,65679,62,301,0.43,2239
270,270000,0.021449352808455,0.0029925187032418,0.0133928275283256,0.0034246575342465,0.0003424657534246,0.0010803591670744,0.0138545317116745,0.0018759018759018,0.0082048899215646,0.0548340548340548,38,458,693,5531,65679,83,292,0.4213564213564214,2424
271,271000,0.0224226804123711,0.0025773195876288,0.0106247595869171,0.0,0.0,0.0,0.0124641833810888,0.0014326647564469,0.0059060268190886,0.0515759312320916,36,467,698,5961,65679,77,310,0.44412607449856734,2608
272,272000,0.0178160919540229,0.0020689655172413,0.0081962681569446,0.0010449320794148,0.0003134796238244,0.000928156460708,0.0107206012378426,0.0013262599469496,0.0051212978239214,0.03315649867374,25,429,754,6399,65679,45,319,0.4230769230769231,2783
273,273000,0.022949902043101,0.0030226700251889,0.0102397698732825,0.0015422885572139,0.0008955223880597,0.0020578467310519,0.01315270188221,0.0020491803278688,0.0064953105117425,0.0505464480874316,37,478,732,6850,65679,69,335,0.4576502732240437,2983
274,274000,0.0132890365448504,0.0018087855297157,0.0104666415605201,0.0,0.0,0.0,0.0069404279930595,0.0009446693657219,0.0054663836490165,0.0404858299595141,30,495,741,7263,65679,46,354,0.4777327935222672,3179
275,275000,0.0294573643410852,0.0036175710594315,0.0140489821151183,0.0031152647975077,0.0006230529595015,0.0018855459316283,0.0175141242937853,0.0022598870056497,0.0085342038454851,0.0466101694915254,33,439,708,7647,65679,66,321,0.4533898305084746,3351
276,276000,0.0167895167895167,0.0019656019656019,0.0086679217953718,0.0,0.0,0.0,0.0096789423984891,0.0011331444759206,0.0049969464174452,0.0354107648725212,25,475,706,8006,65679,45,299,0.4235127478753541,3501
277,277000,0.0171957671957671,0.0021164021164021,0.0081404077101651,0.0033341658341658,0.0012987012987012,0.0018251631876989,0.0109721910742318,0.0017492711370262,0.0053049918021191,0.0481049562682215,33,495,686,8354,65679,80,308,0.4489795918367347,3652
278,278000,0.0197333333333333,0.0029333333333333,0.0106809504425482,0.0031055900621118,0.0005434782608695,0.0029333072810673,0.0114977888867525,0.0017496635262449,0.0068436251620301,0.0551816958277254,41,518,743,8742,65679,58,368,0.4952893674293405,3843
279,279000,0.0105685131195335,0.0015306122448979,0.0057257767947166,0.0088564730398541,0.0011461318051575,0.0050009995859289,0.0097621676569045,0.0013495276653171,0.0053844174885534,0.0472334682860998,35,494,741,9109,65679,75,349,0.4709851551956815,4009
280,280000,0.0161163522012578,0.0023584905660377,0.0093358224361479,0.0015625,0.0003125,0.0006825232400567,0.0098566308243727,0.0014784946236559,0.0056139733195496,0.0295698924731182,22,446,744,9499,65679,41,320,0.43010752688172044,4170
281,281000,0.0097789115646258,0.0012755102040816,0.0035190724375466,0.0,0.0,0.0,0.0054918815663801,0.0007163323782234,0.0019763272142095,0.0444126074498567,31,468,698,698,65679,61,306,0.4383954154727794,306
282,282000,0.0112218530823181,0.0018087855297157,0.0054782518604342,0.0109391124871001,0.0018575851393188,0.0070697456751202,0.0110932260228034,0.0018309859154929,0.0062022694690871,0.0436619718309859,31,504,710,1358,65679,50,323,0.45492957746478874,598
283,283000,0.0213429256594724,0.003357314148681,0.0097143431863676,0.0022145857197403,0.0010309278350515,0.0011431920655986,0.013480853735091,0.0024011299435028,0.0061914548019837,0.0353107344632768,25,428,708,1960,65679,36,291,0.4110169491525424,837
284,284000,0.0154702970297029,0.0019801980198019,0.0079739016954026,0.0047318611987381,0.0006309148264984,0.0029857429845387,0.0107489597780859,0.001386962552011,0.005780772276063,0.0416088765603328,30,493,721,2538,65679,73,317,0.43966712898751736,1085
285,285000,0.0186135549038774,0.0026881720430107,0.0121348768100212,0.0004681647940074,0.0002808988764044,0.000850006779491,0.0097402597402597,0.001510989010989,0.0066164513555312,0.0453296703296703,33,515,728,3112,65679,64,356,0.489010989010989,1356
286,286000,0.0184027777777777,0.0028645833333333,0.0100212884248646,0.0031633616619452,0.0011331444759206,0.0022298197752559,0.0111035730438715,0.0020352781546811,0.0062894180947264,0.0366350067842605,27,519,737,3657,65679,58,353,0.4789687924016282,1609
287,287000,0.0211474036850921,0.0027638190954773,0.0127024491623038,0.0,0.0,0.0,0.0117551210428305,0.001536312849162,0.0070608586125655,0.0488826815642458,35,447,716,4174,65679,57,318,0.4441340782122905,1846
288,288000,0.0075729244577412,0.0013089005235602,0.004802191825039,0.0055505324492666,0.0012658227848101,0.002982197153608,0.0066573429753945,0.0012893982808022,0.0039782400826719,0.0286532951289398,20,465,698,4648,65679,28,316,0.45272206303724927,2055
289,289000,0.019873532068654,0.0024390243902439,0.0073067038605422,0.0138466734211415,0.002127659574468,0.0060135572265616,0.0170327921044253,0.0022922636103151,0.0066971834557003,0.0458452722063037,32,497,698,5091,65679,71,329,0.4713467048710602,2267
290,290000,0.0240641711229946,0.003475935828877,0.0150170729351858,0.0030395136778115,0.0009118541033434,0.0023312217048333,0.0142247510668563,0.002275960170697,0.0090801667406112,0.0284495021337126,20,501,703,5570,65679,28,329,0.46799431009957326,2477
291,291000,0.0167696886446886,0.0021634615384615,0.0071533661831687,0.0009980039920159,0.0002994011976047,0.0008864727873229,0.0097460317460317,0.0013333333333333,0.004362509657552,0.032,24,452,750,6043,65679,29,334,0.44533333333333336,2681
292,292000,0.0100806451612903,0.0016129032258064,0.0046886277741189,0.009208103130755,0.0011049723756906,0.0039637284689503,0.0096503178928247,0.0013623978201634,0.0043311161277006,0.0408719346049046,30,475,734,6472,65679,45,362,0.49318801089918257,2886
293,293000,0.0209339774557165,0.0026570048309178,0.0104213906811188,0.0,0.0,0.0,0.0115709835336003,0.0014686248331108,0.0057602880400309,0.0360480640854472,27,461,749,6925,65679,48,335,0.4472630173564753,3075
294,294000,0.0221001221001221,0.0033333333333333,0.010710921422751,0.0028901734104046,0.0002890173410404,0.0008354474749071,0.0130693581780538,0.0019021739130434,0.0060683752461831,0.0421195652173913,31,492,736,7349,65679,52,346,0.4701086956521739,3270
295,295000,0.0164241622574955,0.0023809523809523,0.010232972220893,0.002002002002002,0.0006006006006006,0.0007949279305869,0.0096694796061884,0.0015471167369901,0.0058126223634079,0.0295358649789029,21,503,711,7742,65679,62,333,0.46835443037974683,3456
296,296000,0.0190821256038647,0.0026570048309178,0.0094266269723101,0.0021436227224008,0.0006430868167202,0.0015357675353801,0.0118160919540229,0.0017931034482758,0.0060417203724684,0.04,29,435,725,8122,65679,54,311,0.4289655172413793,3614
297,297000,0.0257294429708222,0.0034482758620689,0.0149634102681476,0.0,0.0,0.0,0.0132332878581173,0.0017735334242837,0.0076960513930309,0.0518417462482946,38,524,733,8515,65679,72,356,0.48567530695770805,3809
298,298000,0.0175213675213675,0.0025641025641025,0.011431815485744,0.0029585798816568,0.0002958579881656,0.0029585798816568,0.0107600732600732,0.001510989010989,0.0074978132409892,0.0535714285714285,39,497,728,8886,65679,76,338,0.4642857142857143,3977
299,299000,0.0154941373534338,0.0020100502512562,0.0082328412430737,0.0009641873278236,0.0005509641873278,0.0005605801802481,0.0085632939115199,0.0013140604467805,0.0045731424706615,0.0302233902759526,23,506,761,9260,65679,53,363,0.47700394218134035,4153
300,300000,0.0171957671957671,0.0021164021164021,0.0078191679020116,0.0035035035035035,0.0009009009009009,0.0027938166928986,0.0107829348335677,0.0015471167369901,0.0054655223990093,0.040787623066104,29,504,711,9611,65679,59,333,0.46835443037974683,4309
301,301000,0.0180894308943089,0.0029268292682926,0.010813962418346,0.0071884984025559,0.0009584664536741,0.0033087925348818,0.0133702166897187,0.0020746887966804,0.0075648363138864,0.0414937759336099,30,433,723,723,65679,47,313,0.43291839557399725,313
302,302000,0.0167895167895167,0.0022113022113022,0.0093832555760189,0.0038503850385038,0.0009900990099009,0.0036606468972988,0.0112676056338028,0.0016901408450704,0.0069410718722834,0.0408450704225352,29,482,710,1375,65679,65,303,0.4267605633802817,589
303,303000,0.0171296296296296,0.0025,0.008051315128855,0.0025799793601651,0.0006191950464396,0.0012518828722461,0.0102489019033674,0.001610541727672,0.0048357710309272,0.0439238653001464,30,514,683,1946,65679,74,323,0.47291361639824303,854
304,304000,0.0086355785837651,0.0012953367875647,0.0036301314384502,0.0024676734774454,0.0009771986970684,0.0026339024588993,0.0059031877213695,0.0011544011544011,0.0031888005629493,0.0476190476190476,33,448,693,2491,65679,84,307,0.443001443001443,1092
305,305000,0.024331550802139,0.0032085561497326,0.0119308003429544,0.0013736263736263,0.0002747252747252,0.0006000204308191,0.0130081300813008,0.0017615176151761,0.0063421771884595,0.029810298102981,22,521,738,3059,65679,34,364,0.4932249322493225,1367
306,306000,0.027072758037225,0.0035532994923857,0.0133069514214188,0.0029940119760479,0.0002994011976047,0.0009012874121676,0.016025641025641,0.0020604395604395,0.0076153418347568,0.0302197802197802,22,486,728,3613,65679,34,334,0.45879120879120877,1627
307,307000,0.0280039476930668,0.0038860103626943,0.0158482741980401,0.0054890219560878,0.0008982035928143,0.0053733203152778,0.0175595238095238,0.0025,0.0109890594802031,0.0347222222222222,25,495,720,4108,65679,62,334,0.4638888888888889,1846
308,308000,0.026865671641791,0.0038805970149253,0.0126999761816222,0.0022274633123689,0.000943396226415,0.0010794593925825,0.0148672792240939,0.0024502297090352,0.0070409802567912,0.0367534456355283,24,537,653,4525,65679,80,318,0.4869831546707504,2033
309,309000,0.0105820105820105,0.001058201058201,0.005315478748375,0.0071202531645569,0.0012658227848101,0.0027514798373774,0.0090057636887608,0.0011527377521613,0.004148009503598,0.0374639769452449,26,505,694,4981,65679,90,316,0.4553314121037464,2234
310,310000,0.0144628099173553,0.0016528925619834,0.007008282696813,0.0,0.0,0.0,0.0073632538569424,0.0008415147265077,0.0035680317236229,0.0462833099579242,33,509,713,5442,65679,78,350,0.4908835904628331,2462
311,311000,0.022583559168925,0.0029810298102981,0.0092362367562888,0.0049603174603174,0.0008928571428571,0.0020123831415991,0.0141843971631205,0.0019858156028368,0.0057933788633303,0.0397163120567375,28,528,705,5877,65679,56,336,0.4765957446808511,2663
312,312000,0.0230625,0.00325,0.0115624864255024,0.0022749042145593,0.0008620689655172,0.0017701904823056,0.0133912655971479,0.002139037433155,0.0070067123770632,0.0320855614973262,24,492,748,6337,65679,34,348,0.46524064171123,2867
313,313000,0.0297330097087378,0.0033980582524271,0.0119126513439571,0.0090634441087613,0.0009063444108761,0.0052660422789805,0.0205248990578734,0.0022880215343203,0.0089516451521573,0.0242261103633916,18,468,743,6756,65679,33,331,0.44549125168236875,3039
314,314000,0.0159624413145539,0.0025352112676056,0.0081025847836342,0.0056410256410256,0.0015384615384615,0.0028090774470329,0.0110294117647058,0.0020588235294117,0.0055725996595233,0.0411764705882352,28,525,680,7156,65679,55,325,0.47794117647058826,3223
315,315000,0.0191823899371069,0.0029649595687331,0.0103818206434717,0.0,0.0,0.0,0.0099953183520599,0.0015449438202247,0.0054096284532696,0.0337078651685393,24,494,712,7543,65679,45,341,0.4789325842696629,3398
316,316000,0.013477088948787,0.0018867924528301,0.0068095528261051,0.0064676616915422,0.0008955223880597,0.0028933405378074,0.0101510859301227,0.0014164305949008,0.0049512934541791,0.0339943342776204,24,509,706,7906,65679,69,335,0.4745042492917847,3564
317,317000,0.0116375727348295,0.0014962593516209,0.005935763834214,0.0043806939329327,0.0014925373134328,0.0023063534961724,0.0083345096932053,0.0014945652173913,0.0042837903787195,0.0394021739130434,29,482,736,8295,65679,48,335,0.45516304347826086,3727
318,318000,0.0156389633601429,0.0021447721179624,0.0060621543966585,0.0077399380804953,0.0009287925696594,0.0049698459568195,0.0119731800766283,0.0015804597701149,0.0055552353936872,0.0402298850574712,28,508,696,8666,65679,71,323,0.4640804597701149,3889
319,319000,0.0140444444444444,0.0024,0.0076597733578051,0.0051587301587301,0.0009523809523809,0.0034067201220441,0.009987922705314,0.0017391304347826,0.0057181620980012,0.0347826086956521,24,480,690,8994,65679,69,315,0.45652173913043476,4042
320,320000,0.0120164609053497,0.0022222222222222,0.0068779446842531,0.0063897763578274,0.0006389776357827,0.0040315000228208,0.0095636025998142,0.0015320334261838,0.0056370851034337,0.0250696378830083,18,444,718,9350,65679,44,313,0.435933147632312,4179
321,321000,0.0124999999999999,0.0023195876288659,0.0057505530742222,0.0038461538461538,0.0006153846153846,0.00194816983377,0.008555399719495,0.0015427769985974,0.0040173489323611,0.0462833099579242,33,489,713,713,65679,77,325,0.45582047685834504,325
322,322000,0.013089005235602,0.0020942408376963,0.0078385751705888,0.0050872093023255,0.001453488372093,0.0028236209332563,0.009297520661157,0.0017906336088154,0.0054623434107508,0.0289256198347107,21,518,726,1369,65679,41,344,0.4738292011019284,631
323,323000,0.0314309346567411,0.0042183622828784,0.0134721813505783,0.0014113740141137,0.0008219178082191,0.0007920451062336,0.0171638257575757,0.0026041666666666,0.007445814515701,0.0208333333333333,16,490,768,2030,65679,25,365,0.4752604166666667,938
324,324000,0.0113636363636363,0.0014204545454545,0.0064966798394732,0.0049848942598187,0.0012084592145015,0.0024521928618139,0.0082723279648609,0.0013177159590043,0.0045366136760688,0.0468521229868228,32,523,683,2585,65679,86,331,0.48462664714494874,1205
325,325000,0.0226063829787234,0.0023936170212765,0.011422794103524,0.0007246376811594,0.0002898550724637,0.0003771787922629,0.012135922330097,0.001386962552011,0.0061374441973034,0.0374479889042995,27,525,721,3137,65679,59,345,0.478502080443828,1459
326,326000,0.0121666666666666,0.00175,0.0066610327775442,0.0016181229773462,0.0003236245954692,0.0007068201838775,0.0075693464974141,0.0011283497884344,0.0040660374440562,0.0197461212976022,14,471,709,3649,65679,42,309,0.43582510578279265,1675
327,327000,0.0248718910136232,0.0034120734908136,0.0121061466844998,0.0007374631268436,0.0002949852507374,0.0011515635692982,0.0135085978835978,0.0019444444444444,0.0069483638010924,0.0361111111111111,26,504,720,4150,65679,53,339,0.4708333333333333,1905
328,328000,0.0130676949443016,0.0020565552699228,0.00777623245839,0.0027548209366391,0.0002754820936639,0.0017380984946872,0.0080895390070921,0.0011968085106382,0.0048615481115494,0.0398936170212766,30,488,752,4666,65679,53,363,0.48271276595744683,2138
329,329000,0.0267621560497549,0.0036939313984168,0.0125583885152588,0.0029239766081871,0.0002923976608187,0.0011311485591653,0.0154547255795522,0.0020804438280166,0.007137977884213,0.0360610263522884,26,493,721,5147,65679,50,342,0.47434119278779474,2365
330,330000,0.0058333333333333,0.00075,0.0035247511565646,0.0,0.0,0.0,0.0031832651205093,0.0004092769440654,0.0019234658426,0.0286493860845839,21,486,733,5607,65679,36,333,0.4542974079126876,2570
331,331000,0.0125603864734299,0.0020289855072463,0.0056595421565278,0.0010449320794148,0.0003134796238244,0.000464078230354,0.0070281124497991,0.0012048192771084,0.0031635286136823,0.0436746987951807,29,512,664,6005,65679,68,319,0.48042168674698793,2749
332,332000,0.0098870056497175,0.0019774011299435,0.0058162018192903,0.0025100401606425,0.0006024096385542,0.0010806659015704,0.0063168124392614,0.0013119533527696,0.0035243681098399,0.0306122448979591,21,506,686,6431,65679,73,332,0.4839650145772595,2952
333,333000,0.0160614525139664,0.0022346368715083,0.0071791424514866,0.0043352601156069,0.0008670520231213,0.0016234075782621,0.0102982954545454,0.0015625,0.0044486250279984,0.0284090909090909,20,522,704,6853,65679,43,346,0.4914772727272727,3161
334,334000,0.0109691573106207,0.0024390243902439,0.0060078423745138,0.0014749262536873,0.0002949852507374,0.000699698267756,0.0064231907452246,0.001412429378531,0.0034662310013628,0.0423728813559322,30,493,708,7262,65679,85,339,0.4788135593220339,3352
335,335000,0.0191206917549628,0.0023017902813299,0.011912063100446,0.0014792899408284,0.0002958579881656,0.0018140449490102,0.0109412763733751,0.0013717421124828,0.007230128758628,0.027434842249657,20,483,729,7670,65679,46,338,0.46364883401920437,3528
336,336000,0.0241239892183288,0.0029649595687331,0.0139828731832185,0.0030211480362537,0.0009063444108761,0.0023691082000092,0.0141737891737891,0.0019943019943019,0.008506867186862,0.0242165242165242,17,516,702,8066,65679,39,331,0.47150997150997154,3716
337,337000,0.0236111111111111,0.0027777777777777,0.0160909679060665,0.0025879917184265,0.0006211180124223,0.0013058831198142,0.0136852394916911,0.0017595307917888,0.0091103267020001,0.0249266862170087,17,491,682,8416,65679,33,322,0.47214076246334313,3875
338,338000,0.0278503046127067,0.0033942558746736,0.0127510410904008,0.0,0.0,0.0,0.014453477868112,0.0017615176151761,0.006617410213582,0.029810298102981,22,499,738,8806,65679,31,355,0.481029810298103,4065
339,339000,0.0109890109890109,0.0016483516483516,0.0077648925020795,0.0062003968253968,0.0017857142857142,0.0044269229893204,0.0086904761904761,0.0017142857142857,0.0061626671359551,0.02,14,484,700,9143,65679,24,336,0.48,4215
340,340000,0.0268817204301075,0.0029776674937965,0.0147358459688361,0.0,0.0,0.0,0.0144830659536541,0.0016042780748663,0.0079392325206429,0.0280748663101604,21,468,748,9521,65679,28,345,0.4612299465240642,4389
341,341000,0.0152098575279168,0.0018867924528301,0.007690849938261,0.0021733489035941,0.0010899182561307,0.0013815034897069,0.0087269325074203,0.001490514905149,0.0045532752138445,0.035230352303523,26,524,738,738,65679,58,367,0.497289972899729,367
342,342000,0.0144583333333333,0.0025,0.0069748071062205,0.0006079027355623,0.0003039513677811,0.0002979917502472,0.0082075903063557,0.0015089163237311,0.0039615392706715,0.0329218106995884,24,454,729,1395,65679,39,329,0.4513031550068587,663
