batch,interactions,recall_existing,precision_existing,ndcg_existing,hr_existing,mrr_existing,recall_new_content,precision_new_content,ndcg_new_content,hr_new_content,mrr_new_content,recall_overall_content,precision_overall_content,ndcg_overall_content,hr_overall_content,mrr_overall_content,n_new_users,pct_new_users,n_users_trained,content_seed_emissions_mg
268,268000,0.03365949596212754,0.019166666666666665,0.02624221236932634,0.15,0.04706679894179893,0.03763440860215053,0.00967741935483871,0.02719512143726695,0.0967741935483871,0.04099462365591398,0.03501358708125625,0.015934065934065936,0.026566829744119298,0.13186813186813187,0.04499825571254143,62,0.34065934065934067,59868,33.13488048093394
269,269000,0.04209888643850908,0.021698113207547172,0.035499972471764445,0.16981132075471697,0.06343965259059597,0.0303030303030303,0.00909090909090909,0.01990806154561649,0.07272727272727272,0.024848484848484845,0.0380692461437803,0.017391304347826087,0.030173543273390918,0.13664596273291926,0.050256334417825094,55,0.3416149068322981,59868,31.657942856345848
270,270000,0.02916706673796057,0.020689655172413796,0.029556171572487064,0.1896551724137931,0.07587917350848386,0.037037037037037035,0.008333333333333335,0.01735825502519994,0.08333333333333333,0.015542328042328043,0.031031007071952364,0.017763157894736842,0.02666719133760328,0.16447368421052633,0.06158886800334169,36,0.23684210526315788,59868,28.454493627302973
271,271000,0.04148315029641961,0.030208333333333337,0.043245841296292886,0.23958333333333334,0.09124090608465608,0.011904761904761904,0.0035714285714285718,0.006483635447762595,0.03571428571428571,0.0071428571428571435,0.030585849310019397,0.020394736842105264,0.029701870720518563,0.16447368421052633,0.06025741436925648,56,0.3684210526315789,59868,31.653521508405813
272,272000,0.041024489137696685,0.022641509433962266,0.033916592100771206,0.18867924528301888,0.05744234800838574,0.01515151515151515,0.0036363636363636364,0.00688117610234773,0.03636363636363636,0.0056565656565656566,0.032185895539932806,0.016149068322981366,0.024680890983297343,0.13664596273291926,0.03975155279503106,54,0.33540372670807456,59868,31.281216166568402
273,273000,0.02925624818916803,0.018446601941747576,0.022816231621032645,0.17475728155339806,0.04082293111419325,0.016666666666666666,0.004,0.010173618857665536,0.04,0.011666666666666665,0.02514200586155321,0.01372549019607843,0.018684658822546663,0.13071895424836602,0.03129474011826953,50,0.32679738562091504,59868,30.5512333174024
274,274000,0.0527230950026474,0.02479338842975207,0.045930712865630045,0.2231404958677686,0.09220123311032401,0.008333333333333333,0.0016666666666666668,0.003953295212821604,0.016666666666666666,0.0033333333333333335,0.03800825688022284,0.017127071823204422,0.03201554679287587,0.15469613259668508,0.06274226080855914,60,0.3314917127071823,59868,32.254759476422855
275,275000,0.023706819496293177,0.015384615384615385,0.025140582904729723,0.11538461538461539,0.05322649572649572,0.01639344262295082,0.004918032786885246,0.0073071175467270015,0.04918032786885246,0.006212594327348425,0.02137113368857651,0.012041884816753928,0.019445078261597967,0.09424083769633508,0.038211584808443444,61,0.3193717277486911,59868,32.28374403666964
276,276000,0.03488988187867739,0.01904761904761905,0.02990198014837259,0.18253968253968253,0.06557382212144115,0.016431924882629106,0.004225352112676057,0.00847967008247978,0.04225352112676056,0.008685446009389673,0.02823752174304578,0.013705583756345178,0.022181249109395992,0.1319796954314721,0.04507090484247844,71,0.3604060913705584,59868,33.32794409179698
277,277000,0.028290707763184823,0.018348623853211014,0.030629059440517154,0.12844036697247707,0.06012814911897481,0.006172839506172839,0.001851851851851852,0.002896782259399731,0.018518518518518517,0.0026455026455026454,0.020963315825279015,0.01288343558282209,0.02144167927008562,0.09202453987730061,0.04108481838543188,54,0.3312883435582822,59868,30.95359391247388
278,278000,0.03499294164091347,0.025454545454545455,0.039199261579559885,0.22727272727272727,0.09448051948051947,0.02333333333333333,0.006000000000000001,0.009342192849984521,0.06,0.006666666666666666,0.03134931404479467,0.019375,0.029868927601567584,0.175,0.06703869047619046,50,0.3125,59868,30.769272703053435
279,279000,0.04900428971225431,0.02743362831858407,0.04314396089893436,0.19469026548672566,0.07869785082174462,0.016129032258064516,0.0032258064516129032,0.007378943970804221,0.03225806451612903,0.006048387096774193,0.03735705564276993,0.018857142857142857,0.030472926330111113,0.13714285714285715,0.052959183673469384,62,0.35428571428571426,59868,32.17244484507324
280,280000,0.029256940020828907,0.022222222222222227,0.031189455310296668,0.1574074074074074,0.06391460905349794,0.03439153439153439,0.009523809523809525,0.024787628843631594,0.07936507936507936,0.03192239858906525,0.031148632683720395,0.017543859649122806,0.02883088766468322,0.1286549707602339,0.05212800519818063,63,0.3684210526315789,59868,33.03176236202734
281,281000,0.03727563060423546,0.025242718446601947,0.03565588641309785,0.22330097087378642,0.07676452458005857,0.026785714285714284,0.0071428571428571435,0.018659286211094434,0.05357142857142857,0.025793650793650792,0.033581068881989,0.018867924528301886,0.029669662442580923,0.16352201257861634,0.05881251871817909,56,0.3522012578616352,59868,31.75074411040172
282,282000,0.022937932619305167,0.015740740740740743,0.02356226674522925,0.14814814814814814,0.05452674897119341,0.008620689655172414,0.001724137931034483,0.004089615737401659,0.017241379310344827,0.003448275862068966,0.01793552242701782,0.010843373493975905,0.01675856940514491,0.10240963855421686,0.03668005354752343,58,0.3493975903614458,59868,31.28685521667854
283,283000,0.03174187250657839,0.018400000000000003,0.030867153376761023,0.176,0.06726349206349207,0.0,0.0,0.0,0.0,0.0,0.02180073661166098,0.01263736263736264,0.02119996797854466,0.12087912087912088,0.04619745334031049,57,0.3131868131868132,59868,31.821406615055686
284,284000,0.024956606648182732,0.016666666666666666,0.027643751741730924,0.14583333333333334,0.06784887566137565,0.01736111111111111,0.004166666666666667,0.01603277989110508,0.041666666666666664,0.023809523809523808,0.022424774802492192,0.0125,0.023773427791522313,0.1111111111111111,0.05316909171075838,48,0.3333333333333333,59868,30.16582418918403
285,285000,0.03190143873641411,0.016379310344827588,0.025425193296978114,0.16379310344827586,0.052165435139573064,0.01818181818181818,0.0036363636363636364,0.011004731710049197,0.03636363636363636,0.012121212121212121,0.0274886952831815,0.012280701754385965,0.020787033137439574,0.12280701754385964,0.03928571428571429,55,0.3216374269005848,59868,31.59099529439584
286,286000,0.03512588425879214,0.02169811320754717,0.035827238092947467,0.1792452830188679,0.07558775082359986,0.01736111111111111,0.004166666666666667,0.009829939078764052,0.041666666666666664,0.011111111111111112,0.029588812108865586,0.016233766233766236,0.02772418385476043,0.13636363636363635,0.05549113584827871,48,0.3116883116883117,59868,30.632305191791517
287,287000,0.026836020652024173,0.018000000000000002,0.022789220969703497,0.16,0.0413015873015873,0.027777777777777776,0.007407407407407408,0.014730069865823373,0.07407407407407407,0.015608465608465606,0.027166247176639072,0.014285714285714287,0.019963284868342937,0.12987012987012986,0.03229231086373944,54,0.35064935064935066,59868,31.39866491857554
288,288000,0.024664485314390437,0.01370967741935484,0.02167859091221261,0.13709677419354838,0.045708525345622114,0.03666666666666667,0.008,0.026393400370074083,0.06,0.030666666666666665,0.028113388001826133,0.01206896551724138,0.023033421216195796,0.11494252873563218,0.04138615216201423,50,0.28735632183908044,59868,31.046004179060567
289,289000,0.036288278062251995,0.02169811320754717,0.03441451416498772,0.18867924528301888,0.07347634022162323,0.027210884353741496,0.00816326530612245,0.01964194200766442,0.061224489795918366,0.022448979591836737,0.03341865037375513,0.01741935483870968,0.02974447522493067,0.14838709677419354,0.05734511008704556,49,0.3161290322580645,59868,30.55323276479056
290,290000,0.03002952593824304,0.016406249999999997,0.027654450223949585,0.1484375,0.06014384920634921,0.010416666666666666,0.0020833333333333333,0.006386949924640191,0.020833333333333332,0.006944444444444444,0.02468056431872221,0.0125,0.021854222869592477,0.11363636363636363,0.04563492063492063,48,0.2727272727272727,59868,30.472576484343353
291,291000,0.03422270404252386,0.023423423423423424,0.030211446040916145,0.1981981981981982,0.06031746031746032,0.012658227848101266,0.0037974683544303805,0.006255513442285834,0.0379746835443038,0.0062386980108499095,0.025256421835369202,0.015263157894736845,0.020250821434117224,0.13157894736842105,0.03783208020050125,78,0.4105263157894737,59868,34.63469325545813
292,292000,0.03382265206029295,0.019811320754716984,0.03543834946680518,0.1792452830188679,0.08134920634920635,0.011904761904761904,0.002380952380952381,0.004394659447132575,0.023809523809523808,0.0026455026455026454,0.02760271025939901,0.014864864864864866,0.026628653650411598,0.13513513513513514,0.059014371514371514,42,0.28378378378378377,59868,29.278167923484517
293,293000,0.043834203498664744,0.02608695652173913,0.03675259569435491,0.1956521739130435,0.06240942028985508,0.0070921985815602835,0.002127659574468085,0.006299615126933303,0.02127659574468085,0.010638297872340425,0.031410647879212154,0.017985611510791366,0.02645554471112602,0.1366906474820144,0.04490407673860911,47,0.3381294964028777,59868,30.045638390861768
294,294000,0.031630776009772175,0.016666666666666666,0.030498560706672926,0.15833333333333333,0.06322420634920635,0.010869565217391304,0.002173913043478261,0.004204921817766757,0.021739130434782608,0.002717391304347826,0.02587766940465458,0.012650602409638554,0.023212371616976032,0.12048192771084337,0.04645725760183591,46,0.27710843373493976,59868,30.035121512680007
295,295000,0.027026449355834908,0.019230769230769232,0.027631958578662647,0.17307692307692307,0.06586156898656899,0.02032520325203252,0.004878048780487805,0.008026301879261429,0.04878048780487805,0.005487804878048781,0.02513161425062182,0.01517241379310345,0.022088290132625064,0.13793103448275862,0.048790366721401204,41,0.2827586206896552,59868,29.701465414035034
296,296000,0.018292548500881835,0.012499999999999999,0.016515570050264272,0.11538461538461539,0.03283348595848595,0.028205128205128206,0.006153846153846154,0.014932168435551339,0.06153846153846154,0.014615384615384615,0.02210507915636121,0.010059171597633138,0.015906569429220835,0.09467455621301775,0.025826523903446974,64,0.378698224852071,59868,32.30281990701023
297,297000,0.03726725652325352,0.022413793103448276,0.0335585652723093,0.21551724137931033,0.07455528188286807,0.015873015873015872,0.004761904761904762,0.009069446793131706,0.047619047619047616,0.010582010582010581,0.029737439981549766,0.016201117318435754,0.024939490053380878,0.1564245810055866,0.05203954952558305,63,0.35195530726256985,59868,32.581864210116265
298,298000,0.031139815350341663,0.017543859649122806,0.02484389362710422,0.15789473684210525,0.04307296017822333,0.0,0.0,0.0,0.0,0.0,0.021514781514781513,0.012121212121212121,0.017164871960544736,0.10909090909090909,0.02975949975949976,51,0.3090909090909091,59868,30.58608824802201
299,299000,0.03939001280671525,0.01897810218978102,0.026713588457108434,0.18248175182481752,0.04340748464836056,0.030054644808743168,0.00819672131147541,0.028135527044050417,0.08196721311475409,0.04672131147540984,0.03651396509016829,0.015656565656565657,0.027151660446014803,0.15151515151515152,0.044428411095077766,61,0.30808080808080807,59868,32.17247172218489
300,300000,0.019693520785167052,0.015,0.02309962882824728,0.12,0.05109523809523809,0.0,0.0,0.0,0.0,0.0,0.013488712866552776,0.010273972602739725,0.01582166358099129,0.0821917808219178,0.03499673842139596,46,0.3150684931506849,59868,29.824943287978986
301,301000,0.03660305440420933,0.023711340206185566,0.031601369041269076,0.21649484536082475,0.05893061692030764,0.0,0.0,0.0,0.0,0.0,0.024153035899376226,0.01564625850340136,0.020852604061245582,0.14285714285714285,0.038886189396393475,50,0.3401360544217687,59868,30.682873945183434
302,302000,0.03441061068943978,0.025842696629213482,0.02866100284753046,0.21348314606741572,0.049077046548956664,0.023809523809523808,0.0071428571428571435,0.01280477101814761,0.03571428571428571,0.008928571428571428,0.031873598444673565,0.021367521367521368,0.0248663490763961,0.17094017094017094,0.03946886446886447,28,0.23931623931623933,59868,27.841247527152305
303,303000,0.02674586395516628,0.018691588785046735,0.028783621541833886,0.17757009345794392,0.07518914107699154,0.006172839506172839,0.001851851851851852,0.0030955639808555977,0.018518518518518517,0.0030864197530864196,0.01984559488531755,0.013043478260869566,0.020167751303990233,0.12422360248447205,0.05100561963916001,54,0.33540372670807456,59868,30.9075374733195
304,304000,0.03539006153642559,0.01732283464566929,0.03282071019423321,0.14173228346456693,0.06399825021872264,0.03508771929824561,0.007894736842105265,0.019825405769712482,0.06578947368421052,0.019627192982456142,0.03527686936843703,0.013793103448275862,0.027955473069782095,0.11330049261083744,0.04738642583470169,76,0.37438423645320196,59868,33.60548483771479
305,305000,0.02334170761458343,0.018518518518518517,0.024497347971110753,0.1574074074074074,0.05891019988242211,0.007407407407407407,0.0022222222222222222,0.004491274366678835,0.022222222222222223,0.005555555555555556,0.018655148730119895,0.013725490196078431,0.0186132086756896,0.11764705882352941,0.04321765743334371,45,0.29411764705882354,59868,29.95096760071349
306,306000,0.03190063002463696,0.02087912087912088,0.03588751501357018,0.1978021978021978,0.0869178440607012,0.011494252873563218,0.003448275862068966,0.005220903937907759,0.017241379310344827,0.0028735632183908046,0.02395720804636664,0.014093959731543624,0.02395017647405058,0.12751677852348994,0.054202620645573664,57,0.3825503355704698,59868,31.33556242743973
307,307000,0.025878437348683517,0.025974025974025976,0.02798198355733763,0.22077922077922077,0.05525664811379097,0.02536231884057971,0.006521739130434784,0.015305360287050915,0.043478260869565216,0.015217391304347825,0.025685417418823558,0.018699186991869923,0.023241132578206012,0.15447154471544716,0.0402826171118854,46,0.37398373983739835,59868,30.23100447263569
308,308000,0.02268988107473834,0.017045454545454544,0.02450148352982963,0.13636363636363635,0.05880681818181818,0.020833333333333332,0.006250000000000001,0.010973282884404406,0.0625,0.012003968253968253,0.022034628930713042,0.013235294117647059,0.019726824478503078,0.11029411764705882,0.042288165266106445,48,0.35294117647058826,59868,30.25904423815199
309,309000,0.031112353038582546,0.01721311475409836,0.028949393059426082,0.13114754098360656,0.056736273744470475,0.025423728813559324,0.006779661016949153,0.013525235105526074,0.06779661016949153,0.013888888888888888,0.029258050114403706,0.0138121546961326,0.023921628864508403,0.11049723756906077,0.04276944663684995,59,0.3259668508287293,59868,31.897223820954878
310,310000,0.04717731123981124,0.023387096774193553,0.03555405586680433,0.18548387096774194,0.058800563236047106,0.01570048309178744,0.004347826086956523,0.014844334340991529,0.043478260869565216,0.025362318840579712,0.03592393744595817,0.016580310880829015,0.028150062160684722,0.13471502590673576,0.04684595772678674,69,0.35751295336787564,59868,33.16342771454352
311,311000,0.041988720603761166,0.02272727272727273,0.0354688769153255,0.21818181818181817,0.07173881673881674,0.004166666666666667,0.00125,0.0029329920376422276,0.0125,0.004166666666666667,0.026063645261826637,0.01368421052631579,0.02176955696682728,0.13157894736842105,0.043287385129490395,80,0.42105263157894735,59868,34.45489349131111
312,312000,0.020421282257565447,0.018584070796460177,0.024422217035769727,0.1592920353982301,0.06390995926394157,0.027777777777777776,0.007575757575757576,0.015334283034457904,0.07575757575757576,0.016708754208754208,0.023133733119766634,0.01452513966480447,0.021071358688917328,0.12849162011173185,0.046506162986609915,65,0.36312849162011174,59868,32.57463073103482
313,313000,0.03390200080467332,0.022018348623853216,0.029490367688127666,0.1743119266055046,0.06290592689675259,0.02252252252252252,0.005405405405405406,0.017372840885797314,0.05405405405405406,0.024774774774774775,0.029300463138666983,0.015300546448087433,0.02459038417243124,0.12568306010928962,0.04748677248677249,73,0.3989071038251366,59868,34.19767874832887
314,314000,0.030811859455584154,0.019658119658119658,0.02899835711977673,0.18803418803418803,0.06165377832044498,0.04032258064516129,0.011290322580645162,0.026856290467315566,0.11290322580645161,0.037852022529441885,0.034106075733538244,0.01675977653631285,0.028256412245739895,0.16201117318435754,0.05340959475037687,62,0.3463687150837989,59868,37.61951515253764
315,315000,0.018045407954698774,0.013084112149532711,0.02002746268543584,0.11214953271028037,0.04844236760124611,0.013157894736842105,0.002631578947368421,0.010180337032487937,0.02631578947368421,0.013157894736842105,0.016764542421743234,0.010344827586206896,0.017446836652249498,0.0896551724137931,0.039195402298850573,38,0.2620689655172414,59868,29.071207205991573
316,316000,0.0254491637688359,0.013114754098360656,0.022093640094890836,0.12295081967213115,0.047632058287796,0.021367521367521364,0.00641025641025641,0.011783443268298242,0.05128205128205128,0.011217948717948716,0.02385732323232323,0.010500000000000002,0.018072663332519723,0.095,0.033430555555555554,78,0.39,59868,38.518537637577595
317,317000,0.034260434130853605,0.022115384615384613,0.035389052129677905,0.20192307692307693,0.07251221001221,0.02564102564102564,0.00576923076923077,0.014185808102377838,0.057692307692307696,0.01620879120879121,0.03138729796757762,0.016666666666666666,0.028321304120577883,0.15384615384615385,0.05374440374440375,52,0.3333333333333333,59868,35.08933205996847
318,318000,0.029654070567114044,0.015384615384615385,0.02296812466396977,0.12307692307692308,0.0396001221001221,0.02968036529680365,0.00684931506849315,0.01981583087386826,0.0547945205479452,0.022070015220700154,0.02966352630734725,0.012315270935960592,0.021834541182800267,0.09852216748768473,0.0332961920400344,73,0.35960591133004927,59868,38.94836007377171
319,319000,0.028220916840826345,0.01846153846153846,0.0278746326149024,0.14615384615384616,0.06215811965811966,0.0136986301369863,0.004109589041095891,0.010861170178034852,0.0410958904109589,0.017938682322243965,0.022998616696095688,0.013300492610837438,0.021756490950413085,0.10837438423645321,0.04625654859645008,72,0.35467980295566504,59868,38.15045108355866
320,320000,0.016086602560823827,0.01326530612244898,0.017720849044381683,0.1326530612244898,0.04299886621315192,0.01282051282051282,0.0038461538461538464,0.008410555458186426,0.038461538461538464,0.011752136752136754,0.014954358117516013,0.01,0.014493280601167327,0.1,0.03216666666666666,52,0.3466666666666667,59868,34.94749404788483
321,321000,0.04382963003033643,0.02521008403361345,0.035152658606011716,0.24369747899159663,0.06921768707482992,0.00909090909090909,0.0018181818181818182,0.003971044305784804,0.01818181818181818,0.0030303030303030303,0.03284899984833353,0.017816091954022988,0.025296401212261836,0.1724137931034483,0.04829638752052545,55,0.3160919540229885,59868,34.63214092719783
322,322000,0.032588336786723425,0.02277227722772277,0.0315702545791187,0.19801980198019803,0.06718528995756719,0.02127659574468085,0.006382978723404256,0.009856220551746116,0.06382978723404255,0.008865248226950354,0.028996094699047743,0.01756756756756757,0.024674581610966598,0.1554054054054054,0.04866473616473617,47,0.31756756756756754,59868,30.322035259049287
323,323000,0.03338342878392086,0.01864406779661017,0.025631934729507165,0.1694915254237288,0.04694982512779123,0.018867924528301886,0.0056603773584905665,0.010517889215255847,0.05660377358490566,0.012159329140461214,0.028884471324576964,0.014619883040935672,0.02094746448240003,0.13450292397660818,0.03616680590364801,53,0.30994152046783624,59868,30.493604449789146
324,324000,0.027852441086613472,0.020175438596491232,0.02495082283991916,0.16666666666666666,0.04754594820384294,0.03409090909090909,0.009090909090909092,0.01946396295098278,0.09090909090909091,0.02178030303030303,0.02958973597388567,0.01708860759493671,0.023422836541734344,0.14556962025316456,0.040370705244122965,44,0.27848101265822783,59868,29.512101359931858
325,325000,0.017114791426718033,0.014678899082568808,0.02251349732887287,0.11926605504587157,0.061067423911460604,0.01016260162601626,0.0024390243902439024,0.00502572046409175,0.024390243902439025,0.004573170731707317,0.014130081669348683,0.00942408376963351,0.015005655952369981,0.07853403141361257,0.03681334663010055,82,0.4293193717277487,59868,35.117366371382694
326,326000,0.03876352813852814,0.015833333333333335,0.031383857914202944,0.15,0.057159391534391535,0.029569892473118274,0.008064516129032258,0.015455476217909207,0.06451612903225806,0.015098566308243728,0.03563163027448741,0.013186813186813189,0.025957705907773212,0.12087912087912088,0.04283097854526426,61,0.33516483516483514,59868,32.52551755468617
327,327000,0.028196729424799602,0.016216216216216217,0.023398572357566014,0.15315315315315314,0.044426569426569425,0.02898550724637681,0.006521739130434784,0.016214753383751584,0.06521739130434782,0.017028985507246377,0.028427836302459167,0.013375796178343953,0.021293759155047134,0.12738853503184713,0.03639925184511171,46,0.2929936305732484,59868,30.156701542444324
328,328000,0.03485310114842683,0.0256,0.03489329361776538,0.216,0.08421587301587302,0.015432098765432098,0.003703703703703704,0.014251359903204516,0.037037037037037035,0.021164021164021163,0.02899425126752339,0.01899441340782123,0.028666118083763778,0.16201117318435754,0.06519464396559368,54,0.3016759776536313,59868,31.14471882342465
329,329000,0.025704721634954193,0.017054263565891473,0.025936216752574827,0.15503875968992248,0.06343669250645995,0.020833333333333332,0.005357142857142858,0.009681102098597886,0.05357142857142857,0.008801020408163265,0.02423013923013923,0.013513513513513514,0.021015749614073702,0.12432432432432433,0.0468983268983269,56,0.3027027027027027,59868,31.776130665850104
330,330000,0.03571976856645745,0.020388349514563107,0.030812576649246335,0.17475728155339806,0.057304669440591774,0.0,0.0,0.0,0.0,0.0,0.02299460101465698,0.013125000000000001,0.01983559621795233,0.1125,0.03688988095238095,57,0.35625,59868,31.714650404323933
331,331000,0.03828809635863376,0.024468085106382983,0.041432822879614896,0.20212765957446807,0.09251941911516379,0.024242424242424242,0.005454545454545455,0.018419091548632395,0.05454545454545454,0.027878787878787878,0.033103452288891985,0.017449664429530203,0.03293782138160122,0.1476510067114094,0.0686587834238841,55,0.3691275167785235,59868,31.68761621649274
332,332000,0.02591510005740451,0.016800000000000006,0.025670065112513952,0.144,0.055841269841269844,0.010638297872340425,0.002127659574468085,0.006522842476228281,0.02127659574468085,0.0070921985815602835,0.0217406250417184,0.012790697674418606,0.020437975206087054,0.11046511627906977,0.04252030269472129,47,0.27325581395348836,59868,30.190461757031994
333,333000,0.026385569943444705,0.018548387096774192,0.025276091126056888,0.1693548387096774,0.05151689708141321,0.034482758620689655,0.006896551724137932,0.01612115717255047,0.06896551724137931,0.013122605363984673,0.02896599270872057,0.014835164835164836,0.022358584701313085,0.13736263736263737,0.03928135356706785,58,0.31868131868131866,59868,31.614954355118492
334,334000,0.028029393575612065,0.018749999999999996,0.028029916857230545,0.15178571428571427,0.05954861111111111,0.025423728813559324,0.006779661016949153,0.025873708224356147,0.06779661016949153,0.04449152542372881,0.027130363043675738,0.014619883040935672,0.027285961831852827,0.12280701754385964,0.054353476283300846,59,0.34502923976608185,59868,37.19882617814716
335,335000,0.036382968651461414,0.020833333333333332,0.03371000104006886,0.16666666666666666,0.07233796296296297,0.05,0.0125,0.03263272887224706,0.1,0.038125,0.04124619413308234,0.017857142857142856,0.033325260980132505,0.14285714285714285,0.060119047619047614,40,0.35714285714285715,59868,32.626854926072994
336,336000,0.028131272521516423,0.01788617886178862,0.026825592270878818,0.16260162601626016,0.06305007097690024,0.03216374269005848,0.007017543859649123,0.02013290412578742,0.07017543859649122,0.02419242550821498,0.02940822140822141,0.014444444444444446,0.024706241024933205,0.13333333333333333,0.05074514991181657,57,0.31666666666666665,59868,32.44198933885019
337,337000,0.02618284493284493,0.016923076923076926,0.020048927951761705,0.14615384615384616,0.0366056166056166,0.017730496453900707,0.00425531914893617,0.015931897153146937,0.0425531914893617,0.02340425531914894,0.0239384360147072,0.013559322033898305,0.018955705084332926,0.11864406779661017,0.03310017038830598,47,0.2655367231638418,59868,34.312592004763694
338,338000,0.029215363493537427,0.018867924528301886,0.026480034173043693,0.1509433962264151,0.0465146750524109,0.04716981132075472,0.013207547169811321,0.0323622730299065,0.1320754716981132,0.046750524109014674,0.03520017943594319,0.016981132075471698,0.028440780458664626,0.14465408805031446,0.046593291404612165,53,0.3333333333333333,59868,35.86606049054768
339,339000,0.035491960186796026,0.022000000000000002,0.030229733919032147,0.21,0.054075396825396825,0.01282051282051282,0.0038461538461538464,0.006061565585560286,0.038461538461538464,0.005608974358974358,0.027735938719383357,0.01578947368421053,0.021961676331265455,0.1513157894736842,0.037494778613199664,52,0.34210526315789475,59868,34.11925278721481
340,340000,0.03000747544932495,0.01754385964912281,0.02825493841115482,0.14035087719298245,0.05084934558618769,0.0,0.0,0.0,0.0,0.0,0.02111637161248793,0.012345679012345682,0.01988310480784969,0.09876543209876543,0.035782872819909856,48,0.2962962962962963,59868,34.75997439122035
341,341000,0.017748917748917747,0.010743801652892562,0.01805607774367342,0.09917355371900827,0.03968909878000787,0.02592592592592592,0.006666666666666668,0.02001127341247888,0.06666666666666667,0.031481481481481485,0.019965576592082614,0.00963855421686747,0.018586100665939964,0.09036144578313253,0.037464142283419384,45,0.2710843373493976,59868,29.71450540176904
342,342000,0.014422148428854559,0.01326530612244898,0.016253121126234952,0.11224489795918367,0.04011985746679624,0.027210884353741496,0.006122448979591837,0.011416517869496282,0.061224489795918366,0.008584386135406543,0.018685060403816872,0.0108843537414966,0.014640920040655396,0.09523809523809523,0.02960803368966634,49,0.3333333333333333,59868,30.501902562878612
343,343000,0.026477913607013036,0.018584070796460177,0.027028410440546484,0.1504424778761062,0.054277286135693215,0.030555555555555555,0.008333333333333333,0.0182056981854339,0.06666666666666667,0.017824074074074072,0.027892124687432403,0.015028901734104047,0.023968510236461196,0.12138728323699421,0.04163455362877328,60,0.3468208092485549,59868,32.678578492529276
344,344000,0.030714285714285715,0.020202020202020204,0.026037990596166502,0.18181818181818182,0.05330687830687831,0.03875968992248062,0.009302325581395349,0.0277119921182252,0.06976744186046512,0.031007751937984496,0.0331505700871898,0.016901408450704227,0.026544906550029345,0.14788732394366197,0.04655432595573441,43,0.3028169014084507,59868,29.280236195673545
345,345000,0.03132886753699298,0.021311475409836068,0.03338528426666054,0.1557377049180328,0.06807832422586521,0.024691358024691357,0.005555555555555557,0.009579141811203363,0.05555555555555555,0.006349206349206349,0.029292358936627707,0.01647727272727273,0.026081126922372543,0.125,0.049138708513708516,54,0.3068181818181818,59868,31.033656495737127
346,346000,0.03442285579004328,0.015625000000000003,0.03241154652629963,0.140625,0.06553509424603174,0.030054644808743168,0.00819672131147541,0.02615212049855282,0.08196721311475409,0.04439890710382513,0.03301300991777182,0.013227513227513227,0.03039130849618029,0.12169312169312169,0.05871336188796506,60,0.31746031746031744,59868,31.99856647365985
347,347000,0.027975904838074928,0.02272727272727273,0.029539061817617358,0.19090909090909092,0.06739177489177489,0.041666666666666664,0.0125,0.026250559661189787,0.1,0.03208333333333333,0.03162677465903273,0.020000000000000004,0.028662127909236675,0.16666666666666666,0.05797619047619047,40,0.26666666666666666,59868,29.42365414671652
348,348000,0.021500602441196497,0.01485148514851485,0.01803886974438068,0.13861386138613863,0.03395018073235895,0.039215686274509796,0.00980392156862745,0.02774503237932508,0.09803921568627451,0.04084967320261438,0.027444479253689782,0.013157894736842105,0.021295542733737027,0.125,0.03626514202172097,51,0.3355263157894737,59868,30.549590652042273
349,349000,0.04008894330221643,0.025233644859813085,0.03529558627465955,0.21495327102803738,0.0663143450526628,0.037037037037037035,0.011111111111111112,0.019915424322891204,0.1111111111111111,0.021904761904761903,0.0391854184210778,0.021052631578947368,0.03074224885472813,0.18421052631578946,0.05316677109440267,45,0.29605263157894735,59868,29.83723144587181
350,350000,0.04057363623415468,0.027118644067796616,0.03645706272307712,0.19491525423728814,0.07267958030669895,0.026190476190476188,0.007142857142857143,0.024109802326298866,0.07142857142857142,0.04285714285714286,0.03521820430299779,0.019680851063829788,0.03185967853278735,0.14893617021276595,0.06157548125633232,70,0.3723404255319149,59868,33.62978743901373
351,351000,0.03878612509698652,0.020952380952380955,0.02821658821256919,0.19047619047619047,0.04389644746787604,0.028205128205128206,0.004615384615384616,0.011471290562399107,0.046153846153846156,0.007692307692307693,0.034740449814805396,0.014705882352941176,0.021813974405151215,0.13529411764705881,0.030053688141923437,64,0.3764705882352941,59868,32.59671705469489
352,352000,0.03581185969515243,0.02391304347826087,0.03517157185076708,0.21739130434782608,0.0758410973084886,0.007246376811594202,0.002173913043478261,0.005100855717638657,0.021739130434782608,0.007246376811594202,0.026290032067299685,0.01666666666666667,0.02514799980639094,0.15217391304347827,0.05297619047619047,46,0.3333333333333333,59868,30.174855698941588
353,353000,0.034086387027085906,0.023966942148760332,0.03721296775974929,0.19008264462809918,0.09044667453758364,0.04310344827586207,0.012068965517241381,0.03343431564114288,0.10344827586206896,0.052155172413793104,0.03700811637026477,0.020111731843575422,0.035988600034167324,0.16201117318435754,0.07803937217345039,58,0.3240223463687151,59868,31.56058100032103
354,354000,0.024109178316720686,0.02065217391304348,0.028766752871362992,0.14130434782608695,0.0606280193236715,0.03968253968253968,0.009523809523809525,0.029602864426063212,0.09523809523809523,0.040674603174603176,0.028990381132872906,0.017164179104477612,0.029028817687015304,0.12686567164179105,0.05437396351575456,42,0.31343283582089554,59868,29.299018065576032
