batch,interactions,recall_existing,precision_existing,ndcg_existing,hr_existing,mrr_existing,recall_new_content,precision_new_content,ndcg_new_content,hr_new_content,mrr_new_content,recall_overall_content,precision_overall_content,ndcg_overall_content,hr_overall_content,mrr_overall_content,n_new_users,pct_new_users,n_users_trained,content_seed_emissions_mg,update_emissions_mg,updated
133,133000,0.04226206190350477,0.01937984496124031,0.034610181740456956,0.17829457364341086,0.061486403346868466,0.012626262626262624,0.0030303030303030303,0.007177788656801991,0.030303030303030304,0.007575757575757576,0.032231483686592045,0.013846153846153847,0.02532537177368143,0.1282051282051282,0.04323972323972324,66,0.3384615384615385,59868,38.26708354898615,0.0,False
134,134000,0.041706677085734,0.022580645161290325,0.033149563541473345,0.20430107526881722,0.06605222734254992,0.011695906432748537,0.0035087719298245615,0.006117583289536052,0.03508771929824561,0.006432748538011696,0.030302584237599527,0.015333333333333332,0.02287741104573717,0.14,0.0433968253968254,57,0.38,59868,33.129479604583345,0.0,False
135,135000,0.0437201481383067,0.026956521739130435,0.04110453638759195,0.22608695652173913,0.0865734989648033,0.02477477477477477,0.006756756756756757,0.012630274467833984,0.06756756756756757,0.013191763191763189,0.03630238290602436,0.01904761904761905,0.02995588357244862,0.164021164021164,0.057842025699168555,74,0.3915343915343915,59868,33.705355619682614,0.0,False
136,136000,0.05025767716260704,0.030303030303030307,0.04343559546318216,0.24242424242424243,0.08237534070867403,0.014492753623188404,0.004347826086956522,0.011537418999505292,0.043478260869565216,0.018115942028985504,0.03891156348803285,0.02206896551724138,0.03331617396436053,0.1793103448275862,0.061989600437876304,46,0.31724137931034485,59868,30.095380004887577,0.0,False
137,137000,0.024974989995998398,0.01596638655462185,0.023246859798779763,0.15126050420168066,0.051877417633720155,0.024242424242424242,0.005454545454545455,0.011584489856814782,0.05454545454545454,0.010303030303030303,0.024743431855500823,0.012643678160919542,0.019560478495285083,0.1206896551724138,0.03873608830505382,55,0.3160919540229885,59868,31.863475814993595,0.0,False
138,138000,0.04271605472392874,0.022047244094488192,0.03313020273334002,0.1968503937007874,0.05761154855643044,0.00505050505050505,0.0015151515151515152,0.004486089560088867,0.015151515151515152,0.007575757575757576,0.02983560768534862,0.015025906735751297,0.023334806518653096,0.13471502590673576,0.040500863557858376,66,0.34196891191709844,59868,38.29742170814847,0.0,False
139,139000,0.03638425838082589,0.021153846153846155,0.03727074319881151,0.17307692307692307,0.07630876068376068,0.0220125786163522,0.0056603773584905665,0.02173987630609742,0.05660377358490566,0.03773584905660377,0.03153267221829655,0.01592356687898089,0.03202783908853223,0.1337579617834395,0.06328733191790516,53,0.3375796178343949,59868,31.223955926938093,0.0,False
140,140000,0.03132953612479474,0.017241379310344827,0.02721368648679874,0.13793103448275862,0.049014778325123146,0.006944444444444444,0.0020833333333333333,0.0061683731451221925,0.020833333333333332,0.010416666666666666,0.02419243612078978,0.012804878048780489,0.0210540825819178,0.10365853658536585,0.0377177700348432,48,0.2926829268292683,59868,30.290740047732577,672.0149038172237,True
141,141000,0.052480681794028025,0.026363636363636367,0.045287126378522065,0.20909090909090908,0.08458152958152958,0.016666666666666663,0.004285714285714286,0.00938174140523156,0.04285714285714286,0.010119047619047618,0.0385530092444986,0.017777777777777778,0.03132392111113132,0.14444444444444443,0.055623897707231036,69,0.38333333333333336,59868,39.721784755695474,0.0,False
142,142000,0.022265244797978822,0.015126050420168067,0.02035328365900296,0.12605042016806722,0.04263372015472855,0.033898305084745756,0.00847457627118644,0.022253253441154214,0.0847457627118644,0.030790960451977403,0.026121146803143144,0.012921348314606743,0.020983048923873322,0.11235955056179775,0.03870831103977171,59,0.33146067415730335,59868,36.291476776840575,0.0,False
143,143000,0.020838898316409556,0.018260869565217393,0.01986002897008648,0.14782608695652175,0.041138716356107656,0.01694915254237288,0.005084745762711865,0.0087281327206054,0.05084745762711865,0.009079903147699757,0.01951996153096034,0.013793103448275862,0.016085420471699217,0.11494252873563218,0.03026819923371647,59,0.3390804597701149,59868,36.60471541818332,0.0,False
144,144000,0.016399268111477024,0.01391304347826087,0.01696975791640487,0.1391304347826087,0.04144927536231884,0.0330188679245283,0.009433962264150943,0.022501670398361845,0.09433962264150944,0.030398322851153042,0.021642356147737248,0.0125,0.01871494459226035,0.125,0.03796296296296296,53,0.31547619047619047,59868,35.01724144168199,0.0,False
145,145000,0.043895104351220925,0.026732673267326736,0.034386099172262284,0.22772277227722773,0.06386924406726387,0.015723270440251572,0.0037735849056603774,0.012885560720762393,0.03773584905660377,0.018867924528301886,0.034199603070173036,0.01883116883116883,0.02698656321168115,0.16233766233766234,0.04838177695320552,53,0.34415584415584416,59868,34.4832339272674,0.0,False
146,146000,0.033029895731508635,0.016935483870967744,0.02882590920023954,0.1693548387096774,0.06090629800307219,0.010416666666666666,0.003125,0.009776640125474093,0.03125,0.017857142857142856,0.025331775198796477,0.012234042553191488,0.02234105164287258,0.12234042553191489,0.046251266464032416,64,0.3404255319148936,59868,33.55139585679242,0.0,False
147,147000,0.04230751806923702,0.024369747899159667,0.03853669441259857,0.21008403361344538,0.07419301053754834,0.026881720430107524,0.008064516129032258,0.013792602310902811,0.08064516129032258,0.014490527393753198,0.037023543187325265,0.018784530386740335,0.030060817560084,0.16574585635359115,0.05374243620099973,62,0.3425414364640884,59868,37.05904689304614,0.0,False
148,148000,0.03795793900755734,0.02137404580152672,0.030499413676691383,0.17557251908396945,0.0575669453532049,0.019125683060109287,0.006557377049180328,0.01668189697946164,0.04918032786885246,0.025956284153005462,0.03197477435758686,0.016666666666666666,0.026109473476009015,0.13541666666666666,0.04752397486772487,61,0.3177083333333333,59868,33.47976834241405,0.0,False
149,149000,0.03571944136557663,0.025,0.03517790357080463,0.17592592592592593,0.07332451499118166,0.028985507246376812,0.008695652173913045,0.01656159849180572,0.08695652173913043,0.01932367149758454,0.03309434840385467,0.018644067796610167,0.027920699895940652,0.14124293785310735,0.05227333871401668,69,0.3898305084745763,59868,34.119649530123,0.0,False
150,150000,0.03879008582838169,0.020869565217391303,0.034776790257581416,0.19130434782608696,0.06674603174603173,0.00505050505050505,0.0015151515151515152,0.003062232522735569,0.015151515151515152,0.003787878787878788,0.026487255268492972,0.013812154696132596,0.02321236589017906,0.1270718232044199,0.04378891519775498,66,0.36464088397790057,59868,38.40583515188486,0.0,False
151,151000,0.026665955479695615,0.01651376146788991,0.025577801727665894,0.14678899082568808,0.04994539100043688,0.014084507042253521,0.004225352112676057,0.006103453356336088,0.04225352112676056,0.004985468365750055,0.021703273040482342,0.011666666666666669,0.017896253203419137,0.10555555555555556,0.03221119929453262,71,0.39444444444444443,59868,38.19490182350682,0.0,False
152,152000,0.03464159992982047,0.023809523809523808,0.03092873360475457,0.18253968253968253,0.057482993197278905,0.029999999999999995,0.008,0.022609118994302815,0.08,0.030833333333333334,0.033322963586121475,0.01931818181818182,0.02856520672678532,0.1534090909090909,0.0499120670995671,50,0.2840909090909091,59868,30.357612564277115,0.0,False
153,153000,0.029961892427425516,0.015625,0.02601830249407229,0.140625,0.05326450892857143,0.03676470588235294,0.008823529411764707,0.030107483433019448,0.08823529411764706,0.04534313725490196,0.03232205219750238,0.01326530612244898,0.027436997921870283,0.12244897959183673,0.05051627793974732,68,0.3469387755102041,59868,32.875420911758624,0.0,False
154,154000,0.018446112276696763,0.018867924528301886,0.02455199383899439,0.16037735849056603,0.06350329439952082,0.023391812865497075,0.007017543859649123,0.019905762078164413,0.05263157894736842,0.03070175438596491,0.02017559039670669,0.0147239263803681,0.02292723794717041,0.12269938650306748,0.052032817216866305,57,0.3496932515337423,59868,32.09239905471361,0.0,False
155,155000,0.03272953163140079,0.02149532710280374,0.03470228160461143,0.16822429906542055,0.07750333778371161,0.031914893617021274,0.00851063829787234,0.02550858890008311,0.06382978723404255,0.031914893617021274,0.03248090834129795,0.017532467532467535,0.03189641435063201,0.13636363636363635,0.0635899814471243,47,0.3051948051948052,59868,34.2280361699939,0.0,False
156,156000,0.038875522138680035,0.02210526315789474,0.040979120133916226,0.2,0.09659147869674187,0.046296296296296294,0.011111111111111112,0.02216118999781291,0.1111111111111111,0.021560846560846558,0.04091481885375015,0.019083969465648856,0.03580778055452906,0.17557251908396945,0.07597237368229735,36,0.2748091603053435,59868,28.567186466913366,0.0,False
157,157000,0.04163246218801774,0.026851851851851852,0.03914763647591483,0.21296296296296297,0.08687904174015283,0.05555555555555556,0.015789473684210523,0.028582501016111036,0.10526315789473684,0.021929824561403508,0.046442258078621707,0.023030303030303033,0.03549786240798261,0.17575757575757575,0.06444203944203944,57,0.34545454545454546,59868,31.33094274943746,0.0,False
158,158000,0.0339647055937652,0.022222222222222223,0.03319956227503654,0.20202020202020202,0.07456309122975789,0.014619883040935672,0.0035087719298245615,0.007225941224481158,0.03508771929824561,0.00760233918128655,0.026896405045615943,0.015384615384615384,0.023709200737333614,0.14102564102564102,0.050096662596662594,57,0.36538461538461536,59868,31.910302728859502,0.0,False
159,159000,0.03597437570266176,0.021359223300970877,0.035969674519639096,0.20388349514563106,0.0830328247803976,0.041666666666666664,0.011111111111111113,0.030096616374414527,0.09259259259259259,0.041666666666666664,0.03793223374123669,0.017834394904458598,0.033949641781791155,0.16560509554140126,0.06880497421898697,54,0.34394904458598724,59868,34.71791234221827,0.0,False
160,160000,0.028215047629278154,0.01946902654867257,0.025575631405358304,0.17699115044247787,0.056071779744346115,0.03968253968253968,0.009523809523809523,0.024468118092625942,0.09523809523809523,0.028747795414462082,0.032319888534707,0.01590909090909091,0.025179191980914336,0.14772727272727273,0.046291035353535355,63,0.35795454545454547,59868,32.646629349023314,647.3982149342985,True
161,161000,0.03029105882671504,0.021487603305785124,0.029099210952291326,0.18181818181818182,0.062485242030696574,0.0273224043715847,0.006557377049180328,0.016485091386034347,0.06557377049180328,0.022768670309653915,0.029296070245599923,0.016483516483516484,0.024871401647117285,0.14285714285714285,0.04917364381650096,61,0.33516483516483514,59868,37.19927191245959,0.0,False
162,162000,0.030678668545790697,0.026595744680851064,0.031003051849372416,0.2127659574468085,0.06117443431273218,0.03525641025641025,0.009615384615384616,0.0355219468718868,0.07692307692307693,0.06153846153846154,0.032309097100257936,0.02054794520547945,0.03261252130944603,0.1643835616438356,0.06130408784518374,52,0.3561643835616438,59868,34.23064211450466,0.0,False
163,163000,0.03469961980563896,0.023255813953488372,0.03582122288615131,0.20155038759689922,0.08644026085886551,0.033854166666666664,0.0078125,0.024903024290327275,0.078125,0.03660714285714286,0.03441926228805229,0.018134715025906738,0.03220068034660345,0.16062176165803108,0.06991528908627354,64,0.3316062176165803,59868,35.918194665308725,0.0,False
164,164000,0.0246189375287736,0.014754098360655738,0.019116626705618457,0.13934426229508196,0.041839058027582615,0.02185792349726776,0.004918032786885246,0.010332558796944101,0.04918032786885246,0.009836065573770491,0.02369859951827165,0.011475409836065577,0.016188604069393674,0.1092896174863388,0.031171393876311907,60,0.32786885245901637,59868,32.222383255691575,0.0,False
165,165000,0.02740720849743406,0.014285714285714285,0.025614552949493816,0.11428571428571428,0.04847789115646258,0.005291005291005291,0.0015873015873015873,0.002242332902536968,0.015873015873015872,0.001763668430335097,0.02054355922647341,0.010344827586206896,0.018361105348714102,0.08374384236453201,0.03398037375869888,63,0.3103448275862069,59868,32.96012677820814,0.0,False
166,166000,0.02675524064412953,0.015740740740740743,0.022581159705802382,0.1574074074074074,0.048725014697236925,0.03763440860215053,0.008064516129032258,0.015902472763169948,0.08064516129032258,0.012135176651305684,0.03072293719352543,0.012941176470588237,0.020145403291430553,0.12941176470588237,0.035380485527544345,62,0.36470588235294116,59868,32.55409424854184,0.0,False
167,167000,0.04586494706292625,0.02619047619047619,0.03964233014000372,0.23015873015873015,0.0846938775510204,0.0,0.0,0.0,0.0,0.0,0.0330227618853069,0.018857142857142857,0.02854247770080268,0.1657142857142857,0.06097959183673469,49,0.28,59868,30.50711922181874,0.0,False
168,168000,0.037169186162994215,0.021929824561403508,0.0312915871505694,0.19298245614035087,0.06147312726260094,0.023474178403755867,0.005633802816901409,0.018350043077580355,0.04225352112676056,0.023943661971830985,0.031913264266205436,0.01567567567567568,0.026324832398233067,0.13513513513513514,0.047069927069927076,71,0.3837837837837838,59868,33.549490016945725,0.0,False
169,169000,0.028675048846388412,0.017094017094017096,0.028145870964085915,0.1623931623931624,0.07139126305792973,0.020833333333333332,0.00625,0.012593976734041806,0.0625,0.015624999999999998,0.025902287560004292,0.013259668508287295,0.02264685863965043,0.1270718232044199,0.05167280540208717,64,0.35359116022099446,59868,32.840106318668056,0.0,False
170,170000,0.04255193680772132,0.021008403361344543,0.033917810161319284,0.18487394957983194,0.05689275710284114,0.015625,0.004687500000000001,0.013311860070579176,0.046875,0.022786458333333332,0.033134866011578334,0.015300546448087433,0.02671135767056864,0.1366120218579235,0.044964871194379384,64,0.34972677595628415,59868,38.28786676477797,0.0,False
171,171000,0.03378111811935341,0.022500000000000003,0.0251016761473819,0.16666666666666666,0.03737103174603174,0.014492753623188404,0.004347826086956522,0.009494493685041865,0.043478260869565216,0.012681159420289854,0.028436149644512507,0.017469879518072287,0.02077679426022743,0.13253012048192772,0.030529259896729777,46,0.27710843373493976,59868,33.485900774480676,0.0,False
172,172000,0.03220694997010786,0.02192982456140351,0.0319392445722766,0.17543859649122806,0.06373920913394597,0.008064516129032258,0.0016129032258064516,0.0035227005938413577,0.016129032258064516,0.0026881720430107525,0.023702228957910774,0.014772727272727272,0.02192887112532782,0.11931818181818182,0.042232593795093795,62,0.3522727272727273,59868,32.63747852034299,0.0,False
173,173000,0.026197085078664025,0.017543859649122806,0.030342192308853197,0.16666666666666666,0.08367446393762182,0.04947916666666666,0.0140625,0.03378133670261291,0.109375,0.0390625,0.03456817059345149,0.016292134831460678,0.0315787386077331,0.14606741573033707,0.0676342072409488,64,0.3595505617977528,59868,32.53077579971507,0.0,False
174,174000,0.01679532317432214,0.016666666666666666,0.024672100462697966,0.12222222222222222,0.05723544973544974,0.011904761904761904,0.0035714285714285718,0.007431806349084481,0.03571428571428571,0.009523809523809523,0.014919491454490817,0.011643835616438357,0.018059384912270875,0.08904109589041095,0.03893509458577952,56,0.3835616438356164,59868,31.681224876397504,0.0,False
175,175000,0.034738270785569604,0.02471910112359551,0.03240418714876962,0.19101123595505617,0.05975120385232745,0.02536231884057971,0.006521739130434784,0.010301817937441952,0.06521739130434782,0.007548309178743961,0.03154350197468416,0.018518518518518517,0.024873009491576496,0.14814814814814814,0.04196355085243974,46,0.34074074074074073,59868,30.648023307490575,0.0,False
176,176000,0.04093187985963403,0.02761904761904762,0.03732263487815981,0.21904761904761905,0.0750755857898715,0.041666666666666664,0.009090909090909092,0.0279307151609959,0.06818181818181818,0.032196969696969696,0.041148863883187295,0.022147651006711407,0.034549182075775835,0.174496644295302,0.062413444124853515,44,0.2953020134228188,59868,33.231169290118075,0.0,False
177,177000,0.025709893606565434,0.017708333333333333,0.028282991723382566,0.11458333333333333,0.05443948412698413,0.015503875968992248,0.004651162790697674,0.010040322892984023,0.046511627906976744,0.013953488372093023,0.022552636351776605,0.01366906474820144,0.022639576185921148,0.09352517985611511,0.04191503939705379,43,0.30935251798561153,59868,29.86789452865203,0.0,False
178,178000,0.031040536271669424,0.025,0.028656561475912386,0.18518518518518517,0.062635949441505,0.004901960784313725,0.0014705882352941176,0.0034505788678143856,0.014705882352941176,0.004901960784313725,0.020941541197009268,0.01590909090909091,0.01891788637732907,0.11931818181818182,0.040329635642135646,68,0.38636363636363635,59868,33.18920325882578,0.0,False
179,179000,0.034382051016037946,0.020740740740740744,0.032106856152645975,0.16296296296296298,0.06748677248677248,0.019774011299435026,0.005084745762711865,0.008324061330248904,0.05084745762711865,0.006423190745224643,0.02993939976201953,0.01597938144329897,0.024873944325215936,0.12886597938144329,0.04891588937980691,59,0.30412371134020616,59868,32.52591427107083,0.0,False
180,180000,0.022143081194356574,0.014159292035398232,0.019243155771836426,0.12389380530973451,0.03945076555696024,0.03508771929824561,0.007894736842105265,0.015305196171567007,0.07894736842105263,0.012280701754385965,0.025400672240368384,0.012582781456953645,0.018252146071106378,0.11258278145695365,0.03261326605697466,38,0.25165562913907286,59868,28.94272639699798,692.2446313866478,True
181,181000,0.03259899822399823,0.015000000000000001,0.024083617208007235,0.14166666666666666,0.04567129629629629,0.0234375,0.00625,0.016530898426324166,0.0625,0.025,0.0294123901460858,0.011956521739130435,0.021456584588291385,0.11413043478260869,0.03848128019323671,64,0.34782608695652173,59868,38.56367844141185,0.0,False
182,182000,0.032961671120998265,0.02047244094488189,0.029802497425589568,0.16535433070866143,0.05795838020247469,0.01729559748427673,0.0056603773584905665,0.008930179176487644,0.03773584905660377,0.007075471698113208,0.02834888277240804,0.016111111111111114,0.02365675927446511,0.12777777777777777,0.04297619047619047,53,0.29444444444444445,59868,34.651226869556645,0.0,False
183,183000,0.023367765567765566,0.0128,0.018938456896070464,0.128,0.04136190476190476,0.02487562189054726,0.007462686567164179,0.013050690910117766,0.05970149253731343,0.011336176261549395,0.0238939445970696,0.010937500000000001,0.016883871890555718,0.10416666666666667,0.030884176587301585,66,0.34375,59868,37.784236649040686,0.0,False
184,184000,0.022014722449938396,0.014285714285714285,0.021859330541985578,0.14285714285714285,0.05431216931216931,0.0,0.0,0.0,0.0,0.0,0.015010038034048908,0.00974025974025974,0.014904089005899259,0.09740259740259741,0.03703102453102453,49,0.3181818181818182,59868,34.332366624818086,0.0,False
185,185000,0.04193886605691447,0.025510204081632654,0.0404040358945831,0.20408163265306123,0.07248947197926789,0.018518518518518517,0.005555555555555556,0.01559562633206908,0.041666666666666664,0.020833333333333332,0.032019660040652646,0.017058823529411765,0.029896944785753637,0.13529411764705881,0.05061157796451914,71,0.4176470588235294,59868,34.9337021790626,0.0,False
186,186000,0.031630947031936675,0.020618556701030927,0.028759581355059367,0.20618556701030927,0.06639257077401407,0.009433962264150943,0.0018867924528301887,0.011568814957838838,0.018867924528301886,0.018867924528301886,0.023788012413985718,0.014000000000000004,0.02268551056137478,0.14,0.049600529100529096,53,0.35333333333333333,59868,31.337767162663962,0.0,False
187,187000,0.03774073053613817,0.024074074074074074,0.037138393472328717,0.2037037037037037,0.08274911816578483,0.0196078431372549,0.004411764705882354,0.00869213883630297,0.04411764705882353,0.007411297852474323,0.03073484222293327,0.01647727272727273,0.026147795090227854,0.14204545454545456,0.053641323953823955,68,0.38636363636363635,59868,33.9669783942536,0.0,False
188,188000,0.028967998023880375,0.02,0.024563084772808646,0.18,0.0447063492063492,0.01515151515151515,0.004545454545454546,0.01009370151019995,0.045454545454545456,0.014204545454545454,0.024746294923991004,0.015277777777777779,0.02014188433145599,0.1388888888888889,0.035386353615520276,44,0.3055555555555556,59868,30.183187682395285,0.0,False
189,189000,0.02964215204530843,0.017073170731707322,0.025230110142859617,0.14634146341463414,0.04949993547554523,0.0326797385620915,0.00980392156862745,0.03144916008780643,0.09803921568627451,0.057189542483660136,0.03053247912781381,0.014942528735632184,0.027052935126723337,0.13218390804597702,0.05175378580550994,51,0.29310344827586204,59868,35.03763213811702,0.0,False
190,190000,0.03665791572768317,0.025862068965517244,0.03626334579529904,0.1896551724137931,0.06766899288451012,0.0136986301369863,0.004109589041095891,0.007270154438044431,0.0410958904109589,0.007990867579908675,0.027790043515403425,0.01746031746031746,0.02506491738747054,0.13227513227513227,0.04461871168220374,73,0.3862433862433862,59868,40.59441448801733,0.0,False
191,191000,0.045444242412730644,0.03302752293577982,0.04618042209875865,0.24770642201834864,0.09836537061307703,0.029166666666666664,0.0075000000000000015,0.02706064796970537,0.075,0.041666666666666664,0.041074423420498704,0.026174496644295303,0.04104759682921415,0.20134228187919462,0.08314424203685948,40,0.2684563758389262,59868,32.46159958987445,0.0,False
192,192000,0.022403125129650526,0.014285714285714287,0.02388111032631383,0.11607142857142858,0.05510558390022676,0.024509803921568627,0.00784313725490196,0.011629883877161124,0.0784313725490196,0.010947712418300655,0.023062270027735327,0.012269938650306749,0.02004790450479979,0.10429447852760736,0.04128931736293699,51,0.3128834355828221,59868,31.983610480576758,0.0,False
193,193000,0.03557158195742443,0.019230769230769232,0.030748445897160765,0.16346153846153846,0.05353327228327229,0.04411764705882353,0.011764705882352941,0.025194104781558927,0.08823529411764706,0.027450980392156862,0.03895025885797756,0.01627906976744186,0.028552543595643756,0.13372093023255813,0.04322166851236618,68,0.3953488372093023,59868,34.10184419264914,0.0,False
194,194000,0.02753022839229736,0.016521739130434785,0.03077440285474385,0.14782608695652175,0.07553140096618356,0.00980392156862745,0.0029411764705882353,0.011255303485126789,0.029411764705882353,0.022058823529411766,0.020943403998802526,0.011475409836065575,0.02352140418188068,0.10382513661202186,0.055661809350333935,68,0.37158469945355194,59868,34.268244226530925,0.0,False
195,195000,0.02774866893507238,0.017355371900826446,0.02813766580566815,0.1652892561983471,0.0671585989767808,0.0261437908496732,0.005882352941176471,0.013081577548356907,0.058823529411764705,0.012254901960784314,0.027272803921378444,0.013953488372093025,0.023673360566581675,0.13372093023255813,0.05087901439645626,50,0.29069767441860467,59868,31.952057748844126,0.0,False
196,196000,0.0437963877713823,0.02909090909090909,0.03544752449685048,0.24545454545454545,0.06407647907647906,0.018518518518518517,0.005555555555555557,0.014327881749427465,0.05555555555555555,0.022222222222222223,0.03547318691982959,0.021341463414634148,0.028493495787333144,0.18292682926829268,0.05029519938056523,54,0.32926829268292684,59868,32.146491461668376,0.0,False
197,197000,0.021874590677600253,0.017894736842105265,0.02773077960078369,0.15789473684210525,0.06822472848788638,0.01,0.002,0.004087647951769722,0.02,0.002857142857142857,0.01777990423704844,0.012413793103448277,0.019577975583882325,0.1103448275862069,0.04568418171866448,50,0.3448275862068966,59868,34.224733178748544,0.0,False
198,198000,0.03228425800230903,0.020000000000000004,0.0241424281053408,0.16521739130434782,0.044147688060731535,0.006172839506172839,0.001851851851851852,0.005482998351219726,0.018518518518518517,0.009259259259259259,0.02394096451833652,0.014201183431952666,0.018180243450177852,0.11834319526627218,0.03299990607682915,54,0.31952662721893493,59868,31.900077395199077,0.0,False
199,199000,0.0385371599897084,0.024999999999999998,0.03995721695718964,0.22321428571428573,0.09536918934240364,0.015873015873015872,0.0031746031746031746,0.007530086119660198,0.031746031746031744,0.006349206349206349,0.03037806810769909,0.017142857142857144,0.02828344985567904,0.15428571428571428,0.0633219954648526,63,0.36,59868,35.270573761765384,0.0,False
200,200000,0.03667964621746134,0.022689075630252103,0.03464166253401346,0.18487394957983194,0.06303521408563426,0.031862745098039214,0.008823529411764707,0.018392506318718537,0.08823529411764706,0.022566526610644257,0.03492804581039875,0.01764705882352941,0.028732878455724406,0.1497326203208556,0.04831932773109243,68,0.36363636363636365,59868,37.91759512604813,717.1679142557311,True
201,201000,0.03424315596645693,0.020388349514563107,0.027703516250692478,0.17475728155339806,0.046047156726768367,0.01639344262295082,0.004918032786885246,0.008634714400842812,0.04918032786885246,0.00944574551131928,0.02760393332039673,0.014634146341463417,0.02061085214800449,0.12804878048780488,0.03243321718931475,61,0.3719512195121951,59868,33.05094368304799,0.0,False
202,202000,0.026029486754829523,0.01680672268907563,0.026506554213077804,0.14285714285714285,0.057816459917300264,0.034313725490196074,0.008823529411764706,0.024725622851548747,0.08823529411764706,0.032411297852474326,0.029041937204053722,0.013903743315508022,0.02585894280888542,0.12299465240641712,0.04857821916645447,67,0.3582887700534759,59868,34.03582578325024,0.0,False
203,203000,0.04364236984427255,0.03333333333333334,0.04181399354730969,0.26851851851851855,0.0759075543797766,0.029166666666666664,0.0075000000000000015,0.018767411570788175,0.075,0.02395833333333333,0.0397300176341088,0.026351351351351353,0.03558518760770928,0.21621621621621623,0.06186722436722436,39,0.2635135135135135,59868,31.722234046678583,0.0,False
204,204000,0.036089489214489213,0.022222222222222223,0.03194401699623879,0.2,0.06827160493827161,0.019125683060109287,0.004918032786885246,0.013695019923601268,0.04918032786885246,0.021493624772313296,0.02923656090046818,0.0152317880794702,0.024571905596034227,0.1390728476821192,0.04937454010301692,61,0.40397350993377484,59868,37.72886122180874,0.0,False
205,205000,0.02992093930481967,0.022222222222222223,0.030960861928851776,0.17592592592592593,0.06874632569077013,0.037356321839080456,0.010344827586206896,0.025785995923854138,0.10344827586206896,0.034961685823754786,0.03251884404570597,0.018072289156626505,0.02915277621626224,0.15060240963855423,0.05694205393000574,58,0.3493975903614458,59868,35.72215728040419,0.0,False
206,206000,0.03927314522243445,0.027966101694915254,0.044174079253913735,0.211864406779661,0.09919962335216573,0.023809523809523805,0.006349206349206349,0.012874293931474736,0.06349206349206349,0.015079365079365078,0.033890779758272184,0.02044198895027624,0.033279678837816185,0.16022099447513813,0.06992019643953346,63,0.34806629834254144,59868,36.790843913942346,0.0,False
207,207000,0.03620390123648337,0.01811023622047244,0.025026783026768494,0.16535433070866143,0.041322959630046244,0.019125683060109287,0.004918032786885246,0.009761442665695898,0.04918032786885246,0.01014832162373146,0.030662564487766247,0.013829787234042556,0.02007366727131409,0.1276595744680851,0.031207784532252616,61,0.324468085106383,59868,36.03063746784309,0.0,False
208,208000,0.03605064848828212,0.018852459016393444,0.02979660181171819,0.16393442622950818,0.05628090033827739,0.03968253968253968,0.009523809523809523,0.026972043818912973,0.09523809523809523,0.03518518518518519,0.037287454678759026,0.015675675675675675,0.028834725306060197,0.14054054054054055,0.0490969540969541,63,0.34054054054054056,59868,36.95940109986886,0.0,False
209,209000,0.04263967463695724,0.03369565217391304,0.042050759626102524,0.25,0.0856668391994479,0.01515151515151515,0.004545454545454546,0.007009714268773438,0.045454545454545456,0.006313131313131313,0.03374644656813775,0.02426470588235294,0.030713950834025467,0.18382352941176472,0.0599935807656396,44,0.3235294117647059,59868,31.02185945024145,0.0,False
210,210000,0.03426028516937608,0.022314049586776862,0.031674135952629266,0.19008264462809918,0.06212121212121212,0.005555555555555555,0.0016666666666666668,0.0024673492580488767,0.016666666666666666,0.0020833333333333333,0.024744905186894133,0.015469613259668509,0.02199232820856947,0.13259668508287292,0.04221915285451198,60,0.3314917127071823,59868,33.090760582606315,0.0,False
211,211000,0.016070045587137285,0.00824742268041237,0.014590038395940643,0.08247422680412371,0.027577319587628865,0.011666666666666665,0.004,0.0059457427659380556,0.04,0.006190476190476191,0.014572297655004422,0.006802721088435374,0.011649801787096228,0.06802721088435375,0.020302883057985097,50,0.3401360544217687,59868,34.11391951361982,0.0,False
212,212000,0.03075576778487632,0.023655913978494626,0.02616005411519283,0.1827956989247312,0.04170506912442396,0.03535353535353535,0.00909090909090909,0.019731326078893184,0.07575757575757576,0.019696969696969695,0.032664275077527234,0.017610062893081764,0.023491525496351463,0.13836477987421383,0.0325696316262354,66,0.41509433962264153,59868,37.65986387564775,0.0,False
213,213000,0.03370082330508204,0.019847328244274813,0.030148290803333845,0.17557251908396945,0.06722403974312371,0.018518518518518517,0.004761904761904762,0.012214811519505594,0.047619047619047616,0.01521164021164021,0.02877048721460007,0.014948453608247425,0.024324532066832917,0.13402061855670103,0.050333415153002777,63,0.3247422680412371,59868,35.215266768265224,0.0,False
214,214000,0.01937278741934162,0.016260162601626018,0.018644740526365406,0.13821138211382114,0.03993741127887469,0.015625,0.004687500000000001,0.0067710185671853475,0.046875,0.005530753968253968,0.018090122206304914,0.01229946524064171,0.014581006807715546,0.10695187165775401,0.02816187080892963,64,0.3422459893048128,59868,32.68747174166246,0.0,False
215,215000,0.025482905247802567,0.018095238095238095,0.02616131490228453,0.17142857142857143,0.054176114890400605,0.016025641025641024,0.0038461538461538464,0.015005916302531935,0.038461538461538464,0.022435897435897436,0.02235056295765989,0.01337579617834395,0.02246653320045565,0.12738853503184713,0.0436634314022849,52,0.33121019108280253,59868,31.523083042030017,0.0,False
