batch,interactions,recall_existing,recall_new_content,recall_overall_content,n_new_users,pct_new_users,n_users_trained
305,305000,0.02334170761458343,0.007407407407407407,0.018655148730119895,45,0.29411764705882354,59868
306,306000,0.03190063002463696,0.011494252873563218,0.02395720804636664,57,0.3825503355704698,59868
307,307000,0.025878437348683517,0.02536231884057971,0.025685417418823558,46,0.37398373983739835,59868
308,308000,0.02268988107473834,0.020833333333333332,0.022034628930713042,48,0.35294117647058826,59868
309,309000,0.031112353038582546,0.025423728813559324,0.029258050114403706,59,0.3259668508287293,59868
310,310000,0.04717731123981124,0.01570048309178744,0.03592393744595817,69,0.35751295336787564,59868
311,311000,0.041988720603761166,0.004166666666666667,0.026063645261826637,80,0.42105263157894735,59868
312,312000,0.020421282257565447,0.027777777777777776,0.023133733119766634,65,0.36312849162011174,59868
313,313000,0.03390200080467332,0.02252252252252252,0.029300463138666983,73,0.3989071038251366,59868
314,314000,0.030811859455584154,0.04032258064516129,0.034106075733538244,62,0.3463687150837989,59868
315,315000,0.018045407954698774,0.013157894736842105,0.016764542421743234,38,0.2620689655172414,59868
316,316000,0.0254491637688359,0.021367521367521364,0.02385732323232323,78,0.39,59868
317,317000,0.034260434130853605,0.02564102564102564,0.03138729796757762,52,0.3333333333333333,59868
318,318000,0.029654070567114044,0.02968036529680365,0.02966352630734725,73,0.35960591133004927,59868
319,319000,0.028220916840826345,0.0136986301369863,0.022998616696095688,72,0.35467980295566504,59868
320,320000,0.016086602560823827,0.01282051282051282,0.014954358117516013,52,0.3466666666666667,59868
321,321000,0.04382963003033643,0.00909090909090909,0.03284899984833353,55,0.3160919540229885,59868
322,322000,0.032588336786723425,0.02127659574468085,0.028996094699047743,47,0.31756756756756754,59868
323,323000,0.03338342878392086,0.018867924528301886,0.028884471324576964,53,0.30994152046783624,59868
324,324000,0.027852441086613472,0.03409090909090909,0.02958973597388567,44,0.27848101265822783,59868
325,325000,0.017114791426718033,0.01016260162601626,0.014130081669348683,82,0.4293193717277487,59868
326,326000,0.03876352813852814,0.029569892473118274,0.03563163027448741,61,0.33516483516483514,59868
327,327000,0.028196729424799602,0.02898550724637681,0.028427836302459167,46,0.2929936305732484,59868
328,328000,0.03485310114842683,0.015432098765432098,0.02899425126752339,54,0.3016759776536313,59868
329,329000,0.025704721634954193,0.020833333333333332,0.02423013923013923,56,0.3027027027027027,59868
330,330000,0.03571976856645745,0.0,0.02299460101465698,57,0.35625,59868
331,331000,0.03828809635863376,0.024242424242424242,0.033103452288891985,55,0.3691275167785235,59868
332,332000,0.02591510005740451,0.010638297872340425,0.0217406250417184,47,0.27325581395348836,59868
333,333000,0.026385569943444705,0.034482758620689655,0.02896599270872057,58,0.31868131868131866,59868
334,334000,0.028029393575612065,0.025423728813559324,0.027130363043675738,59,0.34502923976608185,59868
335,335000,0.036382968651461414,0.05,0.04124619413308234,40,0.35714285714285715,59868
336,336000,0.028131272521516423,0.03216374269005848,0.02940822140822141,57,0.31666666666666665,59868
337,337000,0.02618284493284493,0.017730496453900707,0.0239384360147072,47,0.2655367231638418,59868
338,338000,0.029215363493537427,0.04716981132075472,0.03520017943594319,53,0.3333333333333333,59868
339,339000,0.035491960186796026,0.01282051282051282,0.027735938719383357,52,0.34210526315789475,59868
340,340000,0.03000747544932495,0.0,0.02111637161248793,48,0.2962962962962963,59868
341,341000,0.017748917748917747,0.02592592592592592,0.019965576592082614,45,0.2710843373493976,59868
342,342000,0.014422148428854559,0.027210884353741496,0.018685060403816872,49,0.3333333333333333,59868
343,343000,0.026477913607013036,0.030555555555555555,0.027892124687432403,60,0.3468208092485549,59868
344,344000,0.030714285714285715,0.03875968992248062,0.0331505700871898,43,0.3028169014084507,59868
345,345000,0.03132886753699298,0.024691358024691357,0.029292358936627707,54,0.3068181818181818,59868
346,346000,0.03442285579004328,0.030054644808743168,0.03301300991777182,60,0.31746031746031744,59868
347,347000,0.027975904838074928,0.041666666666666664,0.03162677465903273,40,0.26666666666666666,59868
348,348000,0.021500602441196497,0.039215686274509796,0.027444479253689782,51,0.3355263157894737,59868
349,349000,0.04008894330221643,0.037037037037037035,0.0391854184210778,45,0.29605263157894735,59868
350,350000,0.04057363623415468,0.026190476190476188,0.03521820430299779,70,0.3723404255319149,59868
351,351000,0.03878612509698652,0.028205128205128206,0.034740449814805396,64,0.3764705882352941,59868
352,352000,0.03581185969515243,0.007246376811594202,0.026290032067299685,46,0.3333333333333333,59868
353,353000,0.034086387027085906,0.04310344827586207,0.03700811637026477,58,0.3240223463687151,59868
354,354000,0.024109178316720686,0.03968253968253968,0.028990381132872906,42,0.31343283582089554,59868
355,355000,0.044672661353098456,0.006060606060606061,0.03195611619688838,55,0.32934131736526945,59868
356,356000,0.03869951029023278,0.027777777777777776,0.034990242644493345,54,0.33962264150943394,59868
357,357000,0.031782291782291784,0.006060606060606061,0.02209261565425949,55,0.3767123287671233,59868
358,358000,0.04717648711321533,0.012121212121212121,0.03512623633471423,55,0.34375,59868
359,359000,0.029599018237538164,0.022598870056497175,0.027169555045294527,59,0.34705882352941175,59868
360,360000,0.028888832958600397,0.01736111111111111,0.02576267110165415,48,0.2711864406779661,59868
361,361000,0.03169713966588967,0.04954954954954955,0.03590439549834454,37,0.2356687898089172,59868
362,362000,0.02550101970833678,0.03216374269005848,0.02776158643427807,57,0.3392857142857143,59868
363,363000,0.03528512531217061,0.013888888888888888,0.027677574583892663,48,0.35555555555555557,59868
364,364000,0.03141223837363599,0.0522875816993464,0.03790396099321666,51,0.31097560975609756,59868
365,365000,0.03605395519869204,0.0070921985815602835,0.0274387491163807,47,0.2974683544303797,59868
366,366000,0.03434965332286761,0.0065359477124183,0.025647205555181015,51,0.3128834355828221,59868
367,367000,0.028956791587226114,0.04022988505747126,0.032714489410641166,58,0.3333333333333333,59868
368,368000,0.037502669964306797,0.03205128205128205,0.03529951837251441,78,0.40414507772020725,59868
369,369000,0.03861190515402472,0.032407407407407406,0.036378285965242486,72,0.36,59868
370,370000,0.03293472332106429,0.013888888888888888,0.026514779130443374,60,0.33707865168539325,59868
371,371000,0.026558254269863888,0.006493506493506494,0.01752325088518834,77,0.4502923976608187,59868
372,372000,0.05020162622203438,0.014619883040935672,0.037116727116727116,57,0.36774193548387096,59868
373,373000,0.04226488347533495,0.0,0.03059472908289172,37,0.27611940298507465,59868
374,374000,0.02421304775471442,0.01,0.020032739591563122,50,0.29411764705882354,59868
375,375000,0.048049607680167215,0.019125683060109287,0.037609611219672934,61,0.3609467455621302,59868
376,376000,0.023148388967354487,0.02564102564102564,0.024150583093882065,78,0.4020618556701031,59868
377,377000,0.028823922793285755,0.017006802721088433,0.02533573674787811,49,0.29518072289156627,59868
378,378000,0.03191419290021026,0.02564102564102564,0.029733680216536457,65,0.34759358288770054,59868
379,379000,0.034866057084102196,0.008928571428571428,0.02584432294304801,56,0.34782608695652173,59868
380,380000,0.036411243583374726,0.022058823529411766,0.0312745879851143,68,0.35789473684210527,59868
381,381000,0.02324219902155125,0.02631578947368421,0.024179068838511564,57,0.3048128342245989,59868
382,382000,0.034797996552306254,0.010869565217391304,0.027603827654227253,46,0.3006535947712418,59868
383,383000,0.024280717369748357,0.024305555555555552,0.02428840919503059,48,0.3096774193548387,59868
384,384000,0.021659761253902236,0.027777777777777776,0.02363804204605361,54,0.32335329341317365,59868
385,385000,0.029093513698776854,0.032828282828282825,0.03041875435763381,66,0.3548387096774194,59868
386,386000,0.028787264901418093,0.02657004830917874,0.027951265202704894,69,0.3770491803278688,59868
387,387000,0.02836836007037332,0.01736111111111111,0.024937529225927953,48,0.3116883116883117,59868
388,388000,0.014815689701311268,0.04248366013071895,0.02461476256172649,51,0.3541666666666667,59868
389,389000,0.04258246758246758,0.019047619047619046,0.03348059245849301,70,0.3867403314917127,59868
390,390000,0.03446651822676412,0.0065359477124183,0.026232650618488767,51,0.2947976878612717,59868
391,391000,0.0392507970424637,0.026666666666666665,0.03554958222605281,50,0.29411764705882354,59868
392,392000,0.045513369451075966,0.018817204301075266,0.03631802367718684,62,0.34444444444444444,59868
393,393000,0.04005945241024817,0.008130081300813007,0.031031147475856148,41,0.2827586206896552,59868
394,394000,0.02011372041420118,0.029999999999999995,0.023499432601118586,50,0.3424657534246575,59868
395,395000,0.032366363311485256,0.006578947368421052,0.022517902951320036,76,0.38190954773869346,59868
396,396000,0.03370151663031922,0.052083333333333336,0.0395447431319396,48,0.31788079470198677,59868
397,397000,0.06726851538377454,0.0326797385620915,0.05466831811301857,51,0.36428571428571427,59868
398,398000,0.030684126312670732,0.007042253521126761,0.02165954046213513,71,0.3817204301075269,59868
399,399000,0.026370446243300854,0.05649717514124293,0.037342526520946426,59,0.36419753086419754,59868
400,400000,0.03783983028169074,0.015723270440251572,0.030944667507595,53,0.31176470588235294,59868
401,401000,0.032828867039393354,0.02830188679245283,0.03135690413701392,53,0.32515337423312884,59868
402,402000,0.019062728060572888,0.026455026455026454,0.021664486713369395,63,0.35195530726256985,59868
403,403000,0.03929145067204769,0.0130718954248366,0.03206335706335706,51,0.2756756756756757,59868
404,404000,0.033246425291879836,0.010582010582010581,0.025486326777087648,63,0.3423913043478261,59868
405,405000,0.014756393646319097,0.02727272727272727,0.01911334522513207,55,0.34810126582278483,59868
406,406000,0.02576765116383158,0.04047619047619047,0.03158458761504696,70,0.3954802259887006,59868
407,407000,0.03208643516432643,0.024999999999999998,0.029540410554388784,60,0.3592814371257485,59868
408,408000,0.026338301035881678,0.023809523809523808,0.025622057775236965,49,0.2832369942196532,59868
409,409000,0.024468909067123353,0.021164021164021163,0.023279149422006564,63,0.36,59868
410,410000,0.035675347580109484,0.03968253968253968,0.03701107828091955,63,0.3333333333333333,59868
411,411000,0.04412773918587872,0.013440860215053762,0.034166553341946015,62,0.32460732984293195,59868
412,412000,0.041563998071879306,0.016460905349794237,0.031189760773466597,81,0.413265306122449,59868
413,413000,0.020987976479618562,0.006289308176100628,0.01586278292641823,53,0.34868421052631576,59868
414,414000,0.032769357547804905,0.011494252873563218,0.0276278739181965,29,0.24166666666666667,59868
415,415000,0.0456992039417782,0.014619883040935672,0.03448704386995526,57,0.36075949367088606,59868
416,416000,0.03718406943196859,0.032407407407407406,0.03548709739692712,54,0.35526315789473684,59868
417,417000,0.04486108473711779,0.026881720430107524,0.03876971540905968,62,0.33879781420765026,59868
418,418000,0.0287564468211527,0.022988505747126436,0.02692835620752689,58,0.31693989071038253,59868
419,419000,0.050886700886700886,0.015873015873015872,0.03820933217484942,62,0.3563218390804598,59868
420,420000,0.027362249514865235,0.006289308176100628,0.020109873599576118,53,0.34415584415584416,59868
421,421000,0.02368284493284493,0.01282051282051282,0.020398884061674758,52,0.3023255813953488,59868
422,422000,0.025652491624303587,0.02941176470588235,0.026905582651496514,51,0.3333333333333333,59868
423,423000,0.03743623111032018,0.026785714285714284,0.0342296238943098,56,0.3010752688172043,59868
424,424000,0.03484113102254476,0.022435897435897433,0.031068779288593532,52,0.30409356725146197,59868
425,425000,0.006719381075914965,0.0,0.004867243984476866,43,0.27564102564102566,59868
426,426000,0.030588624338624335,0.023076923076923078,0.027766308835673,65,0.37572254335260113,59868
427,427000,0.03507562589268871,0.017241379310344827,0.029392184674139562,57,0.3131868131868132,59868
428,428000,0.030559492674981068,0.037037037037037035,0.03313619540463869,71,0.39226519337016574,59868
429,429000,0.029574857950526397,0.018817204301075266,0.02613684492853686,62,0.31958762886597936,59868
430,430000,0.020327416116247363,0.01948051948051948,0.019984200111241853,77,0.4052631578947368,59868
431,431000,0.032311314677386106,0.046296296296296294,0.03686064604739303,54,0.3253012048192771,59868
432,432000,0.02686791765739134,0.00641025641025641,0.020459493652264737,52,0.3132530120481928,59868
433,433000,0.027765281111469857,0.042328042328042326,0.03289072221004006,62,0.3463687150837989,59868
434,434000,0.03013035745588931,0.03488372093023256,0.03147505896507852,43,0.28289473684210525,59868
435,435000,0.04200218918135847,0.0,0.02759446149705528,59,0.3430232558139535,59868
436,436000,0.04461993600850645,0.011904761904761904,0.033779404944543755,55,0.3254437869822485,59868
437,437000,0.036469253926150476,0.03439153439153439,0.03573798950893923,63,0.35195530726256985,59868
438,438000,0.02356147587240024,0.018817204301075266,0.021996875673346263,62,0.32978723404255317,59868
439,439000,0.029318085749461646,0.01141552511415525,0.02180724134499402,73,0.41954022988505746,59868
440,440000,0.024865220249835635,0.03095238095238095,0.0269957264957265,70,0.35,59868
441,441000,0.020851565033550328,0.022727272727272728,0.021354803683085604,44,0.2682926829268293,59868
442,442000,0.035229890596850465,0.02121212121212121,0.030470771361294235,55,0.3395061728395062,59868
443,443000,0.04248586648405563,0.024193548387096774,0.03573513004351129,62,0.36904761904761907,59868
444,444000,0.01637855172337931,0.017543859649122806,0.016675744348736712,38,0.2550335570469799,59868
445,445000,0.031015713948990564,0.007462686567164179,0.022621815892701375,67,0.35638297872340424,59868
446,446000,0.030657961268798706,0.02040816326530612,0.027396661904051066,49,0.3181818181818182,59868
447,447000,0.03283378979903044,0.012345679012345678,0.02608770454000009,53,0.3231707317073171,59868
448,448000,0.029936600761162162,0.03401360544217687,0.031022324833823688,49,0.266304347826087,59868
449,449000,0.03871174103039092,0.012195121951219513,0.031001234773326888,41,0.2907801418439716,59868
450,450000,0.026869002833245503,0.017948717948717947,0.02391074509092769,65,0.33163265306122447,59868
451,451000,0.025149952927730704,0.024691358024691357,0.025018925812576604,54,0.2857142857142857,59868
452,452000,0.03047738839818048,0.015432098765432098,0.025235803622900392,54,0.34838709677419355,59868
453,453000,0.01979358117516012,0.017543859649122806,0.01900201249007292,57,0.35185185185185186,59868
454,454000,0.024558994194896835,0.045454545454545456,0.03197354464186892,55,0.3548387096774194,59868
455,455000,0.03934397710882707,0.01488095238095238,0.03133269415700846,56,0.32748538011695905,59868
456,456000,0.03865208649949341,0.044642857142857144,0.040475364521386725,56,0.30434782608695654,59868
457,457000,0.0276053328855053,0.03401360544217687,0.029508395644759277,49,0.296969696969697,59868
458,458000,0.04255267026025444,0.019774011299435026,0.034828872106873146,59,0.3390804597701149,59868
459,459000,0.028376577460283357,0.011363636363636364,0.023894125913861395,44,0.2634730538922156,59868
460,460000,0.025333970723775825,0.03846153846153846,0.029521906443798256,52,0.31901840490797545,59868
461,461000,0.02129927285325988,0.016260162601626015,0.019854492990903323,41,0.2867132867132867,59868
462,462000,0.035265917258868074,0.01,0.027655701217040345,50,0.30120481927710846,59868
463,463000,0.020854616356346455,0.040880503144654086,0.027702177645251652,53,0.3419354838709677,59868
464,464000,0.03419341215346035,0.031007751937984496,0.03320792014435631,43,0.30935251798561153,59868
465,465000,0.03430711496749233,0.01092896174863388,0.025767789540244633,61,0.3652694610778443,59868
466,466000,0.038612961167308994,0.018229166666666664,0.031158316321359795,64,0.3657142857142857,59868
467,467000,0.038289698163647745,0.02511415525114155,0.03328024695212195,73,0.3802083333333333,59868
468,468000,0.03949977718360072,0.0130718954248366,0.030690483264012674,51,0.3333333333333333,59868
469,469000,0.029213651150871794,0.023255813953488372,0.027505737820955205,43,0.2866666666666667,59868
470,470000,0.019114339126195493,0.01633986928104575,0.018224414836241803,51,0.32075471698113206,59868
471,471000,0.022135503385503384,0.009950248756218905,0.017948774871851796,67,0.3435897435897436,59868
472,472000,0.046071536600120984,0.014705882352941176,0.03447988176964149,67,0.3641304347826087,59868
473,473000,0.01550991381499856,0.030516431924882625,0.021147283052044955,71,0.37566137566137564,59868
474,474000,0.023912405472555853,0.02127659574468085,0.02309738535933134,47,0.3092105263157895,59868
475,475000,0.03457880348401043,0.013888888888888888,0.027055198176693503,60,0.36363636363636365,59868
476,476000,0.04007621232280102,0.033333333333333326,0.03780100775580272,55,0.3374233128834356,59868
477,477000,0.04917785892746673,0.02482269503546099,0.04224032739459237,47,0.28484848484848485,59868
478,478000,0.032870938718185264,0.01282051282051282,0.02711059536636776,52,0.287292817679558,59868
479,479000,0.029063831991321166,0.021739130434782608,0.026903984096444417,45,0.28846153846153844,59868
480,480000,0.024818251484918154,0.022598870056497175,0.024047995577407347,59,0.34705882352941175,59868
481,481000,0.029017676172706407,0.026748971193415638,0.028040202218863042,81,0.4308510638297872,59868
482,482000,0.044638356755131434,0.015765765765765764,0.03351037897798008,74,0.3854166666666667,59868
483,483000,0.016465712317985045,0.03888888888888888,0.024379774637127576,60,0.35294117647058826,59868
484,484000,0.03045232981923267,0.020833333333333332,0.02714256758752537,64,0.34408602150537637,59868
485,485000,0.04429420534541829,0.04320987654320988,0.04389038634321653,54,0.3724137931034483,59868
486,486000,0.03127095152788854,0.04427083333333333,0.03613640436735326,64,0.3742690058479532,59868
487,487000,0.03228334531846742,0.05555555555555556,0.03979526128107181,51,0.3227848101265823,59868
488,488000,0.03223720340697566,0.01282051282051282,0.025629429123624432,65,0.3403141361256545,59868
489,489000,0.02429374009736986,0.0070921985815602835,0.019593318869212593,47,0.27325581395348836,59868
490,490000,0.02465514283696102,0.033333333333333326,0.02783563150055296,70,0.36649214659685864,59868
491,491000,0.011671525420767511,0.023809523809523808,0.015967558558361034,63,0.3539325842696629,59868
492,492000,0.02698471156238879,0.014619883040935672,0.022934164288119663,57,0.3275862068965517,59868
493,493000,0.043401910586946875,0.0,0.03023167565021817,44,0.30344827586206896,59868
494,494000,0.030582984508604343,0.042328042328042326,0.03460439017504235,63,0.3423913043478261,59868
495,495000,0.038018925518925516,0.04285714285714286,0.03983002291825821,69,0.3689839572192513,59868
496,496000,0.02771328590433223,0.013440860215053762,0.022656769374416436,61,0.3485714285714286,59868
497,497000,0.041399946475134446,0.02884615384615384,0.03746743312147787,52,0.3132530120481928,59868
498,498000,0.030336849158371575,0.03571428571428571,0.0320576288562641,56,0.32,59868
499,499000,0.024240781073079212,0.02150537634408602,0.02322524159285419,61,0.3652694610778443,59868
500,500000,0.04217198754655903,0.027210884353741496,0.03750259865198541,49,0.31210191082802546,59868
501,501000,0.030696094230007628,0.005747126436781609,0.02265698238552369,58,0.32222222222222224,59868
502,502000,0.036601532369734395,0.025157232704402514,0.032810608105593206,53,0.33125,59868
503,503000,0.030394135055151997,0.008032128514056224,0.021160072652609965,83,0.4129353233830846,59868
504,504000,0.03042512427758329,0.007462686567164179,0.022285000856429427,67,0.3544973544973545,59868
505,505000,0.027453772893528027,0.0202020202020202,0.024907944820977405,65,0.34574468085106386,59868
506,506000,0.027116045854022,0.004830917874396135,0.01866728854306494,68,0.37362637362637363,59868
507,507000,0.03948142323816833,0.023809523809523808,0.03474115736160301,49,0.30246913580246915,59868
508,508000,0.03570287687934747,0.0,0.022389939737895867,66,0.3728813559322034,59868
509,509000,0.028668792892930825,0.012626262626262624,0.023266716374562964,66,0.336734693877551,59868
510,510000,0.0333009545844708,0.01366120218579235,0.026493994946292468,61,0.3465909090909091,59868
511,511000,0.01695693259756361,0.004694835680751174,0.012225362591619679,70,0.3804347826086957,59868
512,512000,0.026002046217015923,0.011904761904761904,0.02109864297797105,56,0.34782608695652173,59868
513,513000,0.03467536629137263,0.044444444444444446,0.03760608973729417,45,0.3,59868
514,514000,0.03712599089836941,0.006666666666666666,0.027106476348467197,50,0.32894736842105265,59868
515,515000,0.03870366444300764,0.02127659574468085,0.03293555015553328,47,0.33098591549295775,59868
516,516000,0.03772343852435386,0.022388059701492536,0.03213936036602935,67,0.3641304347826087,59868
517,517000,0.025651186939092425,0.0303030303030303,0.027043575428978592,44,0.29931972789115646,59868
518,518000,0.040444242668818936,0.023391812865497075,0.034890022675736966,57,0.32571428571428573,59868
519,519000,0.033268616473744676,0.011904761904761904,0.026353149098813835,56,0.3236994219653179,59868
520,520000,0.05128617579755014,0.011299435028248588,0.03644832859384704,59,0.3710691823899371,59868
521,521000,0.03058775659966136,0.024999999999999998,0.02855584510887541,60,0.36363636363636365,59868
522,522000,0.04014576955753426,0.03107344632768361,0.037104479383891144,59,0.3352272727272727,59868
523,523000,0.04444101508916323,0.019774011299435026,0.036939194348988166,59,0.30412371134020616,59868
524,524000,0.04571932489931211,0.0261437908496732,0.0392783427281406,51,0.32903225806451614,59868
525,525000,0.0409476785506393,0.010256410256410256,0.03004640839148691,65,0.3551912568306011,59868
526,526000,0.03279281657085761,0.0,0.022868674713887545,46,0.3026315789473684,59868
527,527000,0.03785965935321296,0.014367816091954021,0.030331886374467,58,0.32044198895027626,59868
528,528000,0.025946574653471204,0.01694915254237288,0.022913158056015195,59,0.33714285714285713,59868
529,529000,0.02639880695436251,0.005847953216374269,0.01966663072984912,56,0.3218390804597701,59868
530,530000,0.0174660884837876,0.02027027027027027,0.01857576469875935,74,0.39572192513368987,59868
531,531000,0.04567605466428996,0.03389830508474576,0.04189949365780568,59,0.32065217391304346,59868
532,532000,0.032718780727630285,0.03153153153153153,0.03224896019013666,73,0.39037433155080214,59868
533,533000,0.030352370621895244,0.006666666666666666,0.022070655952234904,50,0.34965034965034963,59868
534,534000,0.04617902546995352,0.017006802721088433,0.036896954595314634,49,0.3181818181818182,59868
535,535000,0.02384196473385138,0.01092896174863388,0.019288824952936538,61,0.35260115606936415,59868
536,536000,0.059233499381828536,0.03623188405797101,0.05227248421802956,46,0.3026315789473684,59868
537,537000,0.020710324247876728,0.04519774011299435,0.029310071486221608,59,0.35119047619047616,59868
538,538000,0.020398269280997774,0.0043859649122807015,0.013637518547539454,76,0.4222222222222222,59868
539,539000,0.02266081871345029,0.027363184079601987,0.024401473296500917,67,0.3701657458563536,59868
