batch,interactions,strategy,recall_at_10,precision_at_10,ndcg_at_10,hr_at_10,recall_at_20,precision_at_20,ndcg_at_20,hr_at_20,mrr,batch_emissions_mg,update_emissions_mg,updated
94,94000,incremental,0.053233004762004495,0.1054054054054054,0.10744453144913972,0.4594594594594595,0.08702132508731929,0.09054054054054053,0.11156790651536412,0.5675675675675675,0.19191586544527722,13.456684809053446,0.0,False
95,95000,incremental,0.080011117825342,0.11212121212121212,0.1371556646407381,0.6060606060606061,0.14210129311301775,0.09696969696969696,0.14738570619138916,0.696969696969697,0.2883116883116883,13.48370547896334,0.0,False
96,96000,incremental,0.07773723183926477,0.11666666666666667,0.10630762074632671,0.6666666666666666,0.11341889497499381,0.09499999999999999,0.11725704146179895,0.7,0.192008547008547,13.49154004248558,0.0,False
97,97000,incremental,0.07449599284158108,0.09375,0.11316209462803883,0.5,0.1078458097254053,0.08281250000000001,0.12381360723769123,0.65625,0.23499830439168676,13.471855678759761,0.0,False
98,98000,incremental,0.04226422585531866,0.12272727272727274,0.13330685157182612,0.45454545454545453,0.07312090340174135,0.11363636363636362,0.13245562941466715,0.7272727272727273,0.2788898341705828,13.439354006925843,0.0,False
99,99000,incremental,0.08617834700839952,0.11470588235294119,0.14005633565282993,0.6764705882352942,0.14836701668007707,0.10588235294117646,0.1554524702491945,0.7941176470588235,0.3091792452473567,13.449932883598942,0.0,False
100,100000,incremental,0.054338344942952,0.06666666666666667,0.08975742930445652,0.4222222222222222,0.12338004564138494,0.06888888888888887,0.1130439067043243,0.6888888888888889,0.2420736833017535,13.488982583023494,208.87057539410898,True
101,101000,incremental,0.07049926131128463,0.08823529411764706,0.09899896298455169,0.47058823529411764,0.12512652775154579,0.07058823529411766,0.10750787867502569,0.7647058823529411,0.2183803245005667,65.67408106940026,0.0,False
102,102000,incremental,0.06411849889135045,0.07727272727272728,0.0970598950038036,0.4090909090909091,0.11489640468552084,0.07727272727272727,0.11940203716797272,0.6363636363636364,0.2107419610559563,13.56404922792879,0.0,False
103,103000,incremental,0.05731678959397365,0.09677419354838711,0.10902462989737206,0.45161290322580644,0.10787270340497271,0.09838709677419354,0.12669271233706203,0.6774193548387096,0.2143953999217157,67.92929841181738,0.0,False
104,104000,incremental,0.08194396836446714,0.13103448275862067,0.1469975302357613,0.6206896551724138,0.13363700515161334,0.11724137931034484,0.16056728978839568,0.7931034482758621,0.2802592522420108,13.545472103177088,0.0,False
105,105000,incremental,0.06966934777170244,0.0891891891891892,0.10628527744115014,0.5135135135135135,0.10362501905441311,0.07702702702702705,0.11512801576637002,0.6756756756756757,0.24541809541809537,13.544061467676318,0.0,False
106,106000,incremental,0.053529342203889184,0.14193548387096774,0.14730838210135366,0.5483870967741935,0.08215623103395438,0.1193548387096774,0.1425934818734645,0.6129032258064516,0.23394777265745006,13.546223660331272,0.0,False
107,107000,incremental,0.05148189915257123,0.1108108108108108,0.10795678498095136,0.5945945945945946,0.1001290870067344,0.10675675675675678,0.1168615003491977,0.7297297297297297,0.21196911196911197,13.561481270837026,0.0,False
108,108000,incremental,0.0517881465508,0.09696969696969697,0.10630385029331972,0.45454545454545453,0.09654858127200971,0.09090909090909091,0.11988415933378721,0.6060606060606061,0.2042610167610168,13.531512732696365,0.0,False
109,109000,incremental,0.052309442122096206,0.07027027027027027,0.08192614129968985,0.32432432432432434,0.10509097126965629,0.07972972972972972,0.10726873701076368,0.5675675675675675,0.15906195906195905,13.541038721573418,0.0,False
110,110000,incremental,0.03905563246042501,0.07500000000000001,0.07269308310953405,0.46875,0.06877364728566286,0.0859375,0.09083020998129696,0.625,0.17265356171606172,13.550279443003653,0.0,False
111,111000,incremental,0.05282029857343245,0.075,0.09093974946434642,0.4642857142857143,0.0834586565226684,0.08214285714285716,0.10755133728605493,0.6785714285714286,0.21243620408536376,13.5259860244933,0.0,False
112,112000,incremental,0.04462205154324476,0.10416666666666667,0.10715648575218921,0.5,0.08965989138850801,0.09999999999999999,0.11749647598165476,0.75,0.191592394533571,70.27643053670977,0.0,False
113,113000,incremental,0.07235809739795794,0.11162790697674416,0.12357667489141981,0.5581395348837209,0.10563577935751307,0.08720930232558138,0.12287298972160426,0.627906976744186,0.21960594315245477,69.18173477749815,0.0,False
114,114000,incremental,0.06240348666513116,0.09069767441860464,0.10191175253997795,0.5348837209302325,0.13844036824882563,0.09767441860465116,0.13140893504355727,0.7674418604651163,0.23159702904194948,14.77244450208328,0.0,False
115,115000,incremental,0.06431212365709903,0.1,0.11363277255276524,0.5,0.11068253193820392,0.09285714285714286,0.1261724217570956,0.6666666666666666,0.23257726504906953,13.487707696422692,0.0,False
116,116000,incremental,0.04442720243230719,0.07894736842105265,0.09487622877130963,0.5526315789473685,0.0904803095545328,0.07894736842105261,0.1060401990805408,0.7105263157894737,0.22239909213593426,13.519830585629819,0.0,False
117,117000,incremental,0.07579057925316683,0.10833333333333334,0.11375886869712036,0.5,0.1254831976973623,0.08854166666666667,0.12454952684012321,0.625,0.21175468050468052,13.544025423032485,0.0,False
118,118000,incremental,0.08331731132055602,0.1272727272727273,0.14442635172558438,0.45454545454545453,0.13706585250099373,0.10606060606060606,0.15316850251872588,0.6363636363636364,0.2573395149950174,13.531996062745959,0.0,False
119,119000,incremental,0.049033774828762804,0.08372093023255815,0.09045505517685642,0.4418604651162791,0.08999571911132728,0.07674418604651162,0.10203473097852457,0.6744186046511628,0.19417974106756594,13.510995660970769,0.0,False
120,120000,incremental,0.04093727118746098,0.09142857142857143,0.10904606527205346,0.5142857142857142,0.09426424745333126,0.09142857142857143,0.11807973181321008,0.7428571428571429,0.2648005402627251,13.543144793654038,387.8436377330345,True
121,121000,incremental,0.11000043967552497,0.17500000000000002,0.19416605879314716,0.6666666666666666,0.12937329817205678,0.12083333333333335,0.1762830045421108,0.7083333333333334,0.35525793650793647,15.411102249139608,0.0,False
122,122000,incremental,0.06266017195373554,0.09999999999999999,0.10545465111787045,0.5714285714285714,0.11925683537148282,0.09795918367346938,0.12259550956256852,0.6938775510204082,0.24185366787407606,13.811881368278565,0.0,False
123,123000,incremental,0.061520316349785005,0.09069767441860464,0.11673820110898438,0.46511627906976744,0.09529565763955762,0.0755813953488372,0.11670363746398006,0.6046511627906976,0.26699644974268777,13.51512772537148,0.0,False
124,124000,incremental,0.057970201775874856,0.0744186046511628,0.08206605067074305,0.6046511627906976,0.09804944935339288,0.06744186046511627,0.09233992206070296,0.7209302325581395,0.2029778683848451,71.31198647947981,0.0,False
125,125000,incremental,0.05498676275824637,0.10882352941176471,0.12309991783236666,0.5882352941176471,0.08780340639566438,0.09705882352941177,0.12122218549533968,0.7352941176470589,0.2959847174163783,14.718674589989273,0.0,False
