batch,interactions,strategy,recall_at_10,precision_at_10,ndcg_at_10,hr_at_10,recall_at_20,precision_at_20,ndcg_at_20,hr_at_20,mrr,id_resolution_emissions_mg,expand_embeddings_emissions_mg,scoring_emissions_mg,update_prep_emissions_mg,history_update_emissions_mg,batch_emissions_mg,update_emissions_mg,updated
62,62000,no_update,0.057118843424742397,0.08888888888888888,0.12430081453225528,0.3611111111111111,0.07921022505500308,0.08472222222222221,0.12811898802758043,0.4166666666666667,0.21296296296296294,11.718601655855316,59.276705790051004,14.07409820716396,11.759812692223488,11.719179329651269,108.54839767494504,0.0,False
63,63000,no_update,0.0812230160969555,0.11562499999999999,0.1675559775006868,0.40625,0.08905084427944521,0.09375,0.14903079666498958,0.4375,0.32562295751633985,11.753691017750596,64.41565532341701,13.835644322791538,11.693302173289116,12.005916326327144,113.7042091635754,0.0,False
64,64000,no_update,0.05795916662526662,0.11764705882352941,0.1368944081913492,0.4411764705882353,0.07148794917822887,0.10294117647058822,0.12685375384241235,0.47058823529411764,0.24698699992817635,11.885275079324444,63.75084573555495,14.009861017335277,11.920751585444387,12.746785306150949,114.31351872381002,0.0,False
65,65000,no_update,0.03127068963957576,0.12222222222222225,0.1306430364459499,0.48148148148148145,0.08302314659519151,0.13333333333333333,0.1424222375904448,0.6296296296296297,0.26727404766620455,12.312015904999974,68.94140714489016,13.82035274431325,12.104320872807252,11.77352569813224,118.95162236514287,0.0,False
66,66000,no_update,0.04590639103819743,0.07692307692307691,0.08709443536500384,0.3076923076923077,0.06774403769050101,0.08846153846153847,0.09669160128724584,0.46153846153846156,0.15263742249036366,11.838966153538376,63.06355729185538,13.383485470344972,11.727610431421127,11.73276865925818,111.74638800641804,0.0,False
67,67000,no_update,0.02893650239094762,0.17777777777777778,0.1953037014758831,0.5,0.06199654795323225,0.15833333333333333,0.18925018276970074,0.5555555555555556,0.3024610136452242,11.718469695395397,64.04235000848426,13.551393619398027,11.70672530257863,11.6761412413827,112.69507986723902,0.0,False
68,68000,no_update,0.033037229040092445,0.17,0.1878502189285183,0.5,0.0967905372212435,0.17250000000000001,0.1971100813621581,0.65,0.36567640692640696,11.87375448615663,57.606097010989494,14.965774105418252,11.661465912384678,11.661777054540988,107.76886856949004,0.0,False
69,69000,no_update,0.02019792493599583,0.09666666666666668,0.10385462696045834,0.36666666666666664,0.03466202588845861,0.08833333333333333,0.09958326281350073,0.4666666666666667,0.21511363636363637,11.731667402994049,59.93466926093767,13.71124049738201,11.655998564258363,11.658821825528964,108.69239755110105,0.0,False
70,70000,no_update,0.030684175650533937,0.11724137931034483,0.1153944986099102,0.41379310344827586,0.05802156967842417,0.12586206896551724,0.12661128625978882,0.5172413793103449,0.1830049261083744,11.726629964016814,60.99733169108792,13.473653360939961,11.731994434964129,11.80397841514351,109.73358786615232,0.0,False
71,71000,no_update,0.0696042610675459,0.12142857142857143,0.15501311579935323,0.39285714285714285,0.10073591480828306,0.12321428571428569,0.15641158562348395,0.5714285714285714,0.2788576007326007,11.774106548604127,61.85070201469161,13.96769693647916,12.047241912930065,11.911964230965772,111.55171164367073,0.0,False
72,72000,no_update,0.040122004370470685,0.1111111111111111,0.13051066442592282,0.3888888888888889,0.07891055275718972,0.09166666666666667,0.12450339886272656,0.5,0.2582885478718812,11.797260097885093,63.40674277871723,13.29949213310297,11.710759519176564,11.718680208931687,111.93293473781354,0.0,False
73,73000,no_update,0.05995086452120945,0.20769230769230768,0.2482554366415869,0.5769230769230769,0.10016880029651701,0.17884615384615385,0.22883598013868475,0.6153846153846154,0.4713675213675214,11.712673972969975,64.45641889753217,13.702378148017225,11.868602189754608,12.29155836467849,114.03163157295248,0.0,False
74,74000,no_update,0.04442405024011631,0.2,0.20464240728287006,0.6153846153846154,0.06171858539458046,0.15,0.1711640263299431,0.6538461538461539,0.3012376512376513,11.828430881783564,63.55293608161818,14.340849948257448,11.919481927250702,11.804099545644972,113.44579838455486,0.0,False
75,75000,no_update,0.05624950100620464,0.11249999999999999,0.1400153356442833,0.40625,0.07423107977365105,0.10156250000000001,0.1272866642315485,0.46875,0.30290798611111114,11.764548495661261,60.012121507076884,13.672221396652043,11.832370523297623,11.773479304671985,109.0547412273598,0.0,False
76,76000,no_update,0.07398926258152988,0.12258064516129032,0.14438048034786036,0.3870967741935484,0.11159751716969282,0.1064516129032258,0.14576646923711833,0.5483870967741935,0.1772989107666527,12.051129717013943,65.00105683351042,13.639260180381765,11.820776482214523,11.776003035113627,114.2882262482343,0.0,False
77,77000,no_update,0.045073251010309574,0.08596491228070176,0.08906347889151035,0.3508771929824561,0.08852918746513193,0.07456140350877193,0.09636033385670938,0.42105263157894735,0.15664387498752824,11.83418177480751,63.36544898899281,13.45865200183885,11.717368417565183,11.745691303627694,112.12134248683205,0.0,False
78,78000,no_update,0.07808074439232364,0.11463414634146339,0.1378348329506357,0.36585365853658536,0.10875803772100236,0.10731707317073172,0.1410280995798768,0.4634146341463415,0.18317935452081796,11.77393480674034,61.745541695180236,13.183374178786858,11.66312151851777,11.665062211613577,110.03103441083879,0.0,False
79,79000,no_update,0.027693046184484267,0.07959183673469387,0.09138118070478767,0.32653061224489793,0.05330349834990663,0.060204081632653055,0.08109101790770264,0.3877551020408163,0.19998453927025356,11.69968453418671,59.05288100223512,13.279603695431907,11.756690585663227,11.663816942964964,107.45267676048192,0.0,False
80,80000,no_update,0.022311171021972116,0.10285714285714284,0.11929894386728385,0.3142857142857143,0.0652018331464795,0.09285714285714286,0.11322224332917118,0.34285714285714286,0.2516439909297052,11.732397958312546,60.833059631202474,13.415585916214113,11.660041811909979,11.661460495950015,109.30254581358912,0.0,False
81,81000,no_update,0.05492376438061423,0.11818181818181818,0.14282311762096078,0.42424242424242425,0.09077021106974667,0.10757575757575759,0.13781881453259628,0.45454545454545453,0.2796037296037296,11.750327000948497,60.923832028252775,14.121817487068242,11.693232675871744,11.742151152606406,110.23136034474767,0.0,False
82,82000,no_update,0.0197652945688679,0.12,0.12235269938873468,0.32,0.04259758356095458,0.12200000000000001,0.12380184212804408,0.36,0.2325,11.76129676586958,59.91587075346479,13.827580179547743,11.926338943778203,11.755514314735343,109.18660095739565,0.0,False
83,83000,no_update,0.04692961908542209,0.1310344827586207,0.13890488747142388,0.5517241379310345,0.12466250034459744,0.12586206896551724,0.15366419821962343,0.6551724137931034,0.2541767281625294,11.747231230839484,63.78504527441639,14.03712198431821,11.825501445392185,11.786506904302996,113.18140683926927,0.0,False
84,84000,no_update,0.050356392411157344,0.1032258064516129,0.1511475024580321,0.3225806451612903,0.09892855876509829,0.08870967741935483,0.1504720862386098,0.41935483870967744,0.27483660130718957,11.807598783570434,62.83848173510923,15.344534745168753,11.686867776108251,11.874056838055354,113.55153987801204,0.0,False
85,85000,no_update,0.055506886343269224,0.2333333333333333,0.24332634742109224,0.6190476190476191,0.08434328308431516,0.20238095238095238,0.22215947230512975,0.6666666666666666,0.3953296703296703,11.724224908506164,63.136229505161495,13.642550154799663,11.920879247001928,11.794202830615886,112.21808664608514,0.0,False
86,86000,no_update,0.020715244103064842,0.1,0.10835207718710578,0.3142857142857143,0.043724851390912665,0.10142857142857144,0.11066072585325985,0.37142857142857144,0.16943877551020411,11.759198522866624,64.07434264278818,14.323799646734358,12.155189709093724,12.222825499171725,114.5353560206546,0.0,False
87,87000,no_update,0.08121846420829505,0.17058823529411765,0.18246548238941612,0.47058823529411764,0.1307202962189244,0.14558823529411763,0.1778091630789515,0.5588235294117647,0.2735601258047078,11.99054962559322,65.64952068662845,15.352760360127018,13.087350152039475,12.061156079141641,118.1413369035298,0.0,False
88,88000,no_update,0.0311401714780748,0.08000000000000002,0.08465549781948188,0.3111111111111111,0.08238832974243537,0.0788888888888889,0.09315731443199221,0.4888888888888889,0.17918905846666422,12.422239925655512,71.42749133825025,14.91809840169396,12.191409739121042,13.65884703894045,124.61808644366121,0.0,False
89,89000,no_update,0.017900077863090502,0.07906976744186046,0.08004683508310947,0.27906976744186046,0.04392217431891082,0.06744186046511627,0.07658803107424172,0.37209302325581395,0.14433587388443747,12.046476305765594,68.86740450951639,24.590642898966383,12.285432597094331,12.034181609247781,129.8241379205905,0.0,False
90,90000,no_update,0.009432359461356293,0.04313725490196079,0.04474274256100279,0.17647058823529413,0.01953978037909937,0.04313725490196078,0.04724946923178041,0.19607843137254902,0.0799115724721261,12.05738138936735,60.72126553722384,13.483415302150206,11.664597515469167,11.685250310585621,109.61191005479618,0.0,False
91,91000,no_update,0.020234935990596514,0.0421875,0.050845875700820775,0.1875,0.06428067455795923,0.043750000000000004,0.06279644670835154,0.3125,0.09841097772841194,11.757455435126504,11.678328217511538,13.336959144785373,11.665143279406681,11.714746833580564,60.15263291041066,0.0,False
92,92000,no_update,0.021881261052370402,0.03653846153846154,0.04460243388209979,0.21153846153846154,0.06417690969396758,0.04038461538461538,0.05822242182587292,0.3269230769230769,0.10325059357567097,11.732866922327737,57.52654683799201,13.330058476528073,11.770055542887487,11.706446268458167,106.06597404819348,0.0,False
93,93000,no_update,0.06622841425209164,0.06470588235294118,0.09805725706033082,0.35294117647058826,0.08911400808596608,0.07254901960784313,0.10698590604628909,0.43137254901960786,0.20571791840231102,11.777623203729215,60.490283037655665,14.552493558967274,11.705822439608479,11.765208798182256,110.29143103814289,0.0,False
94,94000,no_update,0.018133295750544544,0.04691358024691358,0.047011940245375694,0.18518518518518517,0.03419617008754693,0.03888888888888889,0.048006266826378305,0.2222222222222222,0.07926219870664315,11.969410188879953,67.4072355931702,15.065992090340306,12.053219120487096,11.81709848588862,118.31295547876617,0.0,False
95,95000,no_update,0.056369775455572826,0.05789473684210527,0.07477749191240197,0.32894736842105265,0.08619790539686646,0.049342105263157895,0.07604011411369056,0.39473684210526316,0.14474974200206397,12.207698037841261,63.464378653781125,14.45324442524501,11.857646377462505,11.876265873515118,113.85923336784501,0.0,False
96,96000,no_update,0.026191405494091744,0.04285714285714286,0.050953592958986715,0.24285714285714285,0.06563740259601702,0.045000000000000005,0.06335257900218545,0.32857142857142857,0.11935286935286936,11.88878517638381,11.8562969971623,14.514112206123059,12.12330834142114,11.78314033948094,62.16564306057124,0.0,False
97,97000,no_update,0.04803339607403948,0.06025641025641025,0.08006262534449611,0.24358974358974358,0.07573027988456649,0.04935897435897436,0.08270491345090755,0.3076923076923077,0.1332214082214082,11.933334312212024,59.17114809738701,13.394512125348978,11.7090263746511,11.719313718457775,107.92733462805688,0.0,False
98,98000,no_update,0.059674257404826084,0.04526315789473684,0.06875727264355198,0.24210526315789474,0.07960126836572984,0.03157894736842105,0.06894140118213105,0.29473684210526313,0.11040236509276756,12.013257536195448,61.114205779855965,13.383686636704583,11.654667015272707,11.657162340930615,109.82297930895932,0.0,False
99,99000,no_update,0.02233124460776063,0.04468085106382979,0.04728743368497391,0.2127659574468085,0.039880293758421205,0.04680851063829788,0.055349776191941896,0.3404255319148936,0.07881574690085329,11.708858856374071,57.63304090783579,13.279061413464314,11.71842882054415,11.677114779402864,106.01650477762121,0.0,False
100,100000,no_update,0.02545970602773382,0.03653846153846155,0.036451160430145624,0.23076923076923078,0.0327320844315508,0.029807692307692306,0.0395364678328948,0.25,0.06407203907203908,11.769363685342274,11.746831847417315,13.33732406770885,11.668763177709666,11.72969989066304,60.251982668841144,0.0,False
101,101000,no_update,0.061303435110784295,0.03295454545454546,0.04602694929861383,0.23863636363636365,0.07042156405557053,0.027840909090909093,0.049528557207866974,0.2727272727272727,0.07030840056408239,11.809232257790903,11.74047123823907,13.489712806328061,11.695830262907839,12.000867445077432,60.73611401034331,0.0,False
102,102000,no_update,0.0629351228058981,0.06666666666666667,0.09234612777618302,0.26666666666666666,0.08277190957582146,0.058333333333333334,0.09360965050549054,0.3,0.13475589225589227,11.797712008545028,11.822004361925625,14.692329521876976,11.817094620315826,11.783625572397288,61.91276608506075,0.0,False
103,103000,no_update,0.025347962154550065,0.03766233766233767,0.049605816842835763,0.19480519480519481,0.038100440388755874,0.03506493506493507,0.049392564401550265,0.2597402597402597,0.11805322970133392,12.085757518931484,66.04208928248993,13.774186118314589,11.923815827289893,11.942649610758444,115.76849835778435,0.0,False
104,104000,no_update,0.03350228315230334,0.045,0.05178240027842476,0.21666666666666667,0.047018807368827555,0.035,0.05053543104275823,0.26666666666666666,0.10330153642653643,11.871404133605157,64.39765764321149,13.943927430383127,11.78027626305006,11.955954456794107,113.94921992704393,0.0,False
105,105000,no_update,0.03322129928780347,0.06,0.07197041145272844,0.22,0.045386306522266745,0.051,0.07009591236138489,0.26,0.12307814407814409,12.339191047648287,11.840682830136991,15.942153907138461,11.728254582565878,11.781681187093481,63.631963554583095,0.0,False
106,106000,no_update,0.05705060843091789,0.038679245283018866,0.06687311315323324,0.22641509433962265,0.08818770639428919,0.033962264150943396,0.07316877254369948,0.32075471698113206,0.12401900357205865,11.75877211289332,64.62845799748949,15.150958391439358,11.670112587538334,11.695802712242964,114.90410380160347,0.0,False
