batch,interactions,recall_existing,precision_existing,ndcg_existing,recall_new_user,precision_new_user,ndcg_new_user,recall_overall,precision_overall,ndcg_overall,pct_new_user,n_new_users,n_new_user_interactions,n_unique_users,window_unique_users,n_users_trained
32,32000,0.026274509803921573,0.0037647058823529413,0.012089046124590996,0.003689236111111111,0.0011718750000000002,0.003891537881495611,0.017784304127916463,0.0027900146842878126,0.009007457122781276,0.19530102790014683,133,406,681,6410,65679
33,33000,0.011232676878191102,0.002188183807439825,0.00727982605210928,0.008765859284890426,0.0017301038062283738,0.00499816277261476,0.010277033065236819,0.0020107238605898124,0.00639591092104505,0.21045576407506703,157,400,746,6887,65679
34,34000,0.014668826493880488,0.003455723542116631,0.009859561423439437,0.0,0.0,0.0,0.009552273792780121,0.002250351617440225,0.006420502023983769,0.170182841068917,121,351,711,7325,65679
35,35000,0.024662402274342573,0.0031982942430703624,0.012989564128378695,0.0,0.0,0.0,0.016268166901078292,0.002109704641350211,0.008568362273149941,0.14627285513361463,104,353,711,7747,65679
36,36000,0.024492164901151078,0.00391705069124424,0.013342988749744001,0.001488095238095238,0.00044642857142857147,0.002094994312601591,0.016660992249898025,0.0027355623100303954,0.009513884260504032,0.16109422492401215,106,362,658,8086,65679
37,37000,0.03353909465020576,0.0051440329218107,0.01742654685206365,0.0034867503486750344,0.0012552301255230127,0.0023859946592637467,0.023632183908045976,0.003862068965517241,0.012468351025747544,0.16827586206896553,122,352,725,8491,65679
38,38000,0.026228551121941317,0.0036247334754797443,0.013774523130818454,0.002600472813238771,0.0012765957446808512,0.0020776597344149533,0.01834133748196248,0.002840909090909091,0.009870030377757626,0.14630681818181818,103,375,704,8856,65679
39,39000,0.022114627227409183,0.0035164835164835165,0.011677898734282972,0.0,0.0,0.0,0.014053289648702762,0.00223463687150838,0.007421011067177029,0.15502793296089384,111,359,716,9229,65679
40,40000,0.02793470028891195,0.004751619870410367,0.012869444109655476,0.007452574525745257,0.0016260162601626016,0.005137023078452923,0.020828067090408412,0.003667136812411848,0.010186544852002688,0.15937940761636107,113,368,709,9609,65679
41,41000,0.02519057519057519,0.0033264033264033266,0.011959448259774231,0.004329004329004329,0.0007936507936507937,0.0042311675533904325,0.0180185208152466,0.0024556616643929058,0.009302522287047468,0.16371077762619374,120,369,733,733,65679
