batch,interactions,strategy,recall_at_10,precision_at_10,ndcg_at_10,hr_at_10,recall_at_20,precision_at_20,ndcg_at_20,hr_at_20,mrr,id_resolution_emissions_mg,expand_embeddings_emissions_mg,scoring_emissions_mg,update_prep_emissions_mg,history_update_emissions_mg,batch_emissions_mg,update_emissions_mg,updated
37,37000,full_retrain,0.0672457008103527,0.17037037037037037,0.19456459503540455,0.7407407407407407,0.13579079218343157,0.16666666666666663,0.20769250870803233,0.7777777777777778,0.42583774250440914,11.716376158515951,56.38717515052405,13.361007127024592,11.661510122912278,11.660788438172531,104.7868569971494,0.0,False
38,38000,full_retrain,0.07316767374002735,0.1392857142857143,0.17976406128143033,0.6785714285714286,0.1323657014196915,0.1464285714285714,0.18807062354620066,0.8214285714285714,0.4351152961184474,11.713915188546476,55.95600021662817,13.417108233965136,11.660877217795074,11.660825308471011,104.40872616540588,0.0,False
39,39000,full_retrain,0.05091089106861352,0.1647058823529412,0.1614809213511376,0.5882352941176471,0.11248064437628966,0.16176470588235295,0.17770060180904518,0.7058823529411765,0.2555307437660379,11.717052620222045,56.48256922746731,13.339826059916016,11.6621013917656,11.659845238723431,104.86139453809442,0.0,False
40,40000,full_retrain,0.049958986174883854,0.22173913043478263,0.2412496894907141,0.5217391304347826,0.07589278752190574,0.17608695652173917,0.20969942008995385,0.5652173913043478,0.3829923273657289,11.715836594525243,56.68106381891136,13.321294131216078,11.662296922954063,11.661603195448066,105.04209466305483,129575.30369637787,True
41,41000,full_retrain,0.026435903507968574,0.1608695652173913,0.16586168298165152,0.4782608695652174,0.09223328509568664,0.15869565217391304,0.17627700951951958,0.7391304347826086,0.2967075976027383,11.729164228091449,61.61321955466814,14.324973885926351,11.664080170836755,11.664276182932198,110.99571402245489,0.0,False
42,42000,full_retrain,0.037442665758694926,0.1791666666666667,0.1743777316628509,0.5,0.07729982600453524,0.16874999999999998,0.17722075350002475,0.5416666666666666,0.26463293650793646,11.723717402822853,60.63442653758688,14.452857614644099,11.665445487085702,11.662952621172007,110.13939966331155,0.0,False
43,43000,full_retrain,0.03829957147012758,0.185,0.20393152259842512,0.5,0.11582995152260296,0.1275,0.17698199423150038,0.6,0.34690656565656564,11.721779274498356,64.98789403514004,14.608846946984055,11.66353935272424,11.662154755731624,114.64421436507833,0.0,False
44,44000,full_retrain,0.03926973936968768,0.1392857142857143,0.14682482633942406,0.4642857142857143,0.0787973407302911,0.11428571428571431,0.13998439499384924,0.5357142857142857,0.23934369202226344,11.724044792660315,60.57157185795914,14.363061033528801,11.663232461711637,11.66447198613918,109.98638213199905,0.0,False
45,45000,full_retrain,0.04893271069322407,0.15185185185185185,0.16345568496271476,0.5555555555555556,0.08507005282043992,0.13518518518518519,0.15802086289044334,0.6666666666666666,0.29877471456418825,11.72200891252917,61.545203775659196,14.383858057742671,11.665235819635633,11.66243528610833,110.978741851675,0.0,False
46,46000,full_retrain,0.05641067551509389,0.115625,0.12130887549553854,0.4375,0.09447261123617325,0.1078125,0.12841686052154205,0.5,0.2355604031385281,11.724375595878467,60.555850418086976,14.617761467383694,11.665521360393338,11.664577401315768,110.22808624305824,0.0,False
47,47000,full_retrain,0.02656556909946007,0.14285714285714285,0.15082243854050834,0.42857142857142855,0.051007425708343594,0.13214285714285715,0.14314676623921435,0.42857142857142855,0.2427012471655329,11.724355263142971,60.167405781519356,14.678651746813376,11.664792047672012,11.662769921483296,109.897974760631,0.0,False
48,48000,full_retrain,0.05718112182261294,0.13846153846153847,0.14817710591104546,0.5128205128205128,0.12013008042202127,0.11794871794871796,0.14917766744018626,0.5897435897435898,0.26916971916971916,11.728301022029264,60.25403382553529,14.35890231238357,11.66277802244764,11.6615852392421,109.66560042163786,0.0,False
