batch,interactions,recall_existing,precision_existing,ndcg_existing,hr_existing,mrr_existing,recall_new_content,precision_new_content,ndcg_new_content,hr_new_content,mrr_new_content,recall_overall_content,precision_overall_content,ndcg_overall_content,hr_overall_content,mrr_overall_content,n_new_users,pct_new_users,n_users_trained,id_resolution_emissions_mg,recovered_history_seed_emissions_mg,expand_embeddings_emissions_mg,gt_split_emissions_mg,scoring_emissions_mg,history_update_emissions_mg,apply_content_seeds_emissions_mg,batch_emissions_mg
56,56000,0.015895278167367927,0.04000000000000001,0.04198195542937388,0.13333333333333333,0.07777777777777778,0.05641196570369124,0.38888888888888895,0.38522290123592434,1.0,0.5,0.031089035993489167,0.1708333333333333,0.1706973101068303,0.4583333333333333,0.23611111111111108,7,0.2916666666666667,5328,11.753781004153474,11.735762881968231,57.31484137733948,11.719727830846253,11.770113011111242,11.674737568442666,11.785090076207178,127.75405375006854
57,57000,0.030288771752186385,0.07222222222222223,0.06217187534796584,0.3333333333333333,0.0912037037037037,0.0621042862404901,0.25000000000000006,0.27408727017739315,0.7142857142857143,0.5416666666666666,0.04420805934081927,0.15000000000000002,0.15488486058584028,0.5,0.28828125,9,0.28125,5328,11.710800400138375,11.667775075877538,57.41498959053668,11.661652057551667,11.761425631732006,11.67139586595676,11.787244641404438,127.67528326319746
58,58000,0.050571895424836595,0.03333333333333333,0.0446316598902373,0.25,0.06666666666666667,0.03433616572625861,0.22666666666666666,0.23936860821021538,0.6,0.41888888888888887,0.04155204559229327,0.14074074074074075,0.15281885340133627,0.4444444444444444,0.2623456790123457,10,0.37037037037037035,5328,11.710115991716945,11.657309265000748,56.84976644974079,11.66182978898974,11.745917219000042,11.679025508460478,11.787734614540287,127.09169883744903
59,59000,0.05555567355299737,0.061111111111111116,0.08721573096910157,0.3333333333333333,0.18148148148148147,0.048556283233168074,0.1888888888888889,0.21519722129752525,0.5555555555555556,0.39814814814814814,0.0532225434463876,0.10370370370370373,0.1298762277452428,0.4074074074074074,0.2537037037037037,4,0.14814814814814814,5328,11.730648074846986,11.658199505234709,57.92181180438831,11.661080183729931,11.75185648513103,11.694966418778797,11.745818556584998,128.16438102869475
60,60000,0.04507079362170088,0.03125,0.06140521539998312,0.25,0.11631944444444445,0.04394815125766714,0.16470588235294117,0.189172434908809,0.6470588235294118,0.39925303454715216,0.044492462706895615,0.1,0.127224692116651,0.45454545454545453,0.26207311207311207,10,0.30303030303030304,5328,11.71898041240748,11.655921998625189,56.21614292937449,11.661524736203758,11.753070200778982,11.67248287127845,11.782549961359551,126.4606731100279
61,61000,0.022044578515166748,0.05999999999999999,0.05144863224484985,0.3333333333333333,0.08833333333333333,0.0553252812089971,0.29,0.30734540732155063,0.8,0.46845238095238095,0.03535685959269889,0.152,0.15380734227553014,0.52,0.2403809523809524,4,0.16,5328,11.715429342031362,11.67097774119885,56.043889446336436,11.663394914856323,11.738654686777734,11.68526352523895,11.720867924391865,126.23847758083153
62,62000,0.07113212874082439,0.02727272727272727,0.08428022390613453,0.22727272727272727,0.15151515151515152,0.07247770100196733,0.19999999999999998,0.21402080618150568,0.6428571428571429,0.33571428571428574,0.07165540684237998,0.09444444444444446,0.1347348947910011,0.3888888888888889,0.22314814814814815,7,0.19444444444444445,5328,11.725686826788776,11.657802808130723,57.36410164651137,11.663021173991678,11.763515577025222,11.67643983019176,11.774167254259908,127.62473511689943
63,63000,0.054135338345864654,0.01578947368421053,0.026639298052206568,0.10526315789473684,0.032163742690058485,0.11724127039250584,0.2615384615384615,0.34031299565181805,0.7692307692307693,0.6217948717948717,0.07977212323981264,0.115625,0.15406923770204872,0.375,0.2717013888888889,7,0.21875,5328,11.733047035411905,11.663023365790504,56.26767038323724,11.661201524942182,11.747528686727529,11.665343966673833,11.700081872097549,126.43789683488075
64,64000,0.06537771537771538,0.05,0.07141628267979466,0.2727272727272727,0.1318181818181818,0.03890111345506347,0.225,0.23567277049737667,0.6666666666666666,0.37996031746031744,0.05603303234619117,0.11176470588235295,0.1293891607330589,0.4117647058823529,0.21939775910364145,7,0.20588235294117646,5328,11.714334527448619,11.653940202938431,56.12091582467109,11.660157243900334,11.746759074155941,11.672450845807633,11.780097501792527,126.34865522071458
65,65000,0.0307161753590325,0.05833333333333334,0.05887115449717701,0.3333333333333333,0.13425925925925927,0.03498289012855405,0.22000000000000003,0.25357795311845266,0.7333333333333333,0.4895238095238096,0.03308657245321113,0.14814814814814814,0.16704159817566352,0.5555555555555556,0.33162845385067613,6,0.2222222222222222,5328,11.711039278451338,11.657615464649718,56.07767254180857,11.662657934834176,11.742883487689607,11.681610086888492,11.775016761880405,126.3084955562023
66,66000,0.05009740259740259,0.016666666666666666,0.023070210376888594,0.16666666666666666,0.03159722222222222,0.03783172492442155,0.1733333333333333,0.18740203837021235,0.5333333333333333,0.3138888888888889,0.04537983426164066,0.07692307692307693,0.08627475960509003,0.3076923076923077,0.14017094017094017,8,0.20512820512820512,5328,11.727399275395303,11.65841016068439,56.87835489554156,11.661952130623959,11.77002502977635,11.671408906361453,11.77183667291047,127.13938707129348
67,67000,0.02107864357864358,0.06000000000000001,0.06107801361385494,0.4,0.12916666666666665,0.03997241813933738,0.3375,0.3374021703906749,0.625,0.36875,0.029475876716729712,0.18333333333333335,0.18388874995910826,0.5,0.23564814814814813,3,0.16666666666666666,5328,11.713923202781585,11.656590723873109,56.549105739685594,11.666180765800352,11.719093668410146,11.678141327174998,11.725784279506545,126.70881970723231
68,68000,0.025074033109747394,0.09,0.09942099514404901,0.4,0.19583333333333333,0.04197603472653505,0.27,0.30007141657315506,0.6,0.5142857142857142,0.033525033918141225,0.18,0.19974620585860203,0.5,0.3550595238095238,6,0.3,5328,11.721599350018527,11.657957243116357,56.40191684292556,11.66143576528285,11.72263615687591,11.680943421778222,11.766820132833033,126.61330891283046
69,69000,0.00816221469086731,0.0411764705882353,0.03141843411379577,0.17647058823529413,0.03725490196078431,0.04415480379809349,0.18461538461538465,0.21517906766464748,0.7692307692307693,0.4897435897435897,0.02375900330399865,0.10333333333333335,0.11104804198583151,0.43333333333333335,0.2333333333333333,5,0.16666666666666666,5328,11.727650736832047,11.655776948163096,56.68708407211703,11.662589384568017,11.754885277014127,11.67987848422862,11.745809978614199,126.91367488153715
70,70000,0.015656565656565657,0.049999999999999996,0.04246159762940479,0.35714285714285715,0.07596371882086166,0.044709944978237666,0.18000000000000002,0.1920163787040011,0.4666666666666667,0.3055555555555555,0.030684175650533937,0.11724137931034484,0.11981751887488562,0.41379310344827586,0.19471811713191023,4,0.13793103448275862,5328,11.713020631685596,11.65644410272733,56.365851454796484,11.660192751434748,11.748914375678265,11.679524024086826,11.735931110557276,126.55987845096654
71,71000,0.1013888888888889,0.020000000000000004,0.05556662296729121,0.2,0.047222222222222214,0.032658834599799125,0.23076923076923078,0.281915849263486,0.6153846153846154,0.5769230769230769,0.06947850654038293,0.11785714285714285,0.16065733517623879,0.39285714285714285,0.29315476190476186,9,0.32142857142857145,5328,11.713992843592063,11.655353182919715,55.96742013667076,11.660674048237507,11.740656439487504,11.679002986753757,11.781467161809875,126.1985667994712
72,72000,0.009563810414621654,0.04736842105263158,0.0423626306019121,0.15789473684210525,0.06315789473684211,0.09112151892630224,0.18823529411764708,0.24989431588274058,0.6470588235294118,0.5078431372549019,0.048077172767359705,0.11388888888888887,0.1403637042067478,0.3888888888888889,0.27314814814814814,7,0.19444444444444445,5328,11.731014373059235,11.656769919704892,56.019650187557474,11.660793457296537,11.761377000835822,11.67241589531201,11.778644769861248,126.28066560362721
73,73000,0.0327485380116959,0.04,0.06511542882944164,0.2,0.2,0.060608927785057706,0.3,0.3468490670026002,0.75,0.625,0.04989339325684164,0.19999999999999998,0.23848997539753924,0.5384615384615384,0.46153846153846156,10,0.38461538461538464,5328,11.711019903120137,11.65616105733465,56.15871327521553,11.659240662891326,11.727612008016752,11.668277813523323,11.799983221530072,126.38100794163178
74,74000,0.024960753532182103,0.07692307692307693,0.08271778327830245,0.3076923076923077,0.13931623931623932,0.06661567827981724,0.3076923076923077,0.3080930579765405,0.9230769230769231,0.42197802197802203,0.04578821590599967,0.19230769230769224,0.19540542062742153,0.6153846153846154,0.28064713064713065,8,0.3076923076923077,5328,11.710809053006727,11.65670457576283,57.116188709701795,11.662443996853996,11.741817465934362,11.67387611719986,11.782071980034893,127.34391189849444
75,75000,0.09183673469387754,0.049999999999999996,0.07313613049350133,0.14285714285714285,0.08035714285714286,0.0332880284303874,0.19444444444444445,0.22522998391922433,0.6111111111111112,0.4666666666666667,0.05890308742066434,0.13125,0.1586889230454705,0.40625,0.29765625,7,0.21875,5328,11.712969715759607,11.6557388722318,56.09851825573963,11.66252155973893,11.75883386186384,11.687750432224849,11.777823614573386,126.35415631213203
76,76000,0.08813626460685284,0.058823529411764705,0.07638251473971246,0.23529411764705882,0.06568627450980392,0.05841566537107235,0.19999999999999998,0.19431760681581983,0.5714285714285714,0.21683673469387754,0.07471405850037133,0.12258064516129032,0.1296435240644061,0.3870967741935484,0.13394777265745006,7,0.22580645161290322,5328,11.726796377394683,11.656451228745853,57.243839164531494,11.66338431516159,11.7546527437333,11.681700927940186,11.788387675529254,127.51521243303637
77,77000,0.022026446919817245,0.01935483870967742,0.0212310782719408,0.12903225806451613,0.028853046594982078,0.07036278369808592,0.1653846153846154,0.1783072075766737,0.6153846153846154,0.33466117216117214,0.044074600537974885,0.08596491228070176,0.092879839007433,0.3508771929824561,0.16834447229184074,14,0.24561403508771928,5328,11.733351274450381,11.656161967955187,56.45349196558083,11.661428917023041,11.830013074559664,11.708953805552799,11.801830665267993,126.8452316703899
78,78000,0.0820393374741201,0.03043478260869565,0.07526920349792007,0.17391304347826086,0.08152173913043478,0.1102188123239455,0.25,0.2633387035556891,0.7222222222222222,0.4052469135802469,0.09441081423745806,0.12682926829268293,0.15783630108425772,0.4146341463414634,0.2236449864498645,10,0.24390243902439024,5328,11.727157848072725,11.709897404229425,57.58369948487968,11.661062822803867,11.76091964586075,11.668061155224382,11.782406608975768,127.8932049700466
79,79000,0.018781512605042017,0.016,0.016880518482010873,0.12,0.034666666666666665,0.05306269094056931,0.125,0.15481187950289296,0.5833333333333334,0.35462962962962963,0.03557229383060641,0.06938775510204082,0.08443873612489189,0.3469387755102041,0.1913832199546485,13,0.2653061224489796,5328,11.710560573191877,11.660086652515167,57.077756061748794,11.663147068307483,11.794650204169018,11.674466810517037,11.73933695502137,127.32000432547075
80,80000,0.0,0.0,0.0,0.0,0.0,0.03244789520558608,0.15909090909090906,0.1823330617933685,0.4090909090909091,0.356060606060606,0.02039581984351125,0.09999999999999999,0.1146093531272602,0.2571428571428571,0.2238095238095238,11,0.3142857142857143,5328,11.691684064949955,11.664721885372431,56.83886942074896,11.66210157704621,11.766492033840613,11.679785813775712,11.83164160452159,127.13529640025547
81,81000,0.0625,0.00625,0.024178300452158852,0.0625,0.0125,0.0481737366356402,0.22941176470588234,0.25064293406632004,0.7647058823529411,0.4956582633053221,0.05511980372139041,0.12121212121212122,0.14084189958672674,0.42424242424242425,0.2613997113997114,9,0.2727272727272727,5328,11.71952975108012,11.667344819799377,56.749797449540466,11.659854282483964,11.751395360148214,11.68728364884554,11.786649435255313,127.02185474715299
82,82000,0.006053268765133172,0.03571428571428571,0.04032458281217287,0.07142857142857142,0.07142857142857142,0.03848918351963281,0.2545454545454546,0.2651464112900799,0.6363636363636364,0.4318181818181818,0.020325071257113015,0.132,0.13924618734245195,0.32,0.23,5,0.2,5328,11.711725396813117,11.656208474705027,55.89921530198619,11.66197730956449,11.737865899922456,11.698413031878754,11.74507088169685,126.11047629656689
83,83000,0.04487179487179487,0.03636363636363637,0.0335667607725223,0.2727272727272727,0.039502164502164504,0.039876272379206074,0.18888888888888888,0.19577910851555533,0.5555555555555556,0.2972222222222222,0.041771125738463886,0.1310344827586207,0.13425028695785313,0.4482758620689655,0.1994663382594417,6,0.20689655172413793,5328,11.727660841912012,11.65629287156432,57.37466381774276,11.656951101713526,11.735838006473806,11.680108855530516,11.777591307710402,127.60910680264735
84,84000,0.05263157894736842,0.005263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.03630465557175141,0.25,0.30527053740716864,0.6666666666666666,0.6041666666666666,0.04631147957616184,0.10000000000000002,0.15042730480277494,0.2903225806451613,0.2661290322580645,6,0.1935483870967742,5328,11.686983194937259,11.654747577690555,56.70801863105236,11.658923486711908,11.697881678715897,11.66579222076046,11.726586981909357,126.79893377177783
85,85000,0.0,0.0,0.0,0.0,0.0,0.07318502939521708,0.3266666666666666,0.34138273961556664,0.8666666666666667,0.5629629629629629,0.052275020996583633,0.2333333333333333,0.24384481401111904,0.6190476190476191,0.40211640211640204,10,0.47619047619047616,5328,11.681316957650594,11.654558668985903,55.87745129528171,11.661886288150125,11.71929905873989,11.670548905806308,11.791791047937803,126.05685222255235
86,86000,0.011363636363636364,0.004545454545454546,0.006864528101263875,0.045454545454545456,0.009090909090909092,0.03471677912211589,0.2692307692307693,0.2692080717182131,0.7692307692307693,0.36739926739926737,0.0200376608167859,0.10285714285714286,0.10430641573041642,0.3142857142857143,0.14217687074829932,6,0.17142857142857143,5328,11.712270839899647,11.664763765940888,57.014615665837084,11.66026979032564,11.763798248380294,11.681646700942295,11.708418299593779,127.20578331091963
87,87000,0.09474025974025974,0.045,0.06617564028963648,0.25,0.08589285714285713,0.08678951339446152,0.3571428571428571,0.37235609446830364,0.8571428571428571,0.597704081632653,0.09146642300963692,0.17352941176470588,0.1922499449514406,0.5,0.2966386554621849,8,0.23529411764705882,5328,11.731052034686524,11.716604258325825,56.02277869434617,11.661465591906659,11.754920625658277,11.679320084443875,11.776475225598256,126.34261651496558
88,88000,0.02092592592592592,0.016666666666666666,0.02064113710741339,0.13333333333333333,0.053703703703703705,0.06808851447739975,0.20666666666666664,0.2129149272384439,0.8,0.37470899470899466,0.0366467887764172,0.08,0.08473240048442358,0.35555555555555557,0.160705467372134,8,0.17777777777777778,5328,11.717101979037691,11.669706382612736,56.45743793237894,11.662537721059477,11.79327699544,11.677188435409505,11.769805913568534,126.74705535950687
89,89000,0.015821469091120983,0.06470588235294118,0.0671619667303743,0.2647058823529412,0.13018207282913163,0.036461412151067324,0.15555555555555556,0.14976797904045341,0.4444444444444444,0.2175925925925926,0.02014145717343533,0.08372093023255814,0.08445159721387924,0.3023255813953488,0.14847729789590255,2,0.046511627906976744,5328,11.712761510783778,11.656390313025469,56.65772470210897,11.66138341652384,11.791477281489215,11.662792568745834,11.701491091899163,126.84402088457628
90,90000,0.006288203540525522,0.010526315789473684,0.009446163425569334,0.10526315789473684,0.02412280701754386,0.008476302709769103,0.14615384615384613,0.1566328910864866,0.3076923076923077,0.2692307692307692,0.006845954309156239,0.04509803921568628,0.04696434890776392,0.1568627450980392,0.08660130718954247,1,0.0196078431372549,5328,11.716045008436371,11.672120475725647,56.18984979399548,11.660084094635911,11.789859297915706,11.679256510493952,11.6572598297688,126.36447501097187
91,91000,0.01126069600334306,0.008333333333333333,0.01736592747753668,0.08333333333333333,0.029861111111111116,0.1107182249084156,0.16249999999999998,0.1735065882376996,0.5625,0.22291666666666665,0.036125078229611196,0.046875,0.05640109266757741,0.203125,0.078125,0,0.0,5328,11.71588091481747,11.655886699020805,11.658075616385876,11.660012418665197,11.799022984225472,11.676951192973739,11.657395108914322,81.82322493500288
92,92000,0.02186364010491917,0.020930232558139538,0.030700061598318593,0.16279069767441862,0.07441860465116279,0.02927577564601158,0.07777777777777778,0.06477104294538828,0.3333333333333333,0.08796296296296297,0.023146509717800554,0.030769230769230774,0.03659696221608065,0.19230769230769232,0.07676282051282052,0,0.0,5328,11.711534943951301,11.65573399587727,56.44011776173921,11.662159031136307,11.790215516538014,11.670702842934977,11.65785834685712,126.5883224390342
93,93000,0.058621167720214015,0.0625,0.10383348895364669,0.34375,0.21279761904761904,0.09579960814216883,0.05789473684210527,0.07264478634736303,0.47368421052631576,0.11812865497076024,0.0724719592499619,0.060784313725490195,0.09221416837483513,0.39215686274509803,0.17752878929349517,1,0.0196078431372549,5328,11.734557082280702,11.668759894611913,56.03038988638391,11.661570842860444,11.793059846849225,11.671329208914894,11.658129535730561,126.21779629763166
94,94000,0.015943096478115384,0.043076923076923075,0.04277753587428566,0.15384615384615385,0.06736874236874237,0.014343936430800838,0.0375,0.03289477668028507,0.25,0.055803571428571425,0.01562721301197918,0.041975308641975316,0.040825385910038633,0.1728395061728395,0.06508426415833823,1,0.012345679012345678,5328,11.712972077066938,11.667123639076335,56.355108298747695,11.66013805384801,11.838312042567258,11.681497120916845,11.662811884829289,126.57796311705238
95,95000,0.0369618919856732,0.041379310344827586,0.050256697308981496,0.22413793103448276,0.0971264367816092,0.05871526930321104,0.10555555555555556,0.09959850318995025,0.5555555555555556,0.1267636684303351,0.04211400766614269,0.05657894736842105,0.06194291449131619,0.3026315789473684,0.10414578111946533,1,0.013157894736842105,5328,11.735568674576744,11.678490737510733,58.91103218996427,11.664048358225182,11.788388716522935,11.669786391447362,11.66062642899042,129.10794149723765
96,96000,0.01984633303993351,0.03333333333333333,0.04203798641438427,0.2222222222222222,0.11131687242798353,0.04409082950997781,0.08125,0.09358016994098178,0.25,0.16666666666666666,0.025387932233086493,0.04428571428571428,0.053819056934749414,0.22857142857142856,0.12396825396825396,0,0.0,5328,11.700940184884711,11.655462189357271,11.657412944154553,11.658195742988987,11.840409980805322,11.679767979798362,11.660825383350351,81.85301440533955
97,97000,0.04655674085706126,0.06507936507936507,0.08466732044574185,0.23809523809523808,0.12607709750566895,0.05863095238095238,0.04000000000000001,0.05533124082029094,0.2,0.10833333333333334,0.04887870461165571,0.06025641025641026,0.07902576667161669,0.23076923076923078,0.12266483516483517,2,0.02564102564102564,5328,11.696711238335864,11.674702764887662,58.91113485161602,11.66127633382176,11.864020986681462,11.665618560243937,11.662426404563526,129.13589114015025
98,98000,0.0680729626983497,0.032,0.060824605575888535,0.24,0.09651322751322751,0.03039772727272727,0.10500000000000001,0.11160190968159767,0.3,0.16666666666666666,0.06014133418769233,0.04736842105263158,0.07151456433498521,0.25263157894736843,0.11128237259816207,1,0.010526315789473684,5328,11.73959654672714,11.66821138438856,57.27705666614367,11.662077159791535,11.861528668716605,11.686710965727599,11.65780843742116,127.55298982891628
99,99000,0.028027734084792616,0.02857142857142857,0.0358330570675468,0.22857142857142856,0.06931972789115647,0.008031298447898799,0.10000000000000002,0.1092707296049907,0.25,0.17592592592592593,0.02292226115622398,0.04680851063829788,0.054583101119660145,0.23404255319148937,0.09653833164471462,2,0.0425531914893617,5328,11.712691398482397,11.67945609399472,58.479686170372425,11.663669583323113,11.802998850405158,11.675812144380446,11.663514306155253,128.6778285471135
100,100000,0.026137035063647607,0.03333333333333333,0.036286899202610155,0.2222222222222222,0.06697530864197532,0.024539473684210524,0.03125,0.03623642332527637,0.1875,0.10069444444444445,0.02564547771612851,0.032692307692307694,0.03627136816343053,0.21153846153846154,0.07735042735042735,0,0.0,5328,11.713293217540526,11.65938695699316,11.692314351524624,11.723903416808318,11.8686762197312,11.77432018017316,11.71648537789255,82.14837972066354
101,101000,0.05640224938900952,0.03194444444444444,0.04341076742763071,0.2361111111111111,0.061921296296296294,0.08932387057387056,0.05,0.05632629186418939,0.25,0.060069444444444446,0.062387998695347884,0.035227272727272725,0.045759044597914106,0.23863636363636365,0.06158459595959596,0,0.0,5328,11.726404558015657,11.709583996462673,11.691659253727435,11.660447714924304,11.83220274452064,11.666421109886999,11.653508378227025,81.94022775576474
102,102000,0.06750367301775825,0.0509433962264151,0.08013143458749063,0.2641509433962264,0.12127882599580714,0.023809523809523808,0.15714285714285717,0.1866111333725369,0.2857142857142857,0.2857142857142857,0.06240602227679757,0.06333333333333332,0.09255406611241271,0.26666666666666666,0.14046296296296296,0,0.0,5328,11.68091202690541,11.652051326808271,11.658156337940317,11.659417520192699,11.809922348246168,11.663840314875273,11.659492963745146,81.78379283871328
103,103000,0.026416536290646855,0.031746031746031744,0.04131738355101109,0.1746031746031746,0.08698664651045604,0.02300800165027251,0.049999999999999996,0.051460216980937265,0.35714285714285715,0.12131519274376416,0.0257968027196697,0.03506493506493507,0.04316153508372494,0.2077922077922078,0.09322820037105752,1,0.012987012987012988,5328,11.71253111080517,11.668678498513717,58.54979893400204,11.66248894174382,11.84381854033717,11.67003551670598,11.65821037993689,128.76556192204478
104,104000,0.038422041415939204,0.03333333333333333,0.03619772856152602,0.16666666666666666,0.05343915343915343,0.006503128316853807,0.049999999999999996,0.05573821591738548,0.3333333333333333,0.15357142857142855,0.03203825879612212,0.03666666666666666,0.040105826032697904,0.2,0.07346560846560847,1,0.016666666666666666,5328,11.756584893220582,11.67296889838937,56.888132359246555,11.663251813353453,11.801000885635835,11.675915801413057,11.657005056982598,127.11485970824144
105,105000,0.024464307151532638,0.032432432432432434,0.03884019756251511,0.1891891891891892,0.07447447447447447,0.05480056453183853,0.13076923076923078,0.14630350934107964,0.3076923076923077,0.20512820512820515,0.03235173407041217,0.05800000000000001,0.06678065862494188,0.22,0.10844444444444445,0,0.0,5328,11.711681266133104,11.658472433746098,11.656464451751877,11.660826864321946,11.80694503810989,11.696772124343905,11.65733033389564,81.84849251230247
106,106000,0.06517660729727578,0.0348314606741573,0.06609418112215387,0.23595505617977527,0.10687979311574816,0.014926941454033582,0.047058823529411764,0.050842032624049044,0.17647058823529413,0.10784313725490195,0.05711769862430297,0.036792452830188685,0.06364808183472197,0.22641509433962265,0.10703429170410302,3,0.02830188679245283,5328,11.71241957463598,11.684412725500998,56.78905238678221,11.663331303469333,11.858611622018664,11.6675299405445,11.66004154380673,127.03539909675841
107,107000,0.035051931092420885,0.025000000000000005,0.03605630730853002,0.16666666666666666,0.07243165784832452,0.03235950264702139,0.0625,0.05206244969299767,0.4375,0.09970238095238096,0.03456239864780279,0.031818181818181815,0.038966515014796865,0.2159090909090909,0.07738997113997113,1,0.011363636363636364,5328,11.731208847766405,11.666789224418912,56.355916482474235,11.661561277121619,11.827537280352866,11.672893205050618,11.65877887195424,126.5746851891389
108,108000,0.045564297378038736,0.04375,0.06151418056668936,0.1875,0.08250992063492063,0.11307749344081523,0.07647058823529412,0.10189320523032369,0.47058823529411764,0.18218954248366015,0.05739650699728823,0.04948453608247423,0.06859091684794485,0.23711340206185566,0.09997954508263786,1,0.010309278350515464,5328,11.713754848303656,11.667140499358602,56.70441879180449,11.658482805362858,11.818639727005989,11.657436519024039,11.65448241089405,126.8743556017537
109,109000,0.06914865414597525,0.05096153846153846,0.08192008494826021,0.22115384615384615,0.119253663003663,0.0,0.0,0.0,0.0,0.0,0.059433553976706,0.04380165289256198,0.07041065152577737,0.19008264462809918,0.10249901613537976,0,0.0,5328,11.714230882239885,11.655687175775656,56.31517647740336,11.660587896592661,11.893085695463546,11.659335880804742,11.651935960593427,126.55003996887328
110,110000,0.026200340126490564,0.031034482758620693,0.036042902367228104,0.20689655172413793,0.07768199233716473,0.021781789638932497,0.05714285714285715,0.04672503248914543,0.14285714285714285,0.047619047619047616,0.025341177531687607,0.036111111111111115,0.03811998322426759,0.19444444444444445,0.07183641975308641,1,0.013888888888888888,5328,11.685832528049097,11.65890063052448,56.26822453693413,11.652242620441983,11.801771713417647,11.66138870942017,11.674939365814014,126.40330010460151
111,111000,0.02732824053874427,0.04,0.04494404085627519,0.17142857142857143,0.06765873015873017,0.021880127153404427,0.03125,0.031744490728089284,0.1875,0.05208333333333333,0.02631463804844849,0.03837209302325582,0.0424883105998685,0.1744186046511628,0.0647609819121447,1,0.011627906976744186,5328,11.677946478378178,11.668027044517068,57.02384787104227,11.662497137332126,11.826671929279081,11.666435107237152,11.65791992747793,127.18334549526381
112,112000,0.040781341648469964,0.040740740740740744,0.05987663078614447,0.2962962962962963,0.13774250440917107,0.006530612244897959,0.09,0.08396942089107673,0.2,0.1,0.03542966517916184,0.048437499999999994,0.06364112924004013,0.28125,0.1318452380952381,0,0.0,5328,11.69340613863673,11.650753948398707,11.65644834835028,11.659756297476703,11.820271825571659,11.673118453079182,11.656970268112895,81.81072527962615
113,113000,0.06645224704882823,0.037349397590361454,0.058933804702159365,0.2289156626506024,0.09465959074392809,0.08785834048991945,0.0818181818181818,0.1065803084145791,0.36363636363636365,0.20454545454545456,0.06895721543023252,0.0425531914893617,0.0645094593919106,0.24468085106382978,0.10751857480580884,0,0.0,5328,11.710576458372202,11.655413173515539,11.655825838492381,11.654554705791547,11.8485072369591,11.671173564098414,11.658935797831047,81.85498677506024
114,114000,0.042115046233704004,0.024242424242424246,0.03315413820501952,0.15151515151515152,0.04977152477152477,0.03191795914908043,0.1,0.10953958013769699,0.2777777777777778,0.18015873015873016,0.04054626360530038,0.0358974358974359,0.04490574465620067,0.17094017094017094,0.06983109483109484,1,0.008547008547008548,5328,11.710116042961543,11.66975485504887,58.64481219567015,11.660943259474143,11.851953120459516,11.669995894842897,11.661140820828573,128.8687161892857
115,115000,0.02928131565265785,0.02989690721649485,0.036549239680326605,0.16494845360824742,0.06265750286368843,0.014904379157427938,0.0375,0.03333485489089585,0.1875,0.050694444444444445,0.027245643228554505,0.030973451327433628,0.03609410555084968,0.168141592920354,0.060963618485742374,0,0.0,5328,11.71072452295363,11.65584650682401,11.658372090677174,11.657687196572203,11.82983521484833,11.664337063024831,11.658456716622315,81.83525931152249
116,116000,0.026837096724088613,0.02441860465116279,0.03301505506813175,0.11627906976744186,0.04422757475083056,0.0006253908692933084,0.007692307692307693,0.007291412643811598,0.07692307692307693,0.019230769230769232,0.023395155551236706,0.022222222222222223,0.029637203032614964,0.1111111111111111,0.04094516594516595,0,0.0,5328,11.704756081476475,11.659563929098532,62.05114530125414,11.661094207250992,11.845373220378125,11.667215184960057,11.658456752144247,132.24760467656256
117,117000,0.027290996557839654,0.030337078651685397,0.03422491045507584,0.15730337078651685,0.05433832709113607,0.05075757575757576,0.041666666666666664,0.049276924696501016,0.3333333333333333,0.08690476190476189,0.03007910497761028,0.031683168316831684,0.036013268582769924,0.1782178217821782,0.0582076064749332,1,0.009900990099009901,5328,11.733691783566078,11.672919042885962,56.3659120285144,11.661596620058528,11.839061805114445,11.664112491649448,11.657742174351476,126.59503594614034
118,118000,0.022679570850691055,0.028947368421052635,0.035792216969997036,0.14473684210526316,0.05321637426900585,0.014062499999999999,0.025,0.02904788215805288,0.1875,0.08541666666666667,0.021180949833179568,0.02826086956521739,0.03461928917661544,0.15217391304347827,0.05881642512077295,0,0.0,5328,11.71399928495513,11.6572018575168,11.656587669391094,11.66117525885045,11.83778354929728,11.668869192765774,11.657430746596365,81.85304755937288
119,119000,0.025934417454203832,0.029591836734693875,0.040833671222745886,0.17346938775510204,0.0760204081632653,0.011979166666666667,0.05999999999999999,0.05818253589491872,0.13333333333333333,0.07777777777777778,0.024081950535504208,0.033628318584070796,0.04313661786064494,0.168141592920354,0.07625368731563423,0,0.0,5328,11.71148694516927,11.655299361678848,11.656362157415682,11.660032165594982,11.867593037402646,11.669328614767952,11.657381127613831,81.8774834096432
120,120000,0.04912553805214286,0.02463768115942029,0.0458323430694227,0.17391304347826086,0.07282608695652175,0.009596641175588543,0.04615384615384615,0.04399364406763511,0.15384615384615385,0.07692307692307693,0.042858761718054986,0.028048780487804882,0.0455408420081637,0.17073170731707318,0.07347560975609756,1,0.012195121951219513,5328,11.710569059368916,11.668719460910387,56.72754941594971,11.667063588119072,11.859128824712531,11.672855669983552,11.661608745903996,126.96749476494816
