batch,interactions,recall_existing,precision_existing,ndcg_existing,recall_new_user,precision_new_user,ndcg_new_user,recall_overall,precision_overall,ndcg_overall,pct_new_user,n_new_users,n_new_user_interactions,n_unique_users,window_unique_users,n_users_trained,n_first_time_new_user_interactions,n_untrained_users_active,pct_untrained_users,window_unique_untrained_users
118,118000,0.022679570850691,0.0289473684210526,0.035792216969997,0.0062499999999999,0.01875,0.0240194595377755,0.0198222541810056,0.0271739130434782,0.033744780894828,0.0,0,139,92,636,5328,0,16,0.17391304347826086,114
119,119000,0.0259344174542038,0.0295918367346938,0.0408336712227458,0.00625,0.0333333333333333,0.0330305921646787,0.0233214416859466,0.0300884955752212,0.0397978642681352,0.0,0,186,113,657,5328,0,15,0.13274336283185842,116
120,120000,0.0491255380521428,0.0246376811594202,0.0458323430694227,0.0013495276653171,0.0076923076923076,0.0084650679345415,0.0415512925030119,0.0219512195121951,0.0399082628651122,0.0121951219512195,1,174,82,669,5328,23,13,0.15853658536585366,117
121,121000,0.0360496448374823,0.0263157894736842,0.0331900854626911,0.0111111111111111,0.0375,0.0383768412928081,0.0317125085372438,0.0282608695652173,0.0340921299548854,0.0217391304347826,1,115,46,46,5328,30,8,0.17391304347826086,8
122,122000,0.0329983706529512,0.023170731707317,0.0265644409144941,0.0246794123207989,0.0916666666666666,0.0936737469244858,0.0319363759722509,0.0319148936170212,0.0351315863625782,0.0212765957446808,2,181,94,130,5328,75,12,0.1276595744680851,19
123,123000,0.041869741979632,0.0263736263736263,0.0395249769828828,0.094017094017094,0.0461538461538461,0.0501345881643395,0.0483881609843148,0.0288461538461538,0.0408511783805649,0.0,0,85,104,198,5328,0,13,0.125,27
124,124000,0.0638200986735137,0.0326530612244898,0.0527152693945832,0.0177593302114374,0.0333333333333333,0.0411580147763249,0.056672738050088,0.0327586206896551,0.0509219022986466,0.0,0,138,116,257,5328,0,18,0.15517241379310345,37
125,125000,0.0452053610897329,0.0358024691358024,0.0529572740732765,0.0283268733850129,0.0416666666666666,0.0548814018383146,0.0430274917084787,0.0365591397849462,0.053205548623604,0.0,0,99,93,297,5328,0,12,0.12903225806451613,43
126,126000,0.0273320973464887,0.0229166666666666,0.0267792280498884,0.0705882352941176,0.0235294117647058,0.0481718006376696,0.0338396579226807,0.0230088495575221,0.0299975796781387,0.0,0,76,113,341,5328,0,17,0.1504424778761062,51
127,127000,0.0441090875211904,0.0333333333333333,0.0488501899355543,0.0407826160767337,0.0749999999999999,0.0883640037600044,0.0432100411848508,0.0445945945945945,0.0595295990772975,0.0135135135135135,1,311,74,369,5328,1,20,0.2702702702702703,57
128,128000,0.038504095383386,0.0276315789473684,0.0406623582667308,0.0662811791383219,0.0818181818181818,0.0961470967196267,0.0447397672467389,0.0397959183673469,0.0531181158786054,0.0,0,324,98,402,5328,0,22,0.22448979591836735,65
129,129000,0.0287168564707982,0.019,0.0258682096360628,0.0613675213675213,0.0933333333333333,0.1157496809583769,0.0329756388486317,0.028695652173913,0.0375918798085386,0.0,0,205,115,436,5328,0,15,0.13043478260869565,70
130,130000,0.0213495609616553,0.0296703296703296,0.0416666732960802,0.0048309178743961,0.0222222222222222,0.0349866811852923,0.019862883083802,0.029,0.0410654740061093,0.0,0,66,100,466,5328,0,9,0.09,73
131,131000,0.0418201716040407,0.0252631578947368,0.0376291956781834,0.0631414203612479,0.1083333333333333,0.1410094913120423,0.0442113396889611,0.0345794392523364,0.0492232475249713,0.0,0,391,107,493,5328,0,12,0.11214953271028037,76
132,132000,0.0339894205973173,0.0298701298701298,0.038172864561844,0.0361111111111111,0.025,0.0349470439941233,0.0342754912283906,0.0292134831460674,0.0377379224628255,0.0,0,124,89,512,5328,0,12,0.1348314606741573,78
133,133000,0.0467841271054535,0.0298969072164948,0.0425381240136587,0.015985060690943,0.04,0.0431049202504558,0.0426592521392244,0.03125,0.042614034223944,0.0,0,194,112,541,5328,0,15,0.13392857142857142,82
134,134000,0.0486461059224913,0.05,0.0618076026244101,0.0302076002814919,0.14,0.1237212351662948,0.0460120336880628,0.0628571428571428,0.0706524072732507,0.0142857142857142,1,189,70,551,5328,116,10,0.14285714285714285,83
135,135000,0.0118607140714683,0.02625,0.0319201515622796,0.0135746606334841,0.0176470588235294,0.016660736264545,0.0121610964586257,0.0247422680412371,0.0292458210461818,0.0,0,85,97,568,5328,0,17,0.17525773195876287,88
136,136000,0.0302671061800825,0.0571428571428571,0.0652399407055544,0.0089285714285714,0.0071428571428571,0.0060224453039918,0.0272187440727237,0.05,0.0567802985053312,0.0,0,69,98,584,5328,0,14,0.14285714285714285,91
137,137000,0.0699821728266,0.0355263157894736,0.0629018107667784,0.0430975233142056,0.1,0.1119386768190707,0.0655506371926889,0.0461538461538461,0.0709848106655079,0.0219780219780219,2,415,91,595,5328,57,15,0.16483516483516483,95
138,138000,0.0373143503939351,0.0294117647058823,0.0394826010795192,0.0157404409017312,0.0714285714285714,0.0828535215240254,0.0342634945061487,0.0353535353535353,0.0456158625565201,0.0101010101010101,1,265,99,611,5328,25,14,0.1414141414141414,98
139,139000,0.0371470332901802,0.0343434343434343,0.0452327057905644,0.1105851979345955,0.0428571428571428,0.0655078332389509,0.0462455669629396,0.0353982300884955,0.0477446684832848,0.0088495575221238,1,136,113,634,5328,4,14,0.12389380530973451,101
140,140000,0.0223004263949071,0.0271739130434782,0.0347858362816456,0.0999810340802987,0.05,0.0721188884220992,0.0338086645705206,0.0305555555555555,0.0403166588209721,0.0185185185185185,2,159,108,652,5328,37,16,0.14814814814814814,107
141,141000,0.0595205406430438,0.0554216867469879,0.0669521781896503,0.1028717837941628,0.05625,0.0967531644918808,0.0665268021624166,0.0555555555555555,0.0717684992081926,0.0101010101010101,1,154,99,99,5328,60,16,0.16161616161616163,16
142,142000,0.0464478342463419,0.0445945945945945,0.060209704673529,0.149705581157194,0.09,0.1343254074227239,0.0587404231643005,0.05,0.0690330026198617,0.0119047619047619,1,119,84,150,5328,62,10,0.11904761904761904,19
143,143000,0.0481809792083484,0.0352112676056338,0.0530873230577423,0.0318140978518337,0.0615384615384615,0.0933874451702846,0.0456480094746021,0.0392857142857142,0.0593242467180167,0.0238095238095238,2,271,84,198,5328,183,13,0.15476190476190477,25
144,144000,0.047835509876835,0.0356164383561643,0.0528382041882923,0.0814393939393939,0.0388888888888888,0.075450620048861,0.0544824319990994,0.0362637362637362,0.0573109897431301,0.0,0,82,91,241,5328,0,18,0.1978021978021978,34
145,145000,0.0366062692066043,0.0328125,0.0509632978855039,0.1249322493224932,0.0333333333333333,0.0918929266478557,0.0474957736044536,0.0328767123287671,0.0560094165000404,0.0273972602739726,2,175,73,277,5328,60,9,0.1232876712328767,38
146,146000,0.0591455930296472,0.0301075268817204,0.0561710586766164,0.0339658119658119,0.072,0.0768033985949966,0.053810893651716,0.0389830508474576,0.0605423171339003,0.0084745762711864,1,279,118,331,5328,39,25,0.211864406779661,51
147,147000,0.034989369604923,0.0347222222222222,0.0468700615821999,0.0528457400659378,0.03,0.0373357885628442,0.0371669757587053,0.0341463414634146,0.0457073453603273,0.0,0,182,82,355,5328,0,10,0.12195121951219512,54
148,148000,0.0158582507088593,0.0231481481481481,0.023909223178045,0.0875661375661375,0.0714285714285714,0.1112634282207414,0.0275316276391139,0.0310077519379844,0.0381296751617398,0.0,0,159,129,385,5328,0,21,0.16279069767441862,61
149,149000,0.0301324213353052,0.0164179104477611,0.020129617213929,0.0376328217237308,0.0909090909090909,0.1275638450184018,0.0311901701080319,0.0269230769230769,0.0352805980581495,0.0256410256410256,2,182,78,402,5328,97,11,0.14102564102564102,65
150,150000,0.0359317327990019,0.0278350515463917,0.0404093318505174,0.0104895104895104,0.0125,0.0140003475946984,0.0323292942419058,0.0256637168141592,0.0366700066461537,0.0088495575221238,1,69,113,427,5328,11,16,0.1415929203539823,69
151,151000,0.0445918346739391,0.0285714285714285,0.0576460212297498,0.045370601518804,0.0866666666666666,0.0895640374379754,0.0447098296504338,0.0373737373737373,0.0624820842916021,0.0101010101010101,1,363,99,452,5328,87,15,0.15151515151515152,74
152,152000,0.0480727510643245,0.0308823529411764,0.0488912983288938,0.0414574551910078,0.06875,0.0660316072968915,0.0468126947075023,0.0380952380952381,0.0521561190847029,0.0,0,414,84,468,5328,0,16,0.19047619047619047,76
153,153000,0.0329212939710438,0.0455696202531645,0.0647963633924055,0.0055475848876135,0.0133333333333333,0.0084827717598602,0.028553148904539,0.0404255319148936,0.0558101519616801,0.0106382978723404,1,133,94,483,5328,17,15,0.1595744680851064,77
154,154000,0.0832171520321834,0.0481927710843373,0.0834033521731774,0.0124999999999999,0.0249999999999999,0.0260440929351288,0.0742844591439076,0.0452631578947368,0.0761579720588975,0.0,0,106,95,497,5328,0,12,0.12631578947368421,78
155,155000,0.0586133593389463,0.0344086021505376,0.0646148522486282,0.0498805472138805,0.0333333333333333,0.0649089278413758,0.0574004687660205,0.0342592592592592,0.0646556960809542,0.0092592592592592,1,310,108,517,5328,25,15,0.1388888888888889,80
156,156000,0.0408954034017909,0.028,0.0418871377486078,0.0105299145299145,0.0266666666666666,0.0290073263728694,0.036934687461981,0.0278260869565217,0.0402071623517724,0.017391304347826,2,138,115,528,5328,52,15,0.13043478260869565,82
157,157000,0.034270167193774,0.0394230769230769,0.0452240051358764,0.0337921727395411,0.0384615384615384,0.044980070037914,0.0342170566988593,0.0393162393162393,0.0451969012361028,0.0,0,165,117,544,5328,0,13,0.1111111111111111,85
158,158000,0.0457601348915508,0.0414893617021276,0.0513126185581828,0.1708333333333333,0.0583333333333333,0.1307879976778808,0.059919364903828,0.0433962264150943,0.0603098312887147,0.0,0,56,106,555,5328,0,12,0.11320754716981132,85
159,159000,0.0299349678147038,0.0425531914893617,0.0523025559158723,0.0119318181818181,0.025,0.0216483291685282,0.0285229560787912,0.0411764705882352,0.0498983028376492,0.0,0,74,102,565,5328,0,8,0.0784313725490196,85
160,160000,0.0459469801294038,0.0477777777777777,0.0617242861508701,0.0331779331779331,0.0454545454545454,0.039588613234097,0.0445562918475605,0.0475247524752475,0.0593134702886473,0.0099009900990099,1,76,101,577,5328,13,11,0.10891089108910891,87
161,161000,0.0334831988680553,0.0325842696629213,0.0396513403724207,0.0369763289931357,0.0235294117647058,0.0334337773393873,0.0340434178503795,0.0311320754716981,0.0386541840369342,0.0094339622641509,1,212,106,106,5328,147,17,0.16037735849056603,17
162,162000,0.0182346331348732,0.0341463414634146,0.0395094552357008,0.0594594855783526,0.1,0.1156541267406278,0.0227155953569905,0.0413043478260869,0.0477860499644972,0.0108695652173913,1,177,92,161,5328,48,10,0.10869565217391304,21
163,163000,0.0441481030875723,0.0481481481481481,0.0570255613397129,0.0227428074318026,0.05,0.0559810889576009,0.0413861294545697,0.0483870967741935,0.0568907907097629,0.010752688172043,1,212,93,206,5328,121,12,0.12903225806451613,26
164,164000,0.0659663222498428,0.0381443298969072,0.0599210494950876,0.0669784051174492,0.1111111111111111,0.139917305726179,0.0661247352204247,0.0495652173913043,0.0724422026443019,0.008695652173913,1,361,115,252,5328,56,18,0.1565217391304348,35
165,165000,0.0539066768616227,0.0513513513513513,0.07054069009683,0.0092592592592592,0.0384615384615384,0.0352407424330094,0.0472352236566718,0.0494252873563218,0.0652659852735005,0.0,0,184,87,280,5328,0,13,0.14942528735632185,39
166,166000,0.0309055145558023,0.025,0.0284867147367133,0.0240885416666666,0.0375,0.0429801468341208,0.0299316612859258,0.0267857142857142,0.030557205036343,0.0,0,155,112,305,5328,0,16,0.14285714285714285,40
